type,occurence,index_raw,participant_id,participant_age,participant_gender,time_start,participant_ans,target_ans,response_time,changed_shifted,switch_type,first_switch_rt,accuracy
TrialSpatialSpan,0,11,dan_pilot,24,m,138.1299601,1,1,1.7528634,,none,,1
TrialSpatialSpan,0,12,dan_pilot,24,m,151.4510579,2,0,2.0871696,,none,,0
TrialSpatialSpan,0,13,dan_pilot,24,m,165.852417,0,1,2.4968645,,none,,0
TrialSpatialSpan,0,14,dan_pilot,24,m,180.8425577,1,1,2.0688174,,none,,1
TrialSpatialSpan,0,15,dan_pilot,24,m,195.0972099,2,0,2.6858406,,none,,0
TrialSpatialSpan,0,33,dan_pilot,24,m,445.1972623,2,2,2.0460003,,none,,1
TrialSpatialSpan,0,1,gus_pilot,26,m,24.82879186,2,2,1.8119216,,none,,1
TrialSpatialSpan,0,1,hazel_pilot,25,f,32.60265851,-1,0,,,none,,0
TrialSpatialSpan,0,2,hazel_pilot,25,f,42.80583787,2,1,1.78361774,,none,,0
TrialSpatialSpan,0,3,hazel_pilot,25,f,56.77164364,0,0,2.31781125,,none,,1
TrialSpatialSpan,0,4,hazel_pilot,25,f,71.75678945,0,1,2.84158635,,none,,0
TrialSpatialSpan,0,5,hazel_pilot,25,f,87.82073331,1,1,1.60158515,,none,,1
TrialSpatialSpan,0,6,hazel_pilot,25,f,101.4414127,1,0,2.6927845,,none,,0
TrialSpatialSpan,0,7,hazel_pilot,25,f,117.0069599,1,1,2.7061469,,none,,1
TrialSpatialSpan,0,8,hazel_pilot,25,f,132.2663407,2,2,2.6154101,,none,,1
TrialSpatialSpan,0,9,hazel_pilot,25,f,148.1815085,0,0,2.7622263,,none,,1
TrialSpatialSpan,0,10,hazel_pilot,25,f,163.7797313,-1,1,,,none,,0
TrialSpatialSpan,0,11,hazel_pilot,25,f,173.9293857,2,2,2.21365,,none,,1
TrialSpatialSpan,0,12,hazel_pilot,25,f,189.1015618,-1,2,,,none,,0
TrialSpatialSpan,0,13,hazel_pilot,25,f,198.8355527,2,0,1.9929292,,none,,0
TrialSpatialSpan,0,14,hazel_pilot,25,f,213.3842559,0,0,1.3947544,,none,,1
TrialSpatialSpan,0,15,hazel_pilot,25,f,226.0019937,2,2,2.0678255,,none,,1
TrialSpatialSpan,0,16,hazel_pilot,25,f,240.1360214,0,2,1.9547379,,none,,0
TrialSpatialSpan,0,17,hazel_pilot,25,f,254.7303419,0,2,1.9621768,,none,,0
TrialSpatialSpan,0,69,hazel_pilot,25,f,1111.324981,2,2,1.954211,,none,,1
TrialSpatialSpan,0,1,henry_pilot,26,m,45.81705236,2,0,2.22456169,,none,,0
TrialSpatialSpan,0,2,henry_pilot,26,m,60.1350944,1,1,2.38229012,,none,,1
TrialSpatialSpan,0,3,henry_pilot,26,m,75.60988092,-1,0,,,none,,0
TrialSpatialSpan,0,4,henry_pilot,26,m,85.76840687,0,0,1.42203235,,none,,1
TrialSpatialSpan,0,5,henry_pilot,26,m,98.9555912,0,0,1.72261,,none,,1
TrialSpatialSpan,0,6,henry_pilot,26,m,112.7810781,0,1,2.0698096,,none,,0
TrialSpatialSpan,0,7,henry_pilot,26,m,126.7881296,0,2,1.673506,,none,,0
TrialSpatialSpan,0,8,henry_pilot,26,m,140.8829775,0,0,1.359041,,none,,1
TrialSpatialSpan,0,9,henry_pilot,26,m,153.7562439,1,1,1.5033789,,none,,1
TrialSpatialSpan,0,10,henry_pilot,26,m,167.0088065,1,1,1.4185937,,none,,1
TrialSpatialSpan,0,11,henry_pilot,26,m,179.8224809,2,2,2.108993,,none,,1
TrialSpatialSpan,0,12,henry_pilot,26,m,193.8637707,0,0,1.4488172,,none,,1
TrialSpatialSpan,0,13,henry_pilot,26,m,207.4531786,0,0,2.1923218,,none,,1
TrialSpatialSpan,0,14,henry_pilot,26,m,221.6383672,2,2,1.5371048,,none,,1
TrialSpatialSpan,0,15,henry_pilot,26,m,235.3626266,0,0,2.1531391,,none,,1
TrialSpatialSpan,0,16,henry_pilot,26,m,249.6132538,0,0,2.3078904,,none,,1
TrialSpatialSpan,0,17,henry_pilot,26,m,264.4024625,2,1,1.4810558,,none,,0
TrialSpatialSpan,0,18,henry_pilot,26,m,277.3664258,1,1,1.9527533,,none,,1
TrialSpatialSpan,0,19,henry_pilot,26,m,291.3273587,0,0,2.2379549,,none,,1
TrialSpatialSpan,0,20,henry_pilot,26,m,306.0080075,0,1,2.7800827,,none,,0
TrialSpatialSpan,0,57,henry_pilot,26,m,806.1729453,0,1,1.1606396,,none,,0
TrialSpatialSpan,0,1,jess_pilot,21,f,15.97615099,2,0,2.76123119,,none,,0
TrialSpatialSpan,0,42,pete_pilot,31,m,568.118335,0,0,1.9760377,,none,,1
TrialSpatialSpan,0,1,rahul_pilot,20,m,3.303364992,0,0,1.954738621,,none,,1
TrialSpatialSpan,0,1,rahul_testing,20,m,4.733841419,-1,1,,,none,2.8956173,0
TrialSpatialSpan,1,35,aan_pilot,20,f,517.124614,1,1,2.1675222,1,none,,1
TrialSpatialSpan,1,36,aan_pilot,20,f,531.3167284,2,2,2.9392984,,none,,1
TrialSpatialSpan,1,37,aan_pilot,20,f,547.4838221,0,0,2.3723698,,none,,1
TrialSpatialSpan,1,38,aan_pilot,20,f,562.5413773,0,0,2.5474586,,none,,1
TrialSpatialSpan,1,39,aan_pilot,20,f,577.8777125,1,2,2.7929766,,none,,0
TrialSpatialSpan,1,40,aan_pilot,20,f,593.489326,1,1,2.7800827,,none,,1
TrialSpatialSpan,1,41,aan_pilot,20,f,609.3489566,2,2,2.8703532,,none,,1
TrialSpatialSpan,1,42,aan_pilot,20,f,624.9967611,1,1,2.0286434,,none,,1
TrialSpatialSpan,1,43,aan_pilot,20,f,638.8520594,-1,2,,,none,,0
TrialSpatialSpan,1,44,aan_pilot,20,f,648.8915856,1,1,1.3828487,,none,,1
TrialSpatialSpan,1,45,aan_pilot,20,f,662.3317068,-1,1,,,none,,0
TrialSpatialSpan,1,46,aan_pilot,20,f,672.7978153,0,2,2.4938901,,none,,0
TrialSpatialSpan,1,47,aan_pilot,20,f,688.2586424,0,0,2.3847689,,none,,1
TrialSpatialSpan,1,48,aan_pilot,20,f,703.4937952,1,1,2.5593607,,none,,1
TrialSpatialSpan,1,49,aan_pilot,20,f,718.7606845,1,1,2.8668833,,none,,1
TrialSpatialSpan,1,50,aan_pilot,20,f,734.6639624,0,0,2.2230739,,none,,1
TrialSpatialSpan,1,72,aan_pilot,20,f,1172.364828,1,2,2.760242,,none,,0
TrialSpatialSpan,1,34,dan_pilot,24,m,459.5614355,0,2,2.6545927,1,none,,0
TrialSpatialSpan,1,35,dan_pilot,24,m,474.9840808,-1,1,,,none,,0
TrialSpatialSpan,1,36,dan_pilot,24,m,485.4501863,2,0,1.5008983,,none,,0
TrialSpatialSpan,1,37,dan_pilot,24,m,499.0450892,0,0,2.6144197,,none,,1
TrialSpatialSpan,1,38,dan_pilot,24,m,514.9518313,0,1,2.5261321,,none,,0
TrialSpatialSpan,1,39,dan_pilot,24,m,530.1439798,1,0,1.4076469,,none,,0
TrialSpatialSpan,1,40,dan_pilot,24,m,543.2101252,2,0,1.5579393,,none,,0
TrialSpatialSpan,1,41,dan_pilot,24,m,556.6353657,1,1,2.2969766,,none,,1
TrialSpatialSpan,1,42,dan_pilot,24,m,571.7415638,2,1,2.2067046,,none,,0
TrialSpatialSpan,1,43,dan_pilot,24,m,585.9941285,2,1,1.7146737,,none,,0
TrialSpatialSpan,1,44,dan_pilot,24,m,600.1500137,2,0,1.892211,,none,,0
TrialSpatialSpan,1,45,dan_pilot,24,m,614.2329562,1,1,1.4289767,,none,,1
TrialSpatialSpan,1,46,dan_pilot,24,m,627.1522834,2,2,1.8733931,,none,,1
TrialSpatialSpan,1,47,dan_pilot,24,m,641.5923944,2,2,2.1883548,,none,,1
TrialSpatialSpan,1,48,dan_pilot,24,m,656.4466443,0,0,2.3406258,,none,,1
TrialSpatialSpan,1,88,dan_pilot,24,m,1331.72122,1,2,1.930402,,none,,0
TrialSpatialSpan,1,2,gus_pilot,26,m,38.47426367,-1,2,,1,none,,0
TrialSpatialSpan,1,3,gus_pilot,26,m,48.73415709,1,1,1.62687946,,none,,1
TrialSpatialSpan,1,4,gus_pilot,26,m,62.21604824,1,1,2.19480228,,none,,1
TrialSpatialSpan,1,5,gus_pilot,26,m,77.13638806,-1,1,,,none,,0
TrialSpatialSpan,1,6,gus_pilot,26,m,87.35251856,1,1,1.95622683,,none,,1
TrialSpatialSpan,1,7,gus_pilot,26,m,101.9235201,0,0,1.7340179,,none,,1
TrialSpatialSpan,1,8,gus_pilot,26,m,115.7123253,1,0,2.576226,,none,,0
TrialSpatialSpan,1,9,gus_pilot,26,m,130.8914304,1,1,2.3396328,,none,,1
TrialSpatialSpan,1,10,gus_pilot,26,m,145.516665,1,1,2.068322,,none,,1
TrialSpatialSpan,1,11,gus_pilot,26,m,160.124373,1,2,2.5043056,,none,,0
TrialSpatialSpan,1,12,gus_pilot,26,m,174.9498343,1,0,2.4894255,,none,,0
TrialSpatialSpan,1,13,gus_pilot,26,m,190.6819687,-1,0,,,none,,0
TrialSpatialSpan,1,14,gus_pilot,26,m,201.0251045,2,2,2.1501598,,none,,1
TrialSpatialSpan,1,15,gus_pilot,26,m,215.3258212,2,0,1.7617946,,none,,0
TrialSpatialSpan,1,16,gus_pilot,26,m,229.5218537,0,0,1.2226403,,none,,1
TrialSpatialSpan,1,17,gus_pilot,26,m,242.6753085,0,1,1.9780469,,none,,0
TrialSpatialSpan,1,18,gus_pilot,26,m,257.1813142,2,2,2.0385599,,none,,1
TrialSpatialSpan,1,19,gus_pilot,26,m,271.2702057,2,1,2.1615684,,none,,0
TrialSpatialSpan,1,73,gus_pilot,26,m,1148.600255,0,0,2.074272,,none,,1
TrialSpatialSpan,1,70,hazel_pilot,25,f,1125.327627,1,2,1.22512,1,none,,0
TrialSpatialSpan,1,71,hazel_pilot,25,f,1137.611078,1,2,1.838178,,none,,0
TrialSpatialSpan,1,72,hazel_pilot,25,f,1151.552164,2,0,1.923461,,none,,0
TrialSpatialSpan,1,73,hazel_pilot,25,f,1165.813681,1,2,2.390722,,none,,0
TrialSpatialSpan,1,74,hazel_pilot,25,f,1180.942173,1,0,1.751376,,none,,0
TrialSpatialSpan,1,75,hazel_pilot,25,f,1195.085626,0,1,2.027154,,none,,0
TrialSpatialSpan,1,76,hazel_pilot,25,f,1209.654669,1,2,2.018227,,none,,0
TrialSpatialSpan,1,77,hazel_pilot,25,f,1224.171588,2,1,2.60645,,none,,0
TrialSpatialSpan,1,78,hazel_pilot,25,f,1239.131954,2,2,2.375841,,none,,1
TrialSpatialSpan,1,79,hazel_pilot,25,f,1254.282361,2,2,1.387313,,none,,1
TrialSpatialSpan,1,80,hazel_pilot,25,f,1267.085547,2,0,1.984002,,none,,0
TrialSpatialSpan,1,81,hazel_pilot,25,f,1281.15017,1,1,1.137329,,none,,1
TrialSpatialSpan,1,82,hazel_pilot,25,f,1293.37014,2,2,1.268769,,none,,1
TrialSpatialSpan,1,83,hazel_pilot,25,f,1306.056834,1,1,2.028641,,none,,1
TrialSpatialSpan,1,84,hazel_pilot,25,f,1320.809374,0,1,2.176947,,none,,0
TrialSpatialSpan,1,85,hazel_pilot,25,f,1334.962261,0,0,2.350546,,none,,1
TrialSpatialSpan,1,86,hazel_pilot,25,f,1349.607657,0,0,1.042591,,none,,1
TrialSpatialSpan,1,87,hazel_pilot,25,f,1362.450101,0,0,1.501888,,none,,1
TrialSpatialSpan,1,88,hazel_pilot,25,f,1375.87089,1,0,1.89373,,none,,0
TrialSpatialSpan,1,106,hazel_pilot,25,f,1629.893409,0,2,2.495876,,none,,0
TrialSpatialSpan,1,58,henry_pilot,26,m,819.2584352,1,2,1.1194741,1,none,,0
TrialSpatialSpan,1,59,henry_pilot,26,m,832.1465361,0,0,1.3848333,,none,,1
TrialSpatialSpan,1,60,henry_pilot,26,m,844.8188207,2,2,1.5147853,,none,,1
TrialSpatialSpan,1,61,henry_pilot,26,m,858.0535996,-1,0,,,none,,0
TrialSpatialSpan,1,62,henry_pilot,26,m,868.2846031,1,1,1.6863999,,none,,1
TrialSpatialSpan,1,63,henry_pilot,26,m,882.325892,1,0,2.0946095,,none,,0
TrialSpatialSpan,1,64,henry_pilot,26,m,896.948477,0,0,1.6660666,,none,,1
TrialSpatialSpan,1,65,henry_pilot,26,m,1031.409265,1,2,0.707791,,none,,0
TrialSpatialSpan,1,66,henry_pilot,26,m,1043.30136,0,0,1.382848,,none,,1
TrialSpatialSpan,1,67,henry_pilot,26,m,1056.662595,1,0,0.701839,,none,,0
TrialSpatialSpan,1,68,henry_pilot,26,m,1068.728796,0,0,1.275711,,none,,1
TrialSpatialSpan,1,69,henry_pilot,26,m,1081.508247,0,1,1.277696,,none,,0
TrialSpatialSpan,1,70,henry_pilot,26,m,1094.348743,0,0,0.967201,,none,,1
TrialSpatialSpan,1,71,henry_pilot,26,m,1106.919344,0,0,1.454271,,none,,1
TrialSpatialSpan,1,72,henry_pilot,26,m,1120.188918,1,2,1.792048,,none,,0
TrialSpatialSpan,1,73,henry_pilot,26,m,1134.482101,2,2,2.117424,,none,,1
TrialSpatialSpan,1,108,henry_pilot,26,m,1621.801513,1,1,1.496434,,none,,1
TrialSpatialSpan,1,2,jess_pilot,21,f,32.15019584,-1,1,,1,none,,0
TrialSpatialSpan,1,3,jess_pilot,21,f,42.69079661,1,0,2.28999757,,none,,0
TrialSpatialSpan,1,4,jess_pilot,21,f,58.48583508,-1,2,,,none,,0
TrialSpatialSpan,1,5,jess_pilot,21,f,68.96196651,1,0,1.33671856,,none,,0
TrialSpatialSpan,1,6,jess_pilot,21,f,82.26798272,0,0,1.74988532,,none,,1
TrialSpatialSpan,1,7,jess_pilot,21,f,96.28652549,0,2,1.8778538,,none,,0
TrialSpatialSpan,1,8,jess_pilot,21,f,111.067297,1,1,1.4403806,,none,,1
TrialSpatialSpan,1,9,jess_pilot,21,f,125.1008036,2,2,2.0038404,,none,,1
TrialSpatialSpan,1,10,jess_pilot,21,f,139.8835409,0,2,2.3143349,,none,,0
TrialSpatialSpan,1,11,jess_pilot,21,f,155.3127954,1,1,2.3401253,,none,,1
TrialSpatialSpan,1,12,jess_pilot,21,f,170.8628755,-1,2,,,none,,0
TrialSpatialSpan,1,13,jess_pilot,21,f,181.5640645,2,2,1.9560394,,none,,1
TrialSpatialSpan,1,14,jess_pilot,21,f,196.2382097,-1,0,,,none,,0
TrialSpatialSpan,1,15,jess_pilot,21,f,206.1641507,1,0,1.6809425,,none,,0
TrialSpatialSpan,1,16,jess_pilot,21,f,220.8556612,2,2,2.0420303,,none,,1
TrialSpatialSpan,1,17,jess_pilot,21,f,235.9072466,0,1,2.3014376,,none,,0
TrialSpatialSpan,1,18,jess_pilot,21,f,251.1684275,1,1,2.6928095,,none,,1
TrialSpatialSpan,1,69,jess_pilot,21,f,1115.624028,0,1,2.028517,,none,,0
TrialSpatialSpan,1,43,pete_pilot,31,m,582.3024607,1,1,2.4542091,1,none,,1
TrialSpatialSpan,1,44,pete_pilot,31,m,597.0283356,0,0,1.8709121,,none,,1
TrialSpatialSpan,1,45,pete_pilot,31,m,610.633132,1,1,2.4467704,,none,,1
TrialSpatialSpan,1,46,pete_pilot,31,m,625.6029222,0,0,2.5717611,,none,,1
TrialSpatialSpan,1,47,pete_pilot,31,m,641.4203753,-1,2,,,none,,0
TrialSpatialSpan,1,48,pete_pilot,31,m,651.3894942,1,1,2.2796173,,none,,1
TrialSpatialSpan,1,49,pete_pilot,31,m,666.4108624,0,0,2.928853,,none,,1
TrialSpatialSpan,1,50,pete_pilot,31,m,682.1153941,1,1,2.7939711,,none,,1
TrialSpatialSpan,1,51,pete_pilot,31,m,697.5786955,2,2,1.8823214,,none,,1
TrialSpatialSpan,1,52,pete_pilot,31,m,711.1666286,1,1,2.3366576,,none,,1
TrialSpatialSpan,1,53,pete_pilot,31,m,725.7376339,2,2,1.7345121,,none,,1
TrialSpatialSpan,1,54,pete_pilot,31,m,739.4421253,2,2,2.1223865,,none,,1
TrialSpatialSpan,1,55,pete_pilot,31,m,754.289963,0,0,1.7801447,,none,,1
TrialSpatialSpan,1,56,pete_pilot,31,m,767.6278846,1,2,1.975569,,none,,0
TrialSpatialSpan,1,57,pete_pilot,31,m,782.2584178,2,2,2.031122,,none,,1
TrialSpatialSpan,1,58,pete_pilot,31,m,796.5933185,0,0,1.9949152,,none,,1
TrialSpatialSpan,1,97,pete_pilot,31,m,1452.581559,1,1,2.468131,,none,,1
TrialSpatialSpan,1,2,rahul_pilot,20,m,17.69283652,-1,1,,1,none,,0
TrialSpatialSpan,1,3,rahul_pilot,20,m,28.28145719,0,0,2.3024354,,none,,1
TrialSpatialSpan,1,4,rahul_pilot,20,m,42.84453344,1,1,2.13776207,,none,,1
TrialSpatialSpan,1,5,rahul_pilot,20,m,57.54448557,0,0,2.56729793,,none,,1
TrialSpatialSpan,1,6,rahul_pilot,20,m,72.89272285,0,0,2.76520062,,none,,1
TrialSpatialSpan,1,7,rahul_pilot,20,m,88.74539232,0,2,2.93979477,,none,,0
TrialSpatialSpan,1,8,rahul_pilot,20,m,104.990932,-1,2,,,none,,0
TrialSpatialSpan,1,9,rahul_pilot,20,m,115.1425481,0,0,2.7408981,,none,,1
TrialSpatialSpan,1,10,rahul_pilot,20,m,130.6108117,0,0,2.111474,,none,,1
TrialSpatialSpan,1,11,rahul_pilot,20,m,145.448204,1,1,2.8415858,,none,,1
TrialSpatialSpan,1,12,rahul_pilot,20,m,161.2175446,1,0,2.8172808,,none,,0
TrialSpatialSpan,1,13,rahul_pilot,20,m,176.9040568,2,2,2.1948032,,none,,1
TrialSpatialSpan,1,14,rahul_pilot,20,m,191.4284365,1,1,1.820818,,none,,1
TrialSpatialSpan,1,15,rahul_pilot,20,m,205.2499828,1,1,2.6025145,,none,,1
TrialSpatialSpan,1,16,rahul_pilot,20,m,221.1284502,-1,1,,,none,,0
TrialSpatialSpan,1,17,rahul_pilot,20,m,231.5460112,1,1,2.4368494,,none,,1
TrialSpatialSpan,1,18,rahul_pilot,20,m,246.2960098,-1,1,,,none,,0
TrialSpatialSpan,1,19,rahul_pilot,20,m,256.6877103,1,1,2.5563857,,none,,1
TrialSpatialSpan,1,20,rahul_pilot,20,m,271.9808898,2,0,2.8118279,,none,,0
TrialSpatialSpan,1,54,rahul_pilot,20,m,773.6451814,-1,0,,,none,,0
TrialSpatialSpan,1,2,rahul_testing,20,m,14.37310743,-1,2,,1,none,,0
TrialSpatialSpan,1,3,rahul_testing,20,m,24.85859704,-1,0,,,none,,0
TrialSpatialSpan,1,4,rahul_testing,20,m,35.35993338,1,1,1.2851355,,none,2.1675222,1
TrialSpatialSpan,2,73,aan_pilot,20,f,1188.42136,2,2,2.849521,1,none,,1
TrialSpatialSpan,2,74,aan_pilot,20,f,1204.351894,2,2,1.836689,,none,,1
TrialSpatialSpan,2,75,aan_pilot,20,f,1217.764245,0,1,2.748337,,none,,0
TrialSpatialSpan,2,76,aan_pilot,20,f,1233.92642,0,0,2.35253,,none,,1
TrialSpatialSpan,2,77,aan_pilot,20,f,1249.061376,1,1,2.911027,,none,,1
TrialSpatialSpan,2,78,aan_pilot,20,f,1264.735488,1,1,2.295986,,none,,1
TrialSpatialSpan,2,79,aan_pilot,20,f,1279.282205,2,1,2.463635,,none,,0
TrialSpatialSpan,2,80,aan_pilot,20,f,1293.962336,1,1,1.730546,,none,,1
TrialSpatialSpan,2,81,aan_pilot,20,f,1307.691603,0,0,2.089154,,none,,1
TrialSpatialSpan,2,82,aan_pilot,20,f,1321.977428,1,2,2.943265,,none,,0
TrialSpatialSpan,2,83,aan_pilot,20,f,1337.928357,2,2,1.574306,,none,,1
TrialSpatialSpan,2,84,aan_pilot,20,f,1351.930877,-1,0,,,none,,0
TrialSpatialSpan,2,85,aan_pilot,20,f,1361.879653,1,1,2.105522,,none,,1
TrialSpatialSpan,2,86,aan_pilot,20,f,1376.630716,1,1,2.453713,,none,,1
TrialSpatialSpan,2,87,aan_pilot,20,f,1392.032522,-1,1,,,none,,0
TrialSpatialSpan,2,88,aan_pilot,20,f,1402.543778,2,2,1.252897,,none,,1
TrialSpatialSpan,2,105,aan_pilot,20,f,1652.974873,0,0,2.075265,,none,,1
TrialSpatialSpan,2,89,dan_pilot,24,m,1345.492684,0,0,1.765762,1,none,,1
TrialSpatialSpan,2,90,dan_pilot,24,m,1359.715486,2,1,2.263746,,none,,0
TrialSpatialSpan,2,91,dan_pilot,24,m,1374.357453,0,0,1.730547,,none,,1
TrialSpatialSpan,2,92,dan_pilot,24,m,1388.259361,0,0,2.257328,,none,,1
TrialSpatialSpan,2,93,dan_pilot,24,m,1402.723224,0,2,2.467106,,none,,0
TrialSpatialSpan,2,94,dan_pilot,24,m,1417.615647,1,0,2.129828,,none,,0
TrialSpatialSpan,2,95,dan_pilot,24,m,1432.433649,0,0,2.214641,,none,,1
TrialSpatialSpan,2,96,dan_pilot,24,m,1446.961502,1,1,1.38781,,none,,1
TrialSpatialSpan,2,97,dan_pilot,24,m,1460.018728,0,0,1.462209,,none,,1
TrialSpatialSpan,2,98,dan_pilot,24,m,1473.31897,0,2,1.644738,,none,,0
TrialSpatialSpan,2,99,dan_pilot,24,m,1486.394034,1,1,2.473554,,none,,1
TrialSpatialSpan,2,100,dan_pilot,24,m,1501.987082,0,2,1.61101,,none,,0
TrialSpatialSpan,2,101,dan_pilot,24,m,1515.028439,2,2,1.349093,,none,,1
TrialSpatialSpan,2,102,dan_pilot,24,m,1527.454248,0,0,1.011345,,none,,1
TrialSpatialSpan,2,103,dan_pilot,24,m,1539.80527,1,1,1.502385,,none,,1
TrialSpatialSpan,2,104,dan_pilot,24,m,1552.791542,0,1,1.95573,,none,,0
TrialSpatialSpan,2,120,dan_pilot,24,m,1892.718291,0,1,1.672512,,none,,0
TrialSpatialSpan,2,74,gus_pilot,26,m,1163.324027,1,1,2.539028,1,none,,1
TrialSpatialSpan,2,75,gus_pilot,26,m,1179.206956,0,0,2.565315,,none,,1
TrialSpatialSpan,2,76,gus_pilot,26,m,1195.052183,1,1,2.50133,,none,,1
TrialSpatialSpan,2,77,gus_pilot,26,m,1210.531863,2,2,1.624402,,none,,1
TrialSpatialSpan,2,78,gus_pilot,26,m,1223.566263,2,2,2.324754,,none,,1
TrialSpatialSpan,2,79,gus_pilot,26,m,1238.338143,0,2,1.759808,,none,,0
TrialSpatialSpan,2,80,gus_pilot,26,m,1252.566906,2,2,1.68293,,none,,1
TrialSpatialSpan,2,81,gus_pilot,26,m,1266.041257,1,1,1.821807,,none,,1
TrialSpatialSpan,2,82,gus_pilot,26,m,1279.994272,1,0,1.562898,,none,,0
TrialSpatialSpan,2,83,gus_pilot,26,m,1293.561839,0,0,2.882258,,none,,1
TrialSpatialSpan,2,84,gus_pilot,26,m,1309.054414,2,1,2.917939,,none,,0
TrialSpatialSpan,2,85,gus_pilot,26,m,1325.436813,1,1,1.800481,,none,,1
TrialSpatialSpan,2,86,gus_pilot,26,m,1339.723608,2,2,2.797444,,none,,1
TrialSpatialSpan,2,87,gus_pilot,26,m,1355.360025,0,0,1.41112,,none,,1
TrialSpatialSpan,2,88,gus_pilot,26,m,1368.215858,1,1,2.801908,,none,,1
TrialSpatialSpan,2,89,gus_pilot,26,m,1383.654866,0,0,2.915984,,none,,1
TrialSpatialSpan,2,90,gus_pilot,26,m,1399.410817,1,1,2.962115,,none,,1
TrialSpatialSpan,2,91,gus_pilot,26,m,1415.851743,2,2,2.257796,,none,,1
TrialSpatialSpan,2,112,gus_pilot,26,m,1712.942695,1,0,1.765767,,none,,0
TrialSpatialSpan,2,107,hazel_pilot,25,f,1645.489135,2,0,2.346083,1,none,,0
TrialSpatialSpan,2,108,hazel_pilot,25,f,1660.25606,0,2,2.542995,,none,,0
TrialSpatialSpan,2,109,hazel_pilot,25,f,1675.88057,2,2,2.0088,,none,,1
TrialSpatialSpan,2,110,hazel_pilot,25,f,1690.515564,2,2,2.187857,,none,,1
TrialSpatialSpan,2,111,hazel_pilot,25,f,1705.582072,0,0,1.930432,,none,,1
TrialSpatialSpan,2,112,hazel_pilot,25,f,1719.884739,1,1,1.726578,,none,,1
TrialSpatialSpan,2,113,hazel_pilot,25,f,1733.145863,0,2,2.012769,,none,,0
TrialSpatialSpan,2,114,hazel_pilot,25,f,1867.97176,1,1,2.559858,,none,,1
TrialSpatialSpan,2,115,hazel_pilot,25,f,1883.670674,-1,1,,,none,,0
TrialSpatialSpan,2,116,hazel_pilot,25,f,1894.042047,2,2,2.127347,,none,,1
TrialSpatialSpan,2,117,hazel_pilot,25,f,1908.43448,2,2,1.674993,,none,,1
TrialSpatialSpan,2,118,hazel_pilot,25,f,1921.643197,1,0,2.564819,,none,,0
TrialSpatialSpan,2,119,hazel_pilot,25,f,1936.795712,2,2,2.361954,,none,,1
TrialSpatialSpan,2,120,hazel_pilot,25,f,1952.140467,1,1,2.354018,,none,,1
TrialSpatialSpan,2,121,hazel_pilot,25,f,1967.444762,1,0,2.559859,,none,,0
TrialSpatialSpan,2,160,hazel_pilot,25,f,2504.397867,2,2,1.6616,,none,,1
TrialSpatialSpan,2,109,henry_pilot,26,m,1634.947509,1,1,1.879345,1,none,,1
TrialSpatialSpan,2,110,henry_pilot,26,m,1648.65003,0,0,1.666064,,none,,1
TrialSpatialSpan,2,111,henry_pilot,26,m,1661.91158,2,2,2.571267,,none,,1
TrialSpatialSpan,2,112,henry_pilot,26,m,1677.056955,2,0,2.666995,,none,,0
TrialSpatialSpan,2,113,henry_pilot,26,m,1692.559946,1,1,1.417569,,none,,1
TrialSpatialSpan,2,114,henry_pilot,26,m,1705.220373,0,2,1.617954,,none,,0
TrialSpatialSpan,2,115,henry_pilot,26,m,1718.605425,0,1,1.770224,,none,,0
TrialSpatialSpan,2,116,henry_pilot,26,m,1853.438183,0,0,1.190897,,none,,1
TrialSpatialSpan,2,117,henry_pilot,26,m,1866.120421,0,1,1.833714,,none,,0
TrialSpatialSpan,2,118,henry_pilot,26,m,1880.554033,0,2,2.870354,,none,,0
TrialSpatialSpan,2,119,henry_pilot,26,m,1897.002399,0,2,2.046001,,none,,0
TrialSpatialSpan,2,120,henry_pilot,26,m,1911.270362,2,2,2.115937,,none,,1
TrialSpatialSpan,2,121,henry_pilot,26,m,1925.29632,2,2,1.695331,,none,,1
TrialSpatialSpan,2,122,henry_pilot,26,m,1938.995785,2,0,1.672513,,none,,0
TrialSpatialSpan,2,123,henry_pilot,26,m,1952.953727,0,1,2.519152,,none,,0
TrialSpatialSpan,2,124,henry_pilot,26,m,1967.761837,0,0,1.476593,,none,,1
TrialSpatialSpan,2,140,henry_pilot,26,m,2170.619067,2,2,1.118481,,none,,1
TrialSpatialSpan,2,70,jess_pilot,21,f,1130.06684,2,2,1.84958,1,none,,1
TrialSpatialSpan,2,71,jess_pilot,21,f,1143.756228,1,1,2.617917,,none,,1
TrialSpatialSpan,2,72,jess_pilot,21,f,1159.496247,1,1,1.701774,,none,,1
TrialSpatialSpan,2,73,jess_pilot,21,f,1173.333417,2,0,2.901102,,none,,0
TrialSpatialSpan,2,74,jess_pilot,21,f,1189.742884,-1,1,,,none,,0
TrialSpatialSpan,2,75,jess_pilot,21,f,1199.957355,1,1,2.443293,,none,,1
TrialSpatialSpan,2,76,jess_pilot,21,f,1215.62331,2,2,1.748398,,none,,1
TrialSpatialSpan,2,77,jess_pilot,21,f,1229.47716,0,0,2.326765,,none,,1
TrialSpatialSpan,2,78,jess_pilot,21,f,1244.593265,2,2,2.931359,,none,,1
TrialSpatialSpan,2,79,jess_pilot,21,f,1260.455742,-1,1,,,none,,0
