index_raw,index,participant_id,block,type,target_ans,participant_ans,time_start,time_response_enabled,time_response_submitted,time_block,response_time,accuracy,changed,occurence
885,23,paul_pilot,1,TrialSpatialRotation,2,1,1065.606102,1072.458238,1074.939482,10.746391,2.481244,0,0,4
886,24,paul_pilot,1,TrialSpatialRotation,2,1,1081.340756,1088.216844,1090.920795,15.734654,2.703951,0,0,4
887,0,paul_pilot,1,TrialSpatialSpan,2,-1,105.7134469,112.4708371,-1,17.56740193,3,0,1,1
888,1,paul_pilot,1,TrialSpatialSpan,0,0,115.8362062,122.5960371,125.0946074,10.1227593,2.4985703,1,0,1
889,2,paul_pilot,1,TrialSpatialSpan,1,2,132.1440527,138.8662078,141.7483811,16.3078465,2.8821733,0,0,1
890,3,paul_pilot,1,TrialSpatialSpan,0,1,149.1305861,155.8338413,158.4915812,16.9865334,2.6577399,0,0,1
891,4,paul_pilot,1,TrialSpatialSpan,0,0,165.3929021,172.1596692,174.2158811,16.262316,2.0562119,1,0,1
892,5,paul_pilot,1,TrialSpatialSpan,1,1,180.3001842,187.0461147,189.7629578,14.9072821,2.7168431,1,0,1
893,6,paul_pilot,1,TrialSpatialSpan,0,-1,197.0297232,203.7922471,-1,16.729539,3,0,0,1
894,7,paul_pilot,1,TrialSpatialSpan,2,1,207.6545722,214.4299319,216.9918647,10.624849,2.5619328,0,0,1
895,8,paul_pilot,1,TrialSpatialSpan,0,1,580.1378729,586.8770807,589.0756788,14.2913923,2.1985981,0,1,2
896,9,paul_pilot,1,TrialSpatialSpan,1,0,595.8714302,602.6146977,604.5046556,15.7335573,1.8899579,0,0,2
897,10,paul_pilot,1,TrialSpatialSpan,0,0,610.3149164,617.0554335,619.1117694,14.4434862,2.0563359,1,0,2
898,11,paul_pilot,1,TrialSpatialSpan,2,-1,624.8604388,631.6212883,-1,14.5455224,3,0,0,2
899,12,paul_pilot,1,TrialSpatialSpan,1,1,635.4574761,642.2182202,643.8247478,10.5970373,1.6065276,1,0,2
900,13,paul_pilot,1,TrialSpatialSpan,0,0,649.6700916,656.3865139,658.817385,14.2126155,2.4308711,1,0,2
901,14,paul_pilot,1,TrialSpatialSpan,2,0,665.3247535,672.065161,673.2749829,15.6546619,1.2098219,0,0,2
902,15,paul_pilot,1,TrialSpatialSpan,2,2,678.2848921,685.0334136,687.4913781,12.9601386,2.4579645,1,0,2
903,16,paul_pilot,1,TrialSpatialSpan,1,1,694.5750618,701.2880118,703.520885,16.2901697,2.2328732,1,0,2
904,17,paul_pilot,1,TrialSpatialSpan,1,2,843.9892485,850.7018437,853.5371461,14.5216348,2.8353024,0,1,3
905,18,paul_pilot,1,TrialSpatialSpan,2,2,860.5202799,867.2907376,868.6835601,16.5310314,1.3928225,1,0,3
906,19,paul_pilot,1,TrialSpatialSpan,1,-1,874.6228645,881.3877096,-1,14.1025846,3,0,0,3
907,20,paul_pilot,1,TrialSpatialSpan,1,1,885.0976565,891.8588037,894.20104,10.474792,2.3422363,1,0,3
908,21,paul_pilot,1,TrialSpatialSpan,2,2,901.058068,907.7977996,909.6868391,15.9604115,1.8890395,1,0,3
909,22,paul_pilot,1,TrialSpatialSpan,0,0,915.3871379,922.1422844,924.7832336,14.3290699,2.6409492,1,0,3
910,0,paul_pilot,2,TrialDigitSpan,2,2,1301.329045,1308.052349,1309.662024,17.662315,1.609675,1,1,1
911,1,paul_pilot,2,TrialDigitSpan,1,1,1315.641605,1322.360409,1324.168679,14.31256,1.80827,1,0,1
912,2,paul_pilot,2,TrialDigitSpan,2,2,1330.194359,1336.955546,1338.672218,14.552754,1.716672,1,0,1
913,3,paul_pilot,2,TrialDigitSpan,0,0,1344.688972,1351.410399,1352.994695,14.494613,1.584296,1,0,1
914,4,paul_pilot,2,TrialDigitSpan,1,1,1358.81075,1365.599588,1367.326299,14.121778,1.726711,1,0,1
915,5,paul_pilot,2,TrialDigitSpan,0,0,1372.937384,1379.676811,1381.339772,14.126634,1.662961,1,0,1
916,6,paul_pilot,2,TrialDigitSpan,1,1,1387.130239,1393.88826,1395.661234,14.192855,1.772974,1,0,1
917,7,paul_pilot,2,TrialDigitSpan,1,1,1401.841707,1408.605414,1411.279861,14.711468,2.674447,1,0,1
918,8,paul_pilot,2,TrialDigitSpan,1,1,1551.516259,1558.233653,1559.652996,14.470334,1.419343,1,1,2
919,9,paul_pilot,2,TrialDigitSpan,1,1,1565.44168,1572.208578,1573.576107,13.925421,1.367529,1,0,2
920,10,paul_pilot,2,TrialDigitSpan,0,0,1578.823039,1585.570141,1587.358271,13.381359,1.78813,1,0,2
921,11,paul_pilot,2,TrialDigitSpan,1,-1,1593.054708,1599.79495,-1,14.231669,3,0,0,2
922,12,paul_pilot,2,TrialDigitSpan,1,1,1603.273349,1610.006033,1612.27042,10.218641,2.264387,1,0,2
923,13,paul_pilot,2,TrialDigitSpan,1,1,1619.200188,1625.945993,1627.838945,15.926839,1.892952,1,0,2
924,14,paul_pilot,2,TrialDigitSpan,2,2,1633.505831,1640.277155,1641.826133,14.305643,1.548978,1,0,2
925,15,paul_pilot,2,TrialDigitSpan,1,1,1905.897214,1912.631184,1914.159785,15.347742,1.528601,1,1,3
926,16,paul_pilot,2,TrialDigitSpan,0,0,1920.042161,1926.880983,1928.403778,14.144947,1.522795,1,0,3
927,17,paul_pilot,2,TrialDigitSpan,1,1,1933.897765,1940.645158,1942.258372,13.855604,1.613214,1,0,3
928,18,paul_pilot,2,TrialDigitSpan,2,2,1948.028469,1954.744369,1956.466048,14.130704,1.721679,1,0,3
929,19,paul_pilot,2,TrialDigitSpan,0,0,1961.878818,1968.648332,1970.29834,13.850349,1.650008,1,0,3
930,20,paul_pilot,2,TrialDigitSpan,1,1,1976.357627,1983.101884,1984.60414,14.478809,1.502256,1,0,3
931,21,paul_pilot,2,TrialDigitSpan,1,1,2096.139789,2102.897496,2104.668584,19.212817,1.771088,1,1,4
932,22,paul_pilot,2,TrialDigitSpan,1,1,2110.784882,2117.514469,2119.52983,14.645093,2.015361,1,0,4
933,23,paul_pilot,2,TrialDigitSpan,0,0,2125.469598,2132.213726,2133.773511,14.684716,1.559785,1,0,4
934,24,paul_pilot,2,TrialDigitSpan,2,2,2139.186218,2145.917494,2147.447286,13.71662,1.529792,1,0,4
935,25,paul_pilot,2,TrialDigitSpan,0,0,2153.016881,2159.773435,2162.090556,13.830663,2.317121,1,0,4
936,26,paul_pilot,2,TrialDigitSpan,2,2,2168.379975,2175.133653,2177.21209,15.363094,2.078437,1,0,4
937,27,paul_pilot,2,TrialDigitSpan,1,1,2183.597297,2190.335197,2192.056687,15.217322,1.72149,1,0,4
938,0,paul_pilot,2,TrialSpatialRotation,2,2,1218.855747,1225.726774,1228.133049,137.514991,2.406275,1,1,1
939,1,paul_pilot,2,TrialSpatialRotation,2,2,1235.093901,1241.982245,1244.793072,16.238154,2.810827,1,0,1
940,2,paul_pilot,2,TrialSpatialRotation,1,1,1251.28761,1258.231308,1261.09549,16.193709,2.864182,1,0,1
941,3,paul_pilot,2,TrialSpatialRotation,0,0,1268.23268,1275.109555,1277.272845,16.94507,2.16329,1,0,1
942,4,paul_pilot,2,TrialSpatialRotation,0,0,1283.66673,1290.524943,1292.132615,15.43405,1.607672,1,0,1
943,5,paul_pilot,2,TrialSpatialRotation,2,2,1418.07988,1424.945248,1427.184983,16.238173,2.239735,1,1,2
944,6,paul_pilot,2,TrialSpatialRotation,1,1,1433.985454,1440.86752,1443.665168,15.905574,2.797648,1,0,2
945,7,paul_pilot,2,TrialSpatialRotation,2,2,1450.186496,1457.053439,1458.741257,16.201042,1.687818,1,0,2
946,8,paul_pilot,2,TrialSpatialRotation,2,2,1464.51033,1471.37484,1473.558907,14.323834,2.184067,1,0,2
947,9,paul_pilot,2,TrialSpatialRotation,1,1,1479.442592,1486.336209,1489.064553,14.932262,2.728344,1,0,2
948,10,paul_pilot,2,TrialSpatialRotation,1,1,1496.368527,1503.247313,1505.454103,16.925935,2.20679,1,0,2
949,11,paul_pilot,2,TrialSpatialRotation,1,1,1511.924931,1518.828727,1520.216161,15.556404,1.387434,1,0,2
950,12,paul_pilot,2,TrialSpatialRotation,1,-1,1526.061726,1532.953519,-1,14.136795,3,0,0,2
951,13,paul_pilot,2,TrialSpatialRotation,2,2,1537.045925,1543.925484,1545.641939,10.984199,1.716455,1,0,2
952,14,paul_pilot,2,TrialSpatialRotation,2,2,1650.997582,1657.892002,1659.911454,17.491751,2.019452,1,1,3
953,15,paul_pilot,2,TrialSpatialRotation,1,1,1666.498903,1673.398096,1675.074243,15.501321,1.676147,1,0,3
954,16,paul_pilot,2,TrialSpatialRotation,2,2,1681.076409,1687.954559,1689.43889,14.577506,1.484331,1,0,3
955,17,paul_pilot,2,TrialSpatialRotation,2,2,1695.488602,1702.368117,1703.82572,14.412193,1.457603,1,0,3
956,18,paul_pilot,2,TrialSpatialRotation,2,1,1709.243277,1716.13683,1718.746393,13.754675,2.609563,0,0,3
957,19,paul_pilot,2,TrialSpatialRotation,1,1,1725.092233,1731.967808,1733.958887,15.848956,1.991079,1,0,3
958,20,paul_pilot,2,TrialSpatialRotation,1,1,1740.379713,1747.371465,1749.05253,15.28748,1.681065,1,0,3
959,21,paul_pilot,2,TrialSpatialRotation,2,-1,1755.243681,1762.113899,-1,14.863968,3,0,0,3
960,0,paul_pilot,2,TrialSpatialSpan,2,2,1765.725747,1772.44936,1775.068974,10.482066,2.619614,1,1,1
961,1,paul_pilot,2,TrialSpatialSpan,2,2,1782.176419,1788.990306,1791.770717,16.450672,2.780411,1,0,1
962,2,paul_pilot,2,TrialSpatialSpan,1,1,1798.482473,1805.204028,1808.004653,16.306054,2.800625,1,0,1
963,3,paul_pilot,2,TrialSpatialSpan,0,0,1814.96493,1821.71091,1823.789401,16.482457,2.078491,1,0,1
964,4,paul_pilot,2,TrialSpatialSpan,2,2,1829.661341,1836.417582,1839.220573,14.696411,2.802991,1,0,1
965,5,paul_pilot,2,TrialSpatialSpan,1,1,1846.593295,1853.318786,1854.952162,16.931954,1.633376,1,0,1
966,6,paul_pilot,2,TrialSpatialSpan,0,0,1860.402704,1867.144693,1868.983861,13.809409,1.839168,1,0,1
967,7,paul_pilot,2,TrialSpatialSpan,0,0,1875.306016,1882.049408,1884.051694,14.903312,2.002286,1,0,1
968,8,paul_pilot,2,TrialSpatialSpan,1,1,1890.549472,1897.296311,1899.568949,15.243456,2.272638,1,0,1
969,9,paul_pilot,2,TrialSpatialSpan,1,1,1990.27002,1997.051812,1999.619817,13.912393,2.568005,1,1,2
970,10,paul_pilot,2,TrialSpatialSpan,0,1,2006.478656,2013.193526,2015.13858,16.208636,1.945054,0,0,2
971,11,paul_pilot,2,TrialSpatialSpan,1,-1,2021.766955,2028.512772,-1,15.288299,3,0,0,2
972,12,paul_pilot,2,TrialSpatialSpan,1,1,2032.098894,2038.815971,2039.945989,10.331939,1.130018,1,0,2
973,13,paul_pilot,2,TrialSpatialSpan,2,1,2045.230582,2051.996462,2054.676051,13.131688,2.679589,0,0,2
974,14,paul_pilot,2,TrialSpatialSpan,0,0,2061.85294,2068.611106,2070.333007,16.622358,1.721901,1,0,2
975,15,paul_pilot,2,TrialSpatialSpan,2,2,2076.926972,2083.655658,2086.080044,15.074032,2.424386,1,0,2
976,16,paul_pilot,2,TrialSpatialSpan,1,1,2201.349163,2208.057592,2209.242857,17.751866,1.185265,1,1,3
977,17,paul_pilot,2,TrialSpatialSpan,0,0,2214.877985,2221.629815,2224.065027,13.528822,2.435212,1,0,3
978,18,paul_pilot,2,TrialSpatialSpan,2,2,2230.129797,2236.912527,2239.257351,15.251812,2.344824,1,0,3
979,0,paul_pilot,3,TrialDigitSpan,1,1,2555.125304,2561.937062,2563.48019,14.193036,1.543128,1,1,1
980,1,paul_pilot,3,TrialDigitSpan,2,2,2569.262037,2576.011848,2577.584917,14.136733,1.573069,1,0,1
981,2,paul_pilot,3,TrialDigitSpan,1,1,2583.216013,2589.956745,2591.683477,13.953976,1.726732,1,0,1
982,3,paul_pilot,3,TrialDigitSpan,1,1,2597.476332,2604.253787,2605.666085,14.260319,1.412298,1,0,1
983,4,paul_pilot,3,TrialDigitSpan,0,0,2611.758111,2618.510633,2621.252551,14.281779,2.741918,1,0,1
984,5,paul_pilot,3,TrialDigitSpan,0,0,2628.597702,2635.340802,2637.006478,16.839591,1.665676,1,0,1
985,6,paul_pilot,3,TrialDigitSpan,0,0,2760.690381,2767.486383,2769.85304,18.901989,2.366657,1,1,2
986,7,paul_pilot,3,TrialDigitSpan,0,0,2776.837252,2783.588048,2785.392699,16.146871,1.804651,1,0,2
987,8,paul_pilot,3,TrialDigitSpan,2,2,2791.951578,2798.747604,2800.849681,15.114326,2.102077,1,0,2
988,9,paul_pilot,3,TrialDigitSpan,0,0,2807.579815,2814.370701,2816.728283,15.628237,2.357582,1,0,2
989,10,paul_pilot,3,TrialDigitSpan,2,2,2823.040769,2829.770123,2831.293413,15.460954,1.52329,1,0,2
990,11,paul_pilot,3,TrialDigitSpan,1,1,2836.661108,2843.423951,2845.300314,13.620339,1.876363,1,0,2
991,12,paul_pilot,3,TrialDigitSpan,1,1,2851.208152,2857.985432,2859.880646,14.547044,1.895214,1,0,2
992,13,paul_pilot,3,TrialDigitSpan,0,0,2866.424149,2873.150036,2875.036483,15.215997,1.886447,1,0,2
993,14,paul_pilot,3,TrialDigitSpan,2,2,2965.731452,2972.574158,2974.209411,14.807399,1.635253,1,1,3
994,15,paul_pilot,3,TrialDigitSpan,2,2,2980.386614,2987.088738,2988.993924,14.655162,1.905186,1,0,3
995,16,paul_pilot,3,TrialDigitSpan,0,0,2994.564284,3001.289976,3003.8466,14.17767,2.556624,1,0,3
996,17,paul_pilot,3,TrialDigitSpan,2,2,3010.414408,3017.207042,3019.223897,15.850124,2.016855,1,0,3
997,18,paul_pilot,3,TrialDigitSpan,0,0,3025.889606,3032.633875,3033.821606,15.475198,1.187731,1,0,3
998,19,paul_pilot,3,TrialDigitSpan,2,2,3039.670897,3046.386095,3047.964568,13.781291,1.578473,1,0,3
999,0,paul_pilot,3,TrialSpatialRotation,0,1,2425.734921,2432.60859,2435.367806,14.407857,2.759216,0,1,1
1000,1,paul_pilot,3,TrialSpatialRotation,1,-1,2442.497011,2449.372941,-1,16.76209,3,0,0,1
1001,2,paul_pilot,3,TrialSpatialRotation,1,1,2452.944069,2459.84358,2462.283339,10.447058,2.439759,1,0,1
1002,3,paul_pilot,3,TrialSpatialRotation,2,2,2469.309794,2476.173213,2477.460164,16.365725,1.286951,1,0,1
1003,4,paul_pilot,3,TrialSpatialRotation,2,2,2483.12224,2490.020818,2491.719648,13.812446,1.69883,1,0,1
1004,5,paul_pilot,3,TrialSpatialRotation,0,0,2497.095222,2503.964718,2506.834197,13.972982,2.869479,1,0,1
1005,6,paul_pilot,3,TrialSpatialRotation,2,-1,2513.745719,2520.647953,-1,16.650497,3,0,0,1
1006,7,paul_pilot,3,TrialSpatialRotation,0,2,2524.354919,2531.23167,2533.919095,10.6092,2.687425,0,0,1
1007,8,paul_pilot,3,TrialSpatialRotation,1,1,2540.932268,2547.805538,2549.398401,16.577349,1.592863,1,0,1
1008,9,paul_pilot,3,TrialSpatialRotation,1,1,2642.763363,2649.63326,2652.15246,14.165661,2.5192,1,1,2
1009,10,paul_pilot,3,TrialSpatialRotation,1,1,2658.614717,2665.501711,2666.637939,15.851354,1.136228,1,0,2
1010,11,paul_pilot,3,TrialSpatialRotation,2,2,2672.232921,2679.13654,2681.943826,13.618204,2.807286,1,0,2
1011,12,paul_pilot,3,TrialSpatialRotation,1,-1,2689.211746,2696.097147,-1,16.978825,3,0,0,2
1012,13,paul_pilot,3,TrialSpatialRotation,0,0,2699.538923,2706.394949,2707.90416,10.327177,1.509211,1,0,2
1013,14,paul_pilot,3,TrialSpatialRotation,1,1,2713.796641,2720.684803,2722.097782,14.257718,1.412979,1,0,2
1014,15,paul_pilot,3,TrialSpatialRotation,1,1,2727.606783,2734.488055,2735.870169,13.810142,1.382114,1,0,2
1015,16,paul_pilot,3,TrialSpatialRotation,1,1,2741.788392,2748.662361,2750.864763,14.181609,2.202402,1,0,2
1016,17,paul_pilot,3,TrialSpatialRotation,2,-1,3178.104906,3184.959139,-1,18.686128,3,0,1,3
1017,18,paul_pilot,3,TrialSpatialRotation,0,0,3188.801917,3195.669108,3197.021469,10.697011,1.352361,1,0,3
1018,19,paul_pilot,3,TrialSpatialRotation,1,-1,3203.051029,3209.9498,-1,14.249112,3,0,0,3
1019,20,paul_pilot,3,TrialSpatialRotation,0,0,3213.577317,3220.459619,3222.06884,10.526288,1.609221,1,0,3
1020,21,paul_pilot,3,TrialSpatialRotation,1,-1,3228.06867,3234.934249,-1,14.491353,3,0,0,3
1021,22,paul_pilot,3,TrialSpatialRotation,0,0,3238.292943,3245.165748,3246.915066,10.224273,1.749318,1,0,3
1022,23,paul_pilot,3,TrialSpatialRotation,1,1,3252.816415,3259.681028,3262.357032,14.523472,2.676004,1,0,3
1023,24,paul_pilot,3,TrialSpatialRotation,2,2,3269.64864,3276.53191,3278.164163,16.832225,1.632253,1,0,3
1024,25,paul_pilot,3,TrialSpatialRotation,1,1,3284.336811,3291.210713,3293.876808,14.688171,2.666095,1,0,3
1025,0,paul_pilot,3,TrialSpatialSpan,1,1,2370.27345,2376.987934,2378.6525,140.143653,1.664566,1,1,1
1026,1,paul_pilot,3,TrialSpatialSpan,1,1,2384.054514,2390.78682,2392.116161,13.781064,1.329341,1,0,1
1027,2,paul_pilot,3,TrialSpatialSpan,0,1,2398.101584,2404.848309,2406.130412,14.04707,1.282103,0,0,1
1028,3,paul_pilot,3,TrialSpatialSpan,0,0,2411.327064,2418.106718,2419.872237,13.22548,1.765519,1,0,1
1029,4,paul_pilot,3,TrialSpatialSpan,1,1,2881.037831,2887.795826,2889.821524,14.613682,2.025698,1,1,2
1030,5,paul_pilot,3,TrialSpatialSpan,0,0,2895.703625,2902.437735,2903.929374,14.665794,1.491639,1,0,2
1031,6,paul_pilot,3,TrialSpatialSpan,0,0,2909.775483,2916.561628,2917.876648,14.071858,1.31502,1,0,2
1032,7,paul_pilot,3,TrialSpatialSpan,1,0,2923.509631,2930.355347,2933.061177,13.734148,2.70583,0,0,2
1033,8,paul_pilot,3,TrialSpatialSpan,1,-1,2940.201045,2946.94376,-1,16.691414,3,0,0,2
1034,9,paul_pilot,3,TrialSpatialSpan,0,0,2950.924053,2957.679193,2959.672411,10.723008,1.993218,1,0,2
1035,10,paul_pilot,3,TrialSpatialSpan,0,0,3057.1144,3063.832075,3066.638425,17.443503,2.80635,1,1,3
1036,11,paul_pilot,3,TrialSpatialSpan,0,0,3073.310041,3080.031038,3081.22975,16.195641,1.198712,1,0,3
1037,12,paul_pilot,3,TrialSpatialSpan,0,0,3086.484347,3093.258321,3094.978044,13.174306,1.719723,1,0,3
1038,13,paul_pilot,3,TrialSpatialSpan,2,2,3100.7472,3107.509891,3109.578986,14.262853,2.069095,1,0,3
1039,14,paul_pilot,3,TrialSpatialSpan,1,1,3115.994033,3122.749491,3125.148457,15.246833,2.398966,1,0,3
1040,15,paul_pilot,3,TrialSpatialSpan,1,1,3132.01622,3138.751345,3140.112667,16.022187,1.361322,1,0,3
1041,16,paul_pilot,3,TrialSpatialSpan,1,1,3145.857619,3152.602084,3153.91704,13.841399,1.314956,1,0,3
1042,17,paul_pilot,3,TrialSpatialSpan,2,1,3159.418778,3166.12799,3168.296395,13.561159,2.168405,0,0,3
1043,18,paul_pilot,3,TrialSpatialSpan,2,2,3304.145742,3310.898779,3312.564165,19.808931,1.665386,1,1,4
1044,19,paul_pilot,3,TrialSpatialSpan,1,1,3318.828504,3325.571604,3327.805559,14.682762,2.233955,1,0,4
1045,20,paul_pilot,3,TrialSpatialSpan,2,2,3333.792498,3340.563409,3342.792579,14.963994,2.22917,1,0,4
1046,21,paul_pilot,3,TrialSpatialSpan,2,2,3349.460719,3356.207504,3358.92759,15.668221,2.720086,1,0,4
1047,0,paul_pilot,4,TrialDigitSpan,0,0,3876.078183,3882.80496,3884.090108,14.778111,1.285148,1,1,1
1048,1,paul_pilot,4,TrialDigitSpan,0,0,3889.389549,3896.147698,3897.850609,13.311366,1.702911,1,0,1
1049,2,paul_pilot,4,TrialDigitSpan,1,1,3903.513802,3910.263468,3911.868845,14.124253,1.605377,1,0,1
1050,3,paul_pilot,4,TrialDigitSpan,0,0,3917.332541,3924.125393,3926.816118,13.818739,2.690725,1,0,1
1051,4,paul_pilot,4,TrialDigitSpan,2,2,3933.667524,3940.431864,3942.571613,16.334983,2.139749,1,0,1
1052,5,paul_pilot,4,TrialDigitSpan,0,0,3948.402471,3955.218313,3956.745477,14.734947,1.527164,1,0,1
1053,6,paul_pilot,4,TrialDigitSpan,1,1,3962.964922,3969.722077,3971.293517,14.562451,1.57144,1,0,1
1054,7,paul_pilot,4,TrialDigitSpan,0,0,3977.213492,3983.927191,3985.903017,14.24857,1.975826,1,0,1
1055,8,paul_pilot,4,TrialDigitSpan,2,2,3991.651156,3998.392437,4000.175658,14.437664,1.783221,1,0,1
1056,9,paul_pilot,4,TrialDigitSpan,1,-1,4256.236308,4263.143462,-1,10.404337,3,0,1,2
1057,10,paul_pilot,4,TrialDigitSpan,1,1,4266.892509,4273.602149,4275.101939,10.656201,1.49979,1,0,2
1058,11,paul_pilot,4,TrialDigitSpan,0,0,4281.077082,4287.83114,4289.715898,14.184573,1.884758,1,0,2
1059,12,paul_pilot,4,TrialDigitSpan,0,0,4296.088895,4302.895071,4304.988785,15.011813,2.093714,1,0,2
1060,13,paul_pilot,4,TrialDigitSpan,1,1,4311.736463,4318.453547,4319.772896,15.647568,1.319349,1,0,2
1061,14,paul_pilot,4,TrialDigitSpan,2,2,4325.576161,4332.355131,4333.568204,13.839698,1.213073,1,0,2
1062,15,paul_pilot,4,TrialDigitSpan,1,1,4338.432115,4345.19049,4346.562746,12.855954,1.372256,1,0,2
1063,0,paul_pilot,4,TrialSpatialRotation,1,1,3557.182775,3564.063936,3566.716162,14.08709,2.652226,1,1,1
1064,1,paul_pilot,4,TrialSpatialRotation,2,2,3573.715528,3580.581888,3582.664792,16.532753,2.082904,1,0,1
1065,2,paul_pilot,4,TrialSpatialRotation,2,2,3588.612968,3595.509027,3598.222235,14.89744,2.713208,1,0,1
1066,3,paul_pilot,4,TrialSpatialRotation,1,-1,3605.20531,3612.090991,-1,16.592342,3,0,0,1
1067,4,paul_pilot,4,TrialSpatialRotation,1,1,3616.109206,3623.009988,3625.196526,10.903896,2.186538,1,0,1
1068,5,paul_pilot,4,TrialSpatialRotation,1,1,3631.739681,3638.620894,3640.555769,15.630475,1.934875,1,0,1
1069,6,paul_pilot,4,TrialSpatialRotation,0,0,3646.926519,3653.801542,3656.162273,15.186838,2.360731,1,0,1
1070,7,paul_pilot,4,TrialSpatialRotation,0,0,3662.990644,3669.86131,3672.233292,16.064125,2.371982,1,0,1
1071,8,paul_pilot,4,TrialSpatialRotation,0,-1,3764.253733,3771.10388,-1,17.122464,3,0,1,2
1072,9,paul_pilot,4,TrialSpatialRotation,0,0,3774.810928,3781.661826,3783.635687,10.557195,1.973861,1,0,2
1073,10,paul_pilot,4,TrialSpatialRotation,2,2,3790.171413,3797.068984,3799.52665,15.360485,2.457666,1,0,2
1074,11,paul_pilot,4,TrialSpatialRotation,0,-1,3805.964191,3812.848367,-1,15.792778,3,0,0,2
1075,12,paul_pilot,4,TrialSpatialRotation,2,2,3816.92737,3823.823668,3826.159269,10.963179,2.335601,1,0,2
1076,13,paul_pilot,4,TrialSpatialRotation,2,2,3832.295357,3839.153667,3841.061959,15.367987,1.908292,1,0,2
1077,14,paul_pilot,4,TrialSpatialRotation,1,1,3847.215124,3854.122906,3855.819576,14.919767,1.69667,1,0,2
1078,15,paul_pilot,4,TrialSpatialRotation,2,0,3861.300072,3868.175711,3870.084748,14.084948,1.909037,0,0,2
1079,16,paul_pilot,4,TrialSpatialRotation,1,1,4009.524655,4016.415369,4018.766873,17.873499,2.351504,1,1,3
1080,17,paul_pilot,4,TrialSpatialRotation,2,-1,4025.492537,4032.409932,-1,15.967882,3,0,0,3
1081,18,paul_pilot,4,TrialSpatialRotation,0,1,4035.905441,4042.805281,4045.529959,10.412904,2.724678,0,0,3
1082,19,paul_pilot,4,TrialSpatialRotation,0,1,4052.336267,4059.226637,4061.052236,16.430826,1.825599,0,0,3
1083,20,paul_pilot,4,TrialSpatialRotation,1,1,4067.143396,4074.031268,4075.605741,14.807129,1.574473,1,0,3
1084,21,paul_pilot,4,TrialSpatialRotation,0,1,4081.468681,4088.349519,4091.195627,14.325285,2.846108,0,0,3
1085,22,paul_pilot,4,TrialSpatialRotation,2,2,4098.049997,4104.957218,4107.427009,16.581316,2.469791,1,0,3
1086,23,paul_pilot,4,TrialSpatialRotation,0,0,4114.35124,4121.259086,4123.746167,16.301243,2.487081,1,0,3
1087,24,paul_pilot,4,TrialSpatialRotation,2,2,4130.762885,4137.657431,4139.760676,16.411645,2.103245,1,0,3
1088,25,paul_pilot,4,TrialSpatialRotation,2,-1,4437.379969,4444.244547,-1,13.8066,3,0,1,4
1089,26,paul_pilot,4,TrialSpatialRotation,2,2,4447.515156,4454.378228,4456.852129,10.135187,2.473901,1,0,4
1090,27,paul_pilot,4,TrialSpatialRotation,1,1,4463.703274,4470.574557,4472.567192,16.188118,1.992635,1,0,4
1091,0,paul_pilot,4,TrialSpatialSpan,0,-1,3490.33063,3497.049402,-1,140.869911,3,0,1,1
1092,1,paul_pilot,4,TrialSpatialSpan,2,2,3500.703691,3507.464683,3508.716649,10.373061,1.251966,1,0,1
1093,2,paul_pilot,4,TrialSpatialSpan,0,0,3514.021723,3520.77948,3522.246058,13.318032,1.466578,1,0,1
1094,3,paul_pilot,4,TrialSpatialSpan,1,1,3528.338728,3535.090979,3536.784162,14.317005,1.693183,1,0,1
1095,4,paul_pilot,4,TrialSpatialSpan,2,2,3543.095685,3549.836457,3551.434189,14.756957,1.597732,1,0,1
1096,5,paul_pilot,4,TrialSpatialSpan,0,0,3682.240459,3688.985464,3690.508663,19.249815,1.523199,1,1,2
1097,6,paul_pilot,4,TrialSpatialSpan,1,-1,3696.386036,3703.165923,-1,14.145577,3,0,0,2
1098,7,paul_pilot,4,TrialSpatialSpan,0,0,3707.040083,3713.762235,3715.831667,10.654047,2.069432,1,0,2
1099,8,paul_pilot,4,TrialSpatialSpan,0,0,3722.52431,3729.243584,3730.724872,15.484227,1.481288,1,0,2
1100,9,paul_pilot,4,TrialSpatialSpan,0,-1,3736.287719,3743.036378,-1,13.763409,3,0,0,2
1101,10,paul_pilot,4,TrialSpatialSpan,0,0,3747.131269,3753.878996,3755.245136,10.84355,1.36614,1,0,2
1102,11,paul_pilot,4,TrialSpatialSpan,2,2,4145.995134,4152.741424,4154.714229,15.232249,1.972805,1,1,3
1103,12,paul_pilot,4,TrialSpatialSpan,2,2,4161.125175,4167.877742,4169.553145,15.130041,1.675403,1,0,3
1104,13,paul_pilot,4,TrialSpatialSpan,2,2,4175.203369,4181.987505,4184.010436,14.078194,2.022931,1,0,3
1105,14,paul_pilot,4,TrialSpatialSpan,2,2,4189.727539,4196.503022,4198.631794,14.52417,2.128772,1,0,3
1106,15,paul_pilot,4,TrialSpatialSpan,0,0,4205.239412,4211.973418,4213.551895,15.511873,1.578477,1,0,3
1107,16,paul_pilot,4,TrialSpatialSpan,1,-1,4219.782036,4226.528126,-1,14.542624,3,0,0,3
1108,17,paul_pilot,4,TrialSpatialSpan,2,1,4230.101993,4236.822331,4239.314538,10.319957,2.492207,0,0,3
1109,18,paul_pilot,4,TrialSpatialSpan,2,-1,4245.831971,4252.602522,-1,15.729978,3,0,0,3
