,SD_rt,accuracy,auto_participant_id,average_switch_rt,block,blueprint_id,changed,check_times,end_time,first_switch_rt,index,internal_node_id,mean_rt,median_rt,occurence,participant_age,participant_ans,participant_gender,participant_id,start_time,stimulus_off,switch_type,target_ans,time_elapsed,trial_index,trial_type,type,view_history
0,418.87389675379046,,611.2100000027567_97917,1617.9799999999814,137.0,,1,,,2167.6450000000186,38,,1473.0556250000081,1533.867499999993,7.0,19,2.0,,,,,NONE-DS,0.0,1014446,302,,ts-trial-digit-span,
1,221.46333287989157,1.0,611.2100000027567_97917,1539.3466666666015,145.0,,1,,,1618.7199999999718,45,,1551.7106249999488,1562.8850000000095,7.0,19,1.0,,,,,DS-SR,1.0,1062023,318,,ts-trial-spatial-rotation,
2,327.8473758800445,,611.2100000027567_97917,1896.1133333333225,113.0,,1,,,1956.8349999999627,45,,1747.2924999999814,1756.6749999999884,7.0,19,1.0,,,,,SR-SS,0.0,851592,252,,ts-trial-spatial-span,
0,365.8142428054068,,611.2100000027567_97917,1422.0033333332588,160.0,,1,,,1271.8499999998605,46,,1673.871428571342,1500.5,8.0,19,2.0,,,,,NONE-DS,1.0,1168297,348,,ts-trial-digit-span,
1,412.3270607050621,1.0,611.2100000027567_97917,1529.809999999823,167.0,,1,,,1647.7899999998044,53,,1676.7162499999395,1529.809999999823,8.0,19,0.0,,,,,DS-SR,0.0,1206740,362,,ts-trial-spatial-rotation,
2,596.8954482351346,,611.2100000027567_97917,973.7516666666294,153.0,,1,,,1145.6149999999907,53,,1431.4971428571068,1145.6149999999907,8.0,19,0.0,,,,,SR-SS,1.0,1119956,334,,ts-trial-spatial-span,
0,276.3228184569635,,712_62123,2276.0,1.0,,0,1.0,,2485.0,0,,2454.4,2485.0,0.0,36,0.0,,1.0,,,SR-SS,1.0,242094,5,,ts-trial-spatial-rotation,
0,223.89074716626112,1.0,712_62123,2428.6666666666665,20.0,,1,,,2392.0,0,,2286.3333333333335,2339.0,1.0,36,0.0,,1.0,,,NONE-DS,0.0,405650,51,,ts-trial-digit-span,
1,297.0929788723357,1.0,712_62123,2394.6666666666665,13.0,,1,,,2070.0,5,,2531.285714285714,2544.0,1.0,36,0.0,,1.0,,,DS-SR,0.0,356865,37,,ts-trial-spatial-rotation,
2,349.36295766791903,1.0,712_62123,2259.3333333333335,6.0,,1,,,2055.0,0,,2486.1428571428573,2510.0,1.0,36,2.0,,1.0,,,SR-SS,2.0,292793,19,,ts-trial-spatial-span,
0,625.0859210273978,,755.2750000031665_40766,1488.1616666666644,1.0,,0,1.0,,1321.5699999999995,0,,1663.2050000000006,1371.5950000000012,0.0,19,0.0,,6573028.0,,,SR-SS,1.0,57624,5,,ts-trial-spatial-span,
0,518.7451262662597,1.0,755.2750000031665_40766,2291.2750000000037,16.0,,1,,,1952.8800000000049,0,,2171.6550000000047,2161.570000000007,1.0,19,1.0,,6573028.0,,,NONE-DS,1.0,168195,37,,ts-trial-digit-span,
1,406.9621512148618,1.0,755.2750000031665_40766,1883.824999999997,8.0,,1,,,1956.895000000004,0,,1771.2724999999919,1828.5175000000017,1.0,19,0.0,,6573028.0,,,DS-SR,0.0,111896,21,,ts-trial-spatial-rotation,
2,688.3325776404106,,755.2750000031665_40766,1053.0399999999888,27.0,,1,,,1024.3450000000012,7,,1640.263750000002,1676.445000000007,1.0,19,1.0,,6573028.0,,,SR-SS,0.0,245396,61,,ts-trial-spatial-span,
0,452.92177730174933,1.0,755.2750000031665_40766,1643.929999999993,35.0,,1,,,1378.9349999999977,5,,1790.025833333338,1659.257500000007,2.0,19,0.0,,6573028.0,,,NONE-DS,0.0,304418,79,,ts-trial-digit-span,
1,545.8062610578905,,755.2750000031665_40766,1550.921666666681,21.0,,1,,,1171.4550000000165,8,,1864.195000000007,1778.8574999999983,2.0,19,0.0,,6573028.0,,,DS-SR,2.0,200747,49,,ts-trial-spatial-rotation,
2,235.46915789547492,,755.2750000031665_40766,1743.7300000000203,47.0,,1,,,1852.539999999979,15,,1610.3400000000063,1683.460000000021,2.0,19,2.0,,6573028.0,,,SR-SS,0.0,385835,105,,ts-trial-spatial-span,
0,672.0943227212672,,755.2750000031665_40766,2763.2649999999944,66.0,,1,,,2612.8450000000307,11,,2199.9541666666723,2347.5150000000435,3.0,19,0.0,,6573028.0,,,NONE-DS,1.0,517131,143,,ts-trial-digit-span,
1,523.8523899288449,1.0,755.2750000031665_40766,1842.266666666682,41.0,,1,,,2280.1849999999977,14,,1938.9041666666842,1925.0825000000186,3.0,19,1.0,,6573028.0,,,DS-SR,1.0,337209,91,,ts-trial-spatial-rotation,
2,171.04504825378942,,755.2750000031665_40766,1294.9383333333535,59.0,,1,,,1477.5950000000305,21,,1381.6278571428763,1341.429999999993,3.0,19,1.0,,6573028.0,,,SR-SS,2.0,467022,129,,ts-trial-spatial-span,
0,394.42620945918,,755.2750000031665_40766,1993.8750000000389,86.0,,1,,,2099.3050000000508,17,,2119.110000000019,2099.3050000000508,4.0,19,0.0,,6573028.0,,,NONE-DS,2.0,658219,186,,ts-trial-digit-span,
1,359.51171858045325,1.0,755.2750000031665_40766,1590.2999999999884,53.0,,1,,,1981.0,20,,1364.0833333333333,1246.9024999999965,4.0,19,1.0,,6573028.0,,,DS-SR,1.0,426669,117,,ts-trial-spatial-rotation,
2,437.36300462005096,,755.2750000031665_40766,1504.2250000000156,72.0,,1,,,1609.8499999999767,28,,1630.8256250000122,1621.1525000000256,4.0,19,2.0,,6573028.0,,,SR-SS,1.0,557964,157,,ts-trial-spatial-span,
0,311.26286738751213,1.0,755.2750000031665_40766,2399.1133333333614,102.0,,1,,,2623.8950000000186,24,,2194.199999999997,2124.627499999944,5.0,19,0.0,,6573028.0,,,NONE-DS,0.0,762108,218,,ts-trial-digit-span,
1,293.18514568444493,,755.2750000031665_40766,1741.2700000000186,80.0,,1,,,1835.885000000009,26,,1815.3250000000116,1891.195000000007,5.0,19,2.0,,6573028.0,,,DS-SR,0.0,615648,173,,ts-trial-spatial-rotation,
2,369.0995744159693,,755.2750000031665_40766,1778.5766666666605,117.0,,1,,,2192.9250000000466,36,,1599.1744444444387,1574.4050000000282,5.0,19,0.0,,6573028.0,,,SR-SS,2.0,859818,248,,ts-trial-spatial-span,
0,348.5419003067733,1.0,755.2750000031665_40766,1343.7916666667054,131.0,,1,,,1454.1750000000463,32,,1549.3927777777944,1528.1650000000373,6.0,19,1.0,,6573028.0,,,NONE-DS,1.0,962798,278,,ts-trial-digit-span,
1,358.58707342149415,1.0,755.2750000031665_40766,1435.468333333304,93.0,,1,,,1529.1199999999951,32,,1355.0183333333116,1456.8549999999814,6.0,19,1.0,,6573028.0,,,DS-SR,1.0,699591,200,,ts-trial-spatial-rotation,
2,153.19830259338957,,755.2750000031665_40766,1248.5133333333458,140.0,,1,,,1217.8000000000466,45,,1144.931000000029,1217.8000000000466,6.0,19,2.0,,6573028.0,,,SR-SS,1.0,1018064,298,,ts-trial-spatial-span,
0,332.64652390694187,1.0,755.2750000031665_40766,1722.140000000014,145.0,,1,,,1948.234999999986,41,,1409.1888888888707,1464.3449999999718,7.0,19,2.0,,6573028.0,,,NONE-DS,2.0,1049975,308,,ts-trial-digit-span,
1,406.14298761558155,,755.2750000031665_40766,1632.7700000000186,110.0,,1,,,2359.8300000000745,41,,1489.2285714285847,1375.0300000000282,7.0,19,0.0,,6573028.0,,,DS-SR,1.0,809256,234,,ts-trial-spatial-rotation,
2,399.0995963320305,,755.2750000031665_40766,1081.2266666665673,154.0,,1,,,1039.1949999998324,50,,1252.563124999957,1284.9174999999814,7.0,19,1.0,,6573028.0,,,SR-SS,0.0,1102657,326,,ts-trial-spatial-span,
0,585.5973101855953,,755.2750000031665_40766,1608.6733333333395,162.0,,1,,,844.1850000000559,50,,1716.7383333333225,1634.8800000000047,8.0,19,1.0,,6573028.0,,,NONE-DS,2.0,1165759,344,,ts-trial-digit-span,
1,134.6969393026282,,755.2750000031665_40766,1334.200000000031,126.0,,1,,,1168.8300000000745,48,,1343.8270000000252,1314.6450000000184,8.0,19,0.0,,6573028.0,,,DS-SR,2.0,931434,268,,ts-trial-spatial-rotation,
2,141.08419545909754,1.0,755.2750000031665_40766,826.8525000000373,168.0,,1,,,827.4899999999907,58,,745.398333333355,826.2150000000838,8.0,19,1.0,,6573028.0,,,SR-SS,1.0,1198976,356,,ts-trial-spatial-span,
0,474.58384939889123,,778.6750000013853_46353,2170.2599999999998,1.0,,0,1.0,,2349.5599999999977,0,,2066.984375,1896.0499999999993,0.0,19,1.0,,6547104.0,,,SR-SS,2.0,37651,5,,ts-trial-digit-span,
0,475.5111524811204,1.0,778.6750000013853_46353,1700.0133333333458,34.0,,1,,,1159.8300000000165,8,,1692.3662500000137,1683.045000000042,1.0,19,0.0,,6547104.0,,,NONE-DS,0.0,270771,75,,ts-trial-digit-span,
1,492.8309483044858,1.0,778.6750000013853_46353,2167.306666666671,17.0,,1,,,2292.3300000000163,0,,2274.608124999999,2325.4450000000215,1.0,19,0.0,,6547104.0,,,DS-SR,0.0,149848,41,,ts-trial-spatial-rotation,
2,348.49998739239834,,778.6750000013853_46353,1353.229999999996,9.0,,1,,,1209.3249999999969,0,,1333.5137499999964,1402.8549999999886,1.0,19,2.0,,6547104.0,,,SR-SS,1.0,93002,25,,ts-trial-spatial-span,
0,444.46705880078997,1.0,778.6750000013853_46353,1232.5483333333395,25.0,,1,,,1315.7350000000154,8,,805.1744444444485,633.9800000000105,2.0,19,0.0,,6547104.0,,,NONE-SS,0.0,207293,57,,ts-trial-spatial-span,
0,568.6106828398249,1.0,778.6750000013853_46353,1265.9249999999884,42.0,,1,,,1625.6449999999606,17,,844.5637499999866,675.75,3.0,19,0.0,,6547104.0,,,NONE-SS,0.0,318197,91,,ts-trial-spatial-span,
0,354.0770685175719,,831.5449999936391_42874,2550.726666666664,1.0,,0,1.0,,2233.2350000000006,0,,2441.5449999999983,2465.2149999999965,0.0,21,0.0,,6482872.0,,,NONE-SS,2.0,71972,5,,ts-trial-spatial-rotation,
0,576.0103017915519,1.0,831.5449999936391_42874,1764.6466666666674,8.0,,1,,,2225.5899999999965,6,,2061.371999999997,2162.334999999992,1.0,21,0.0,,6482872.0,,,NONE-SR,0.0,155710,31,,ts-trial-spatial-rotation,
1,306.5964687267551,1.0,831.5449999936391_42874,2345.6400000000044,13.0,,1,,,2305.6300000000047,0,,2271.2774999999965,2199.9949999999953,1.0,21,1.0,,6482872.0,,,SR-SS,1.0,196746,43,,ts-trial-spatial-span,
0,389.39930531845323,1.0,831.5449999936391_42874,1808.9250000000077,21.0,,1,,,1481.0599999999977,1,,1927.6330000000075,1993.7449999999953,2.0,21,1.0,,6482872.0,,,NONE-DS,1.0,259708,61,,ts-trial-digit-span,
1,305.1019876458995,1.0,831.5449999936391_42874,1785.161666666662,26.0,,1,,,1704.804999999993,11,,2027.6378571428525,1929.414999999979,2.0,21,1.0,,6482872.0,,,DS-SR,1.0,288661,71,,ts-trial-spatial-rotation,
2,473.0449447550712,1.0,831.5449999936391_42874,1895.348333333328,40.0,,1,,,2322.7449999999953,8,,2133.8849999999925,1938.0750000000119,2.0,21,2.0,,6482872.0,,,SR-SS,2.0,386460,103,,ts-trial-spatial-span,
0,343.32663606042485,,831.5449999936391_42874,2615.543333333335,33.0,,1,,,2514.679999999993,6,,2390.6092857142876,2514.679999999993,3.0,21,1.0,,6482872.0,,,NONE-DS,2.0,334369,85,,ts-trial-digit-span,
1,447.3019552131536,1.0,831.5449999936391_42874,2403.436666666666,59.0,,1,,,1993.2749999999648,18,,2145.234999999998,1993.2749999999648,3.0,21,1.0,,6482872.0,,,DS-SR,1.0,508276,141,,ts-trial-spatial-rotation,
2,310.9773222867904,1.0,831.5449999936391_42874,2198.786666666662,53.0,,1,,,1938.1300000000049,15,,2204.29833333333,2209.820000000007,3.0,21,0.0,,6482872.0,,,SR-SS,0.0,464488,129,,ts-trial-spatial-span,
0,443.15227311556583,1.0,831.5449999936391_42874,2228.8600000000056,47.0,,1,,,1834.4200000000421,13,,2264.6624999999963,2189.9824999999837,4.0,21,0.0,,6482872.0,,,NONE-DS,0.0,432570,117,,ts-trial-digit-span,
1,187.44596678587143,,831.5449999936391_42874,2103.0566666666805,77.0,,1,,,2202.0749999999534,23,,2029.1814285714313,2073.5050000000047,4.0,21,1.0,,6482872.0,,,DS-SR,2.0,650973,184,,ts-trial-spatial-rotation,
2,431.66629495841323,,831.5449999936391_42874,2337.809999999978,69.0,,1,,,1953.5999999999767,21,,2184.515625,2165.5424999999814,4.0,21,2.0,,6482872.0,,,SR-SS,0.0,585837,165,,ts-trial-spatial-span,
0,543.3922300120647,1.0,831.5449999936391_42874,2273.8399999999674,64.0,,1,,,2025.5650000000605,19,,2299.5350000000094,2025.5650000000605,5.0,21,2.0,,6482872.0,,,NONE-DS,2.0,551747,153,,ts-trial-digit-span,
1,282.71085206230674,1.0,831.5449999936391_42874,2431.3516666666837,93.0,,1,,,2394.530000000028,30,,2419.0528571428563,2394.530000000028,5.0,21,0.0,,6482872.0,,,DS-SR,0.0,770547,218,,ts-trial-spatial-rotation,
2,289.7545843515992,1.0,831.5449999936391_42874,1868.545000000003,84.0,,1,,,1794.0250000000233,29,,2021.544444444447,1929.6799999999346,5.0,21,2.0,,6482872.0,,,SR-SS,2.0,701952,198,,ts-trial-spatial-span,
0,368.7955330871265,,831.5449999936391_42874,2116.686666666608,106.0,,1,,,2057.5649999999437,24,,2203.0016666666684,2210.2449999999953,6.0,21,2.0,,6482872.0,,,NONE-DS,1.0,859424,244,,ts-trial-digit-span,
1,401.7932722569507,1.0,831.5449999936391_42874,2133.568333333358,115.0,,1,,,2273.765000000014,37,,2052.62357142857,1833.864999999991,6.0,21,1.0,,6482872.0,,,DS-SR,1.0,912486,262,,ts-trial-spatial-rotation,
2,353.27414313341893,1.0,831.5449999936391_42874,1820.5333333332867,100.0,,1,,,1545.9799999999814,38,,1912.6316666666535,1950.0774999999558,6.0,21,2.0,,6482872.0,,,SR-SS,2.0,820454,232,,ts-trial-spatial-span,
0,253.87871914390345,1.0,831.5449999936391_42874,1950.1483333333938,128.0,,1,,,1794.0950000000885,33,,2030.5458333333565,2081.5675000000047,7.0,21,2.0,,6482872.0,,,NONE-DS,2.0,1009544,290,,ts-trial-digit-span,
1,362.07993099249427,1.0,831.5449999936391_42874,2399.253333333414,134.0,,1,,,2386.280000000028,44,,2408.5675000000433,2449.7249999999767,7.0,21,0.0,,6482872.0,,,DS-SR,0.0,1052692,304,,ts-trial-spatial-rotation,
2,364.8536648404431,,831.5449999936391_42874,2353.6683333332962,122.0,,1,,,2376.899999999907,44,,2102.8924999999776,2173.210000000021,7.0,21,1.0,,6482872.0,,,SR-SS,0.0,966878,278,,ts-trial-spatial-span,
0,317.29055550382304,1.0,831.5449999936391_42874,2012.5399999999597,140.0,,1,,,1762.4199999999255,39,,2270.9942857142805,2217.5200000000186,8.0,21,1.0,,6482872.0,,,NONE-DS,1.0,1092482,316,,ts-trial-digit-span,
1,134.67695630044813,1.0,831.5449999936391_42874,2078.147500000079,156.0,,1,,,1977.8950000000186,50,,2026.2266666667226,1977.8950000000186,8.0,21,2.0,,6482872.0,,,DS-SR,2.0,1200948,350,,ts-trial-spatial-rotation,
2,384.42166254522675,,831.5449999936391_42874,1979.829999999997,147.0,,1,,,2281.5,50,,2151.0405555555803,2097.8649999999907,8.0,21,1.0,,6482872.0,,,SR-SS,0.0,1133490,330,,ts-trial-spatial-span,
0,356.0258417587128,,870_66478,1916.0,147.0,,0,1.0,,1517.0,0,,1966.0,2029.5,0.0,19,0.0,,6596408.0,,,SR-SS,1.0,44638,5,,ts-trial-spatial-rotation,
0,383.0043080697657,,870_66478,1713.3333333333333,153.0,,1,,,1169.0,0,,1714.6,1719.0,1.0,19,1.0,,6596408.0,,,NONE-DS,0.0,104044,23,,ts-trial-digit-span,
1,456.0139191345418,,870_66478,2342.0,158.0,,1,,,1997.0,6,,2184.222222222222,2227.0,1.0,19,1.0,,6596408.0,,,DS-SR,0.0,136761,35,,ts-trial-spatial-rotation,
2,170.03171972983662,1.0,870_66478,1169.0,172.0,,1,,,1076.0,0,,1242.75,1215.5,1.0,19,2.0,,6596408.0,,,SR-SS,2.0,233023,65,,ts-trial-spatial-span,
0,411.4419764681285,,870_66478,1397.6666666666667,167.0,,1,,,1380.0,5,,1624.0,1648.0,2.0,19,1.0,,6596408.0,,,NONE-DS,2.0,200718,53,,ts-trial-digit-span,
1,377.3570369468858,1.0,870_66478,2172.0,180.0,,1,,,2196.0,15,,2406.5,2258.0,2.0,19,0.0,,6596408.0,,,DS-SR,0.0,286855,81,,ts-trial-spatial-rotation,
2,252.63725642377716,,870_66478,1187.0,192.0,,1,,,1178.0,8,,1401.75,1377.0,2.0,19,0.0,,6596408.0,,,SR-SS,1.0,379228,111,,ts-trial-spatial-span,
0,329.2015231695365,,870_66478,1411.6666666666667,184.0,,1,,,1277.0,10,,1638.75,1557.0,3.0,19,1.0,,6596408.0,,,NONE-DS,0.0,329212,93,,ts-trial-digit-span,
1,380.2334809035101,1.0,870_66478,1464.3333333333333,207.0,,1,,,1329.0,19,,1596.0,1562.0,3.0,19,1.0,,6596408.0,,,DS-SR,1.0,507534,149,,ts-trial-spatial-rotation,
2,501.04041753136045,1.0,870_66478,1210.3333333333333,202.0,,1,,,1073.0,12,,1479.0,1289.0,3.0,19,0.0,,6596408.0,,,SR-SS,0.0,457338,135,,ts-trial-spatial-span,
0,495.7583080493962,1.0,870_66478,1819.0,196.0,,1,,,1747.0,18,,1689.5,1742.5,4.0,19,0.0,,6596408.0,,,NONE-DS,0.0,415294,121,,ts-trial-digit-span,
1,547.635523561672,,870_66478,1655.0,218.0,,1,,,2602.0,24,,1530.6666666666667,1315.5,4.0,19,2.0,,6596408.0,,,DS-SR,0.0,596214,177,,ts-trial-spatial-rotation,
2,335.61774067701316,,870_66478,1132.6666666666667,224.0,,1,,,1103.0,17,,1233.875,1117.0,4.0,19,2.0,,6596408.0,,,SR-SS,1.0,639597,190,,ts-trial-spatial-span,
0,619.4686163694386,,870_66478,1813.6666666666667,212.0,,1,,,1406.0,24,,1816.8333333333333,1530.5,5.0,19,2.0,,6596408.0,,,NONE-DS,0.0,554490,163,,ts-trial-digit-span,
1,580.0711778985157,,870_66478,1864.0,240.0,,1,,,2553.0,30,,1818.5,1612.0,5.0,19,0.0,,6596408.0,,,DS-SR,1.0,744967,224,,ts-trial-spatial-rotation,
2,621.6220716802131,,870_66478,1878.5,248.0,,1,,,1280.0,25,,1546.0,1255.5,5.0,19,1.0,,6596408.0,,,SR-SS,2.0,803863,240,,ts-trial-spatial-span,
0,190.72001730285157,,870_66478,1314.3333333333333,232.0,,1,,,1172.0,30,,1330.875,1257.5,6.0,19,2.0,,6596408.0,,,NONE-DS,1.0,700748,208,,ts-trial-digit-span,
0,644.621592573429,1.0,907.6449999993201_28598,2271.760000000002,1.0,,0,1.0,,2798.105000000003,0,,2248.239285714285,2307.229999999996,0.0,19,2.0,,6581188.0,,,NONE-DS,2.0,58539,5,,ts-trial-digit-span,
0,613.6233150225612,,907.6449999993201_28598,1602.0916666666647,13.0,,1,,,1134.070000000007,7,,1533.978571428564,1653.4700000000012,1.0,19,0.0,,6581188.0,,,NONE-DS,2.0,147730,33,,ts-trial-digit-span,
1,223.94636014010578,1.0,907.6449999993201_28598,1416.0783333333336,8.0,,1,,,1587.3699999999951,0,,1313.6729999999952,1194.8699999999953,1.0,19,0.0,,6581188.0,,,DS-SR,0.0,106027,21,,ts-trial-spatial-rotation,
2,313.17569987605395,1.0,907.6449999993201_28598,1051.2983333333395,28.0,,1,,,614.7800000000278,0,,972.0875000000015,897.977499999979,1.0,19,1.0,,6581188.0,,,SR-SS,1.0,392714,115,,ts-trial-spatial-span,
0,525.4866171408678,,907.6449999993201_28598,480.143333333331,22.0,,1,,,573.3950000000186,14,,748.7858333333279,564.5500000000175,2.0,19,2.0,,6581188.0,,,NONE-DS,1.0,356547,103,,ts-trial-digit-span,
1,906.1726828115283,,907.6449999993201_28598,2356.7899999999986,38.0,,1,,,1540.164999999979,8,,1497.5978571428402,905.6999999999533,2.0,19,2.0,,6581188.0,,,DS-SS,0.0,493637,145,,ts-trial-spatial-span,
0,520.8887993612439,,907.6449999993201_28598,1539.3099999999783,56.0,,1,,,856.4399999999441,20,,1194.3600000000026,1043.5749999999532,3.0,19,1.0,,6581188.0,,,NONE-DS,0.0,929839,280,,ts-trial-digit-span,
1,657.4013061631517,,907.6449999993201_28598,845.7299999999814,51.0,,1,,,920.375,15,,1215.6319999999832,1238.140000000014,3.0,19,0.0,,6581188.0,,,DS-SS,2.0,589502,171,,ts-trial-spatial-span,
0,445.8612607723075,,907.6449999993201_28598,1064.4533333333286,45.0,,1,,,598.6450000000186,9,,938.6875,808.6550000000279,4.0,19,0.0,,6581188.0,,,NONE-SR,1.0,544708,159,,ts-trial-spatial-rotation,
0,567.2169778841251,,961_63147,2255.3333333333335,1.0,,0,1.0,,1508.0,0,,2244.5,2165.0,0.0,19,0.0,,6596408.0,,,NONE-SR,1.0,97961,7,,ts-trial-digit-span,
0,493.62158245630496,,961_63147,2012.6666666666667,12.0,,1,,,2295.0,6,,2269.6666666666665,2308.0,1.0,19,2.0,,6596408.0,,,NONE-DS,0.0,189830,37,,ts-trial-digit-span,
1,524.1507246421178,1.0,961_63147,2801.6666666666665,18.0,,1,,,2829.0,0,,2442.625,2551.5,1.0,19,1.0,,6596408.0,,,DS-SR,1.0,230047,51,,ts-trial-spatial-rotation,
2,410.7661135001279,,961_63147,2002.3333333333333,7.0,,1,,,2040.0,0,,1862.6,1862.0,1.0,19,1.0,,6596408.0,,,SR-SS,2.0,136035,21,,ts-trial-spatial-span,
0,402.3468652792016,1.0,961_63147,2170.0,41.0,,1,,,2194.0,12,,2180.0,2275.0,2.0,19,1.0,,6596408.0,,,NONE-DS,1.0,391392,97,,ts-trial-digit-span,
1,584.4826161413431,,961_63147,2298.6666666666665,33.0,,1,,,2092.0,8,,2136.25,2092.5,2.0,19,0.0,,6596408.0,,,DS-SR,1.0,337512,81,,ts-trial-spatial-rotation,
2,507.91548790831615,1.0,961_63147,2406.3333333333335,26.0,,1,,,2077.0,5,,2013.142857142857,2077.0,2.0,19,2.0,,6596408.0,,,SR-SS,2.0,285789,67,,ts-trial-spatial-span,
0,372.5563939414631,1.0,961_63147,2353.6666666666665,53.0,,1,,,2767.0,19,,2351.3333333333335,2391.0,3.0,19,1.0,,6596408.0,,,NONE-DS,1.0,478323,125,,ts-trial-digit-span,
1,632.7885639506032,,961_63147,2130.0,59.0,,1,,,1679.0,16,,2201.8333333333335,2247.5,3.0,19,2.0,,6596408.0,,,DS-SR,0.0,510861,137,,ts-trial-spatial-rotation,
2,533.2366266489953,,961_63147,2069.3333333333335,48.0,,1,,,1578.0,12,,2102.6,2072.0,3.0,19,1.0,,6596408.0,,,SR-SS,0.0,438628,113,,ts-trial-spatial-span,
0,564.9197583138098,,961_63147,1822.0,65.0,,1,,,1625.0,25,,2152.0,1997.0,4.0,19,1.0,,6596408.0,,,NONE-DS,2.0,555872,151,,ts-trial-digit-span,
1,166.6547329060894,1.0,961_63147,1954.3333333333333,72.0,,1,,,1920.0,22,,2030.6,1976.0,4.0,19,0.0,,6596408.0,,,DS-SR,0.0,607760,169,,ts-trial-spatial-rotation,
2,454.30365343436273,,961_63147,1980.6666666666667,77.0,,1,,,2523.0,17,,2297.8571428571427,2476.0,4.0,19,1.0,,6596408.0,,,SR-SS,2.0,657629,183,,ts-trial-spatial-span,
0,385.84255362838894,,961_63147,2028.3333333333333,84.0,,1,,,1590.0,32,,2077.8571428571427,2012.0,5.0,19,1.0,,6596408.0,,,NONE-DS,0.0,721096,202,,ts-trial-digit-span,
1,422.6633806391717,,961_63147,1740.0,91.0,,1,,,2196.0,27,,1939.0,1907.0,5.0,19,2.0,,6596408.0,,,DS-SR,1.0,763125,216,,ts-trial-spatial-rotation,
2,810.1026272434046,,961_63147,1855.0,98.0,,1,,,2923.0,24,,1874.6666666666667,1615.0,5.0,19,1.0,,6596408.0,,,SR-SS,2.0,817132,232,,ts-trial-spatial-span,
0,482.31819298644984,1.0,961_63147,2267.3333333333335,109.0,,1,,,1882.0,39,,2254.375,2194.0,6.0,19,1.0,,6596408.0,,,NONE-DS,1.0,903212,256,,ts-trial-digit-span,
1,371.9063054050038,1.0,961_63147,1296.6666666666667,104.0,,1,,,881.0,34,,1328.4,1408.0,6.0,19,1.0,,6596408.0,,,DS-SR,1.0,860994,244,,ts-trial-spatial-rotation,
2,328.4330982102748,,961_63147,1575.3333333333333,117.0,,1,,,1037.0,30,,1549.5,1622.5,6.0,19,1.0,,6596408.0,,,SR-SS,0.0,946827,272,,ts-trial-spatial-span,
0,280.0528861619159,,961_63147,2506.3333333333335,136.0,,1,,,2804.0,47,,2468.5714285714284,2348.0,7.0,19,0.0,,6596408.0,,,NONE-DS,2.0,1093382,314,,ts-trial-digit-span,
1,498.8286278873738,1.0,961_63147,1683.3333333333333,123.0,,1,,,1166.0,39,,1835.0,1954.0,7.0,19,2.0,,6596408.0,,,DS-SR,2.0,986264,284,,ts-trial-spatial-rotation,
2,255.17712802417594,1.0,961_63147,1282.3333333333333,130.0,,1,,,1671.0,36,,1311.8333333333333,1219.0,7.0,19,1.0,,6596408.0,,,SR-SS,1.0,1050482,302,,ts-trial-spatial-span,
0,472.94256169926877,,961_63147,1463.0,143.0,,1,,,919.0,42,,1353.0,1243.0,8.0,19,0.0,,6596408.0,,,NONE-SS,2.0,1146033,332,,ts-trial-spatial-span,
