,participant_id,block,type,response_time,accuracy,switch_type,occurence
213,clouds_pilot,4.0,TrialDigitSpan,1.9378179999998792,1,none,1.0
214,clouds_pilot,4.0,TrialDigitSpan,1.4032479999996212,1,none,1.0
215,clouds_pilot,4.0,TrialDigitSpan,2.059494000000086,1,none,1.0
216,clouds_pilot,4.0,TrialDigitSpan,1.530906999999388,1,none,1.0
217,clouds_pilot,4.0,TrialDigitSpan,2.1951310000004014,1,none,1.0
218,clouds_pilot,4.0,TrialDigitSpan,1.7483269999997901,1,SR-DS,2.0
219,clouds_pilot,4.0,TrialDigitSpan,1.5029819999999745,0,none,2.0
220,clouds_pilot,4.0,TrialDigitSpan,1.392276000000038,1,none,2.0
221,clouds_pilot,4.0,TrialDigitSpan,2.0275809999998273,1,none,2.0
222,clouds_pilot,4.0,TrialDigitSpan,1.1888200000003053,1,none,2.0
223,clouds_pilot,4.0,TrialDigitSpan,1.9926739999991696,0,none,2.0
224,clouds_pilot,4.0,TrialDigitSpan,1.853045000000293,1,none,2.0
225,clouds_pilot,4.0,TrialDigitSpan,1.9906770000002325,0,none,2.0
226,clouds_pilot,4.0,TrialDigitSpan,1.989679000000251,0,none,2.0
227,clouds_pilot,4.0,TrialDigitSpan,1.9687379999995755,1,SR-DS,3.0
228,clouds_pilot,4.0,TrialDigitSpan,1.753313000000162,1,none,3.0
229,clouds_pilot,4.0,TrialDigitSpan,2.0086310000001504,1,none,3.0
230,clouds_pilot,4.0,TrialDigitSpan,1.7453339999997297,1,none,3.0
231,clouds_pilot,4.0,TrialDigitSpan,1.9088989999995647,1,none,3.0
232,clouds_pilot,4.0,TrialDigitSpan,1.7134199999995872,1,none,3.0
233,clouds_pilot,4.0,TrialDigitSpan,2.238018000000011,1,none,3.0
234,clouds_pilot,4.0,TrialSpatialRotation,2.9112169999993966,1,DS-SR,1.0
235,clouds_pilot,4.0,TrialSpatialRotation,2.3018480000005184,1,none,1.0
236,clouds_pilot,4.0,TrialSpatialRotation,2.813477000000603,0,none,1.0
237,clouds_pilot,4.0,TrialSpatialRotation,2.6618839999996453,0,none,1.0
