,index_raw,auto_participant_id,participant_age,participant_gender,type,trial_type,trial_index,time_start,participant_ans,target_ans,accuracy,response_time,changed_shifted,switch_type,occurence,first_switch_rt
4351,71,4597.265000003972_15055,18.0,Female,ts-trial-spatial-span,ts-trial,127.0,458397.825,0.0,0.0,1.0,993.6849999999977,0.0,none,3.0,
4352,72,4597.265000003972_15055,18.0,Female,ts-trial-spatial-span,ts-trial,129.0,464726.71,2.0,0.0,,857.6449999999604,0.0,none,3.0,
4353,73,4597.265000003972_15055,18.0,Female,ts-trial-spatial-span,ts-trial,131.0,471155.615,1.0,0.0,,1353.570000000007,0.0,none,3.0,
4354,74,4597.265000003972_15055,18.0,Female,ts-trial-spatial-span,ts-trial,133.0,477964.985,0.0,0.0,1.0,1236.7249999999767,0.0,none,3.0,
919,46,462.85000001080334_70250,21.0,Female,ts-trial-spatial-span,ts-trial,83.0,307424.99,1.0,1.0,1.0,2509.7750000000233,1.0,SR-SS,3.0,
921,47,462.85000001080334_70250,21.0,Female,ts-trial-spatial-span,ts-trial,85.0,314366.095,0.0,0.0,1.0,1661.3450000000303,0.0,none,3.0,
923,48,462.85000001080334_70250,21.0,Female,ts-trial-spatial-span,ts-trial,87.0,321474.745,0.0,0.0,1.0,2597.3150000000023,0.0,none,3.0,
926,49,462.85000001080334_70250,21.0,Female,ts-trial-spatial-span,ts-trial,89.0,327752.665,0.0,0.0,1.0,964.1050000000396,0.0,none,3.0,
928,50,462.85000001080334_70250,21.0,Female,ts-trial-spatial-span,ts-trial,91.0,334693.185,1.0,2.0,,1453.1699999999837,0.0,none,3.0,
930,51,462.85000001080334_70250,21.0,Female,ts-trial-spatial-span,ts-trial,93.0,341346.54,,0.0,,,0.0,none,3.0,
2905,60,550.7099999999809_41239,18.0,female,ts-trial-spatial-span,ts-trial,107.0,431577.055,1.0,1.0,1.0,2108.2999999999884,1.0,SR-SS,3.0,
2906,61,550.7099999999809_41239,18.0,female,ts-trial-spatial-span,ts-trial,109.0,438544.005,0.0,0.0,1.0,1198.2149999999674,0.0,none,3.0,
2907,62,550.7099999999809_41239,18.0,female,ts-trial-spatial-span,ts-trial,111.0,445543.545,1.0,1.0,1.0,1369.7099999999627,0.0,none,3.0,
2908,63,550.7099999999809_41239,18.0,female,ts-trial-spatial-span,ts-trial,113.0,452132.025,1.0,1.0,1.0,1879.1599999999744,0.0,none,3.0,
2909,64,550.7099999999809_41239,18.0,female,ts-trial-spatial-span,ts-trial,115.0,458848.305,0.0,0.0,1.0,2032.609999999986,0.0,none,3.0,
2910,65,550.7099999999809_41239,18.0,female,ts-trial-spatial-span,ts-trial,117.0,465378.34,2.0,2.0,1.0,1878.3400000000256,0.0,none,3.0,
2911,66,550.7099999999809_41239,18.0,female,ts-trial-spatial-span,ts-trial,119.0,471901.9,2.0,2.0,1.0,2008.7299999999814,0.0,none,3.0,
3103,46,569.4950000033714_22620,19.0,Female,ts-trial-spatial-span,ts-trial,83.0,293631.755,0.0,1.0,,1931.8850000000093,1.0,DS-SS,3.0,
3104,47,569.4950000033714_22620,19.0,Female,ts-trial-spatial-span,ts-trial,85.0,300080.26,1.0,1.0,1.0,1984.804999999993,0.0,none,3.0,
3105,48,569.4950000033714_22620,19.0,Female,ts-trial-spatial-span,ts-trial,87.0,306825.91,2.0,2.0,1.0,2479.804999999993,0.0,none,3.0,
3106,49,569.4950000033714_22620,19.0,Female,ts-trial-spatial-span,ts-trial,89.0,313362.405,0.0,1.0,,2790.944999999949,0.0,none,3.0,
3107,50,569.4950000033714_22620,19.0,Female,ts-trial-spatial-span,ts-trial,91.0,319999.215,0.0,1.0,,2655.170000000042,0.0,none,3.0,
3108,51,569.4950000033714_22620,19.0,Female,ts-trial-spatial-span,ts-trial,93.0,327137.275,1.0,0.0,,2040.4349999999977,0.0,none,3.0,
2057,59,611.2100000027567_97917,19.0,male,ts-trial-spatial-span,ts-trial,105.0,365833.5,2.0,1.0,,1539.484999999986,1.0,DS-SS,3.0,
2058,60,611.2100000027567_97917,19.0,male,ts-trial-spatial-span,ts-trial,107.0,372754.24,1.0,2.0,,1062.4700000000303,0.0,none,3.0,
2059,61,611.2100000027567_97917,19.0,male,ts-trial-spatial-span,ts-trial,109.0,379695.305,0.0,2.0,,1276.9700000000303,0.0,none,3.0,
2060,62,611.2100000027567_97917,19.0,male,ts-trial-spatial-span,ts-trial,111.0,386309.31,1.0,0.0,,1793.9349999999977,0.0,none,3.0,
2061,63,611.2100000027567_97917,19.0,male,ts-trial-spatial-span,ts-trial,113.0,392935.23,1.0,0.0,,1812.2150000000256,0.0,none,3.0,
2062,64,611.2100000027567_97917,19.0,male,ts-trial-spatial-span,ts-trial,115.0,400187.055,0.0,0.0,1.0,970.054999999993,0.0,none,3.0,
2063,65,611.2100000027567_97917,19.0,male,ts-trial-spatial-span,ts-trial,117.0,406736.555,0.0,2.0,,2000.4099999999744,0.0,none,3.0,
2064,66,611.2100000027567_97917,19.0,male,ts-trial-spatial-span,ts-trial,119.0,413947.14,0.0,2.0,,1924.390000000014,0.0,none,3.0,
4547,59,755.2750000031665_40766,19.0,Female,ts-trial-spatial-span,ts-trial,105.0,380419.545,2.0,0.0,,1852.539999999979,1.0,SR-SS,3.0,
4548,60,755.2750000031665_40766,19.0,Female,ts-trial-spatial-span,ts-trial,107.0,387533.605,2.0,1.0,,1681.2900000000373,0.0,none,3.0,
4549,61,755.2750000031665_40766,19.0,Female,ts-trial-spatial-span,ts-trial,109.0,394552.15,2.0,0.0,,1697.3600000000442,0.0,none,3.0,
4550,62,755.2750000031665_40766,19.0,Female,ts-trial-spatial-span,ts-trial,111.0,401707.77,1.0,1.0,1.0,1685.6300000000047,0.0,none,3.0,
4551,63,755.2750000031665_40766,19.0,Female,ts-trial-spatial-span,ts-trial,113.0,408280.905,2.0,1.0,,1581.4899999999907,0.0,none,3.0,
4552,64,755.2750000031665_40766,19.0,Female,ts-trial-spatial-span,ts-trial,115.0,414579.525,0.0,0.0,1.0,1163.7299999999814,0.0,none,3.0,
322,73,831.5449999936391_42874,21.0,female,ts-trial-spatial-span,ts-trial,129.0,459157.06,0.0,0.0,1.0,1938.1300000000047,1.0,DS-SS,3.0,
324,74,831.5449999936391_42874,21.0,female,ts-trial-spatial-span,ts-trial,131.0,465771.19,2.0,0.0,,2360.7550000000047,0.0,none,3.0,
326,75,831.5449999936391_42874,21.0,female,ts-trial-spatial-span,ts-trial,133.0,472645.895,2.0,1.0,,2297.4749999999767,0.0,none,3.0,
328,76,831.5449999936391_42874,21.0,female,ts-trial-spatial-span,ts-trial,135.0,479894.565,2.0,1.0,,2682.5349999999744,0.0,none,3.0,
330,77,831.5449999936391_42874,21.0,female,ts-trial-spatial-span,ts-trial,137.0,486357.67,2.0,0.0,,1824.7299999999814,0.0,none,3.0,
333,78,831.5449999936391_42874,21.0,female,ts-trial-spatial-span,ts-trial,139.0,492753.795,2.0,2.0,1.0,2122.1650000000373,0.0,none,3.0,
1725,76,870_66478,19.0,Female,ts-trial-spatial-span,ts-trial,135.0,452045.0,0.0,0.0,1.0,1073.0,1.0,DS-SS,3.0,
1726,77,870_66478,19.0,Female,ts-trial-spatial-span,ts-trial,137.0,458862.0,0.0,2.0,,1289.0,0.0,none,3.0,
1727,78,870_66478,19.0,Female,ts-trial-spatial-span,ts-trial,139.0,465483.0,1.0,0.0,,1269.0,0.0,none,3.0,
1728,79,870_66478,19.0,Female,ts-trial-spatial-span,ts-trial,141.0,471901.0,2.0,0.0,,1416.0,0.0,none,3.0,
1729,80,870_66478,19.0,Female,ts-trial-spatial-span,ts-trial,143.0,479084.0,,0.0,,,0.0,none,3.0,
1730,81,870_66478,19.0,Female,ts-trial-spatial-span,ts-trial,145.0,485739.0,0.0,1.0,,2348.0,0.0,none,3.0,
1731,82,870_66478,19.0,Female,ts-trial-spatial-span,ts-trial,147.0,492062.0,,1.0,,,0.0,none,3.0,
1516,63,961_63147,19.0,Female,ts-trial-spatial-span,ts-trial,113.0,433428.0,1.0,0.0,,1578.0,1.0,DS-SS,3.0,
1517,64,961_63147,19.0,Female,ts-trial-spatial-span,ts-trial,115.0,440133.0,,1.0,,,0.0,none,3.0,
1518,65,961_63147,19.0,Female,ts-trial-spatial-span,ts-trial,117.0,446690.0,1.0,1.0,1.0,1701.0,0.0,none,3.0,
1519,66,961_63147,19.0,Female,ts-trial-spatial-span,ts-trial,119.0,453527.0,0.0,1.0,,2929.0,0.0,none,3.0,
1520,67,961_63147,19.0,Female,ts-trial-spatial-span,ts-trial,121.0,460753.0,1.0,2.0,,2233.0,0.0,none,3.0,
1521,68,961_63147,19.0,Female,ts-trial-spatial-span,ts-trial,123.0,467949.0,2.0,1.0,,2072.0,0.0,none,3.0,1533.6300000000047
1360,114,1152.5099999271333_59120,20.0,Female,ts-trial-spatial-span,ts-trial,200.0,632560.34,1.0,0.0,,1517.390000000014,1.0,DS-SS,4.0,
1361,115,1152.5099999271333_59120,20.0,Female,ts-trial-spatial-span,ts-trial,202.0,639346.525,0.0,1.0,,947.0950000000885,0.0,none,4.0,
1362,116,1152.5099999271333_59120,20.0,Female,ts-trial-spatial-span,ts-trial,204.0,646415.765,1.0,1.0,1.0,1906.5699999999488,0.0,none,4.0,
1363,117,1152.5099999271333_59120,20.0,Female,ts-trial-spatial-span,ts-trial,206.0,652689.665,0.0,0.0,1.0,1823.6149999999907,0.0,none,4.0,
1364,118,1152.5099999271333_59120,20.0,Female,ts-trial-spatial-span,ts-trial,208.0,659327.46,0.0,2.0,,1024.734999999986,0.0,none,4.0,
1365,119,1152.5099999271333_59120,20.0,Female,ts-trial-spatial-span,ts-trial,210.0,666374.46,0.0,1.0,,2079.680000000051,0.0,none,4.0,
1366,120,1152.5099999271333_59120,20.0,Female,ts-trial-spatial-span,ts-trial,212.0,673329.47,0.0,2.0,,1724.109999999986,0.0,none,4.0,
1367,121,1152.5099999271333_59120,20.0,Female,ts-trial-spatial-span,ts-trial,214.0,680275.28,2.0,2.0,1.0,2472.319999999949,0.0,none,4.0,
3775,91,1168.1700000001456_40690,20.0,Male,ts-trial-spatial-span,ts-trial,163.0,576742.49,1.0,0.0,,2587.2200000000885,1.0,DS-SS,4.0,
3776,92,1168.1700000001456_40690,20.0,Male,ts-trial-spatial-span,ts-trial,165.0,583265.735,2.0,2.0,1.0,1347.6199999999953,0.0,none,4.0,
3777,93,1168.1700000001456_40690,20.0,Male,ts-trial-spatial-span,ts-trial,167.0,589950.85,2.0,2.0,1.0,1588.5200000000186,0.0,none,4.0,
3778,94,1168.1700000001456_40690,20.0,Male,ts-trial-spatial-span,ts-trial,169.0,596324.9,0.0,0.0,1.0,2072.70000000007,0.0,none,4.0,
3779,95,1168.1700000001456_40690,20.0,Male,ts-trial-spatial-span,ts-trial,171.0,602625.98,,1.0,,,0.0,none,4.0,
3780,96,1168.1700000001456_40690,20.0,Male,ts-trial-spatial-span,ts-trial,173.0,609335.085,0.0,2.0,,1908.4000000000233,0.0,none,4.0,
3781,97,1168.1700000001456_40690,20.0,Male,ts-trial-spatial-span,ts-trial,175.0,616332.465,0.0,1.0,,1735.2700000000186,0.0,none,4.0,
2711,80,1273.4650000929832_33389,22.0,female,ts-trial-spatial-span,ts-trial,143.0,716896.125,0.0,2.0,,1181.5999999999767,1.0,SR-SS,4.0,
2712,81,1273.4650000929832_33389,22.0,female,ts-trial-spatial-span,ts-trial,145.0,723905.545,1.0,1.0,1.0,1569.890000000014,0.0,none,4.0,
2713,82,1273.4650000929832_33389,22.0,female,ts-trial-spatial-span,ts-trial,147.0,730641.675,0.0,0.0,1.0,1752.9349999999395,0.0,none,4.0,
2714,83,1273.4650000929832_33389,22.0,female,ts-trial-spatial-span,ts-trial,149.0,737206.095,2.0,2.0,1.0,1073.1800000000512,0.0,none,4.0,
2715,84,1273.4650000929832_33389,22.0,female,ts-trial-spatial-span,ts-trial,151.0,743634.95,2.0,2.0,1.0,1196.6900000000605,0.0,none,4.0,
2716,85,1273.4650000929832_33389,22.0,female,ts-trial-spatial-span,ts-trial,153.0,750272.65,0.0,1.0,,2096.774999999907,0.0,none,4.0,
2717,86,1273.4650000929832_33389,22.0,female,ts-trial-spatial-span,ts-trial,155.0,756611.995,2.0,2.0,1.0,1695.8200000000652,0.0,none,4.0,
683,76,1718.75_45854,19.0,Female,ts-trial-spatial-span,ts-trial,137.0,477857.79,2.0,1.0,,1519.5299999999697,1.0,SR-SS,4.0,
684,77,1718.75_45854,19.0,Female,ts-trial-spatial-span,ts-trial,139.0,484195.905,1.0,0.0,,1614.219999999972,0.0,none,4.0,
685,78,1718.75_45854,19.0,Female,ts-trial-spatial-span,ts-trial,141.0,491005.875,2.0,1.0,,2317.524999999965,0.0,none,4.0,
686,79,1718.75_45854,19.0,Female,ts-trial-spatial-span,ts-trial,143.0,497313.815,0.0,2.0,,1566.6650000000373,0.0,none,4.0,
687,80,1718.75_45854,19.0,Female,ts-trial-spatial-span,ts-trial,145.0,503660.235,2.0,1.0,,928.7699999999604,0.0,none,4.0,
688,81,1718.75_45854,19.0,Female,ts-trial-spatial-span,ts-trial,147.0,510040.17,1.0,1.0,1.0,1037.890000000014,0.0,none,4.0,
4978,80,1830_2921,22.0,Male,ts-trial-spatial-span,ts-trial,143.0,476425.0,2.0,2.0,1.0,867.0,1.0,DS-SS,4.0,
4979,81,1830_2921,22.0,Male,ts-trial-spatial-span,ts-trial,145.0,482852.0,0.0,0.0,1.0,852.0,0.0,none,4.0,
4980,82,1830_2921,22.0,Male,ts-trial-spatial-span,ts-trial,147.0,489343.0,2.0,1.0,,1161.0,0.0,none,4.0,
4981,83,1830_2921,22.0,Male,ts-trial-spatial-span,ts-trial,149.0,496199.0,1.0,0.0,,667.0,0.0,none,4.0,
4982,84,1830_2921,22.0,Male,ts-trial-spatial-span,ts-trial,151.0,502758.0,2.0,2.0,1.0,2113.0,0.0,none,4.0,
4983,85,1830_2921,22.0,Male,ts-trial-spatial-span,ts-trial,153.0,509914.0,0.0,0.0,1.0,2313.0,0.0,none,4.0,
4984,86,1830_2921,22.0,Male,ts-trial-spatial-span,ts-trial,155.0,517005.0,,2.0,,,0.0,none,4.0,
4985,87,1830_2921,22.0,Male,ts-trial-spatial-span,ts-trial,157.0,523426.0,2.0,0.0,,1552.0,0.0,none,4.0,
971,83,1975.4950000206009_98708,24.0,Female,ts-trial-spatial-span,ts-trial,149.0,581610.825,1.0,1.0,1.0,1450.1049999999814,1.0,DS-SS,4.0,
973,84,1975.4950000206009_98708,24.0,Female,ts-trial-spatial-span,ts-trial,151.0,588500.395,1.0,1.0,1.0,1886.5649999999441,0.0,none,4.0,
975,85,1975.4950000206009_98708,24.0,Female,ts-trial-spatial-span,ts-trial,153.0,595046.6,0.0,0.0,1.0,2270.5149999998976,0.0,none,4.0,
977,86,1975.4950000206009_98708,24.0,Female,ts-trial-spatial-span,ts-trial,155.0,602279.445,0.0,2.0,,1702.0249999999069,0.0,none,4.0,
979,87,1975.4950000206009_98708,24.0,Female,ts-trial-spatial-span,ts-trial,157.0,609165.86,1.0,0.0,,1961.4949999999953,0.0,none,4.0,
981,88,1975.4950000206009_98708,24.0,Female,ts-trial-spatial-span,ts-trial,159.0,616377.295,1.0,1.0,1.0,2194.859999999986,0.0,none,4.0,
984,89,1975.4950000206009_98708,24.0,Female,ts-trial-spatial-span,ts-trial,161.0,623273.655,1.0,1.0,1.0,1209.3249999999534,0.0,none,4.0,
3557,83,217_86855,20.0,Female,ts-trial-spatial-span,ts-trial,149.0,497689.0,2.0,0.0,,1608.0,1.0,DS-SS,4.0,
3558,84,217_86855,20.0,Female,ts-trial-spatial-span,ts-trial,151.0,504321.0,,1.0,,,0.0,none,4.0,
3559,85,217_86855,20.0,Female,ts-trial-spatial-span,ts-trial,153.0,511095.0,2.0,1.0,,1340.0,0.0,none,4.0,
3560,86,217_86855,20.0,Female,ts-trial-spatial-span,ts-trial,155.0,517805.0,1.0,1.0,1.0,1007.0,0.0,none,4.0,
3561,87,217_86855,20.0,Female,ts-trial-spatial-span,ts-trial,157.0,524295.0,2.0,0.0,,2599.0,0.0,none,4.0,
3562,88,217_86855,20.0,Female,ts-trial-spatial-span,ts-trial,159.0,530936.0,0.0,1.0,,1471.0,0.0,none,4.0,
3563,89,217_86855,20.0,Female,ts-trial-spatial-span,ts-trial,161.0,538104.0,0.0,0.0,1.0,1049.0,0.0,none,4.0,
3992,96,232_72278,19.0,Female,ts-trial-spatial-span,ts-trial,171.0,584992.0,0.0,2.0,,2305.0,1.0,SR-SS,4.0,
3993,97,232_72278,19.0,Female,ts-trial-spatial-span,ts-trial,173.0,591380.0,1.0,1.0,1.0,1769.0,0.0,none,4.0,
3994,98,232_72278,19.0,Female,ts-trial-spatial-span,ts-trial,175.0,597799.0,2.0,0.0,,2324.0,0.0,none,4.0,
3995,99,232_72278,19.0,Female,ts-trial-spatial-span,ts-trial,177.0,604311.0,2.0,2.0,1.0,1278.0,0.0,none,4.0,
3996,100,232_72278,19.0,Female,ts-trial-spatial-span,ts-trial,179.0,611121.0,1.0,0.0,,1138.0,0.0,none,4.0,
3997,101,232_72278,19.0,Female,ts-trial-spatial-span,ts-trial,181.0,618051.0,2.0,0.0,,1075.0,0.0,none,4.0,
3998,102,232_72278,19.0,Female,ts-trial-spatial-span,ts-trial,183.0,625221.0,0.0,2.0,,1529.0,0.0,none,4.0,
1868,79,236.19000000007873_6858,20.0,Female ,ts-trial-spatial-span,ts-trial,141.0,491815.025,1.0,2.0,,2379.9249999999884,1.0,DS-SS,4.0,
1869,80,236.19000000007873_6858,20.0,Female ,ts-trial-spatial-span,ts-trial,143.0,498139.385,1.0,1.0,1.0,2805.7700000000186,0.0,none,4.0,
1870,81,236.19000000007873_6858,20.0,Female ,ts-trial-spatial-span,ts-trial,145.0,504828.715,,1.0,,,0.0,none,4.0,
1871,82,236.19000000007873_6858,20.0,Female ,ts-trial-spatial-span,ts-trial,147.0,511483.195,0.0,0.0,1.0,1223.3399999999674,0.0,none,4.0,
1872,83,236.19000000007873_6858,20.0,Female ,ts-trial-spatial-span,ts-trial,149.0,518313.995,2.0,2.0,1.0,2458.3699999999953,0.0,none,4.0,
1873,84,236.19000000007873_6858,20.0,Female ,ts-trial-spatial-span,ts-trial,151.0,524929.75,2.0,2.0,1.0,2341.100000000093,0.0,none,4.0,
358,66,251.67000001238193_90175,20.0,Female,ts-trial-spatial-span,ts-trial,117.0,451509.035,1.0,2.0,,1914.789999999979,1.0,DS-SS,4.0,
361,67,251.67000001238193_90175,20.0,Female,ts-trial-spatial-span,ts-trial,119.0,458410.85,0.0,1.0,,2091.859999999986,0.0,none,4.0,
364,68,251.67000001238193_90175,20.0,Female,ts-trial-spatial-span,ts-trial,121.0,465482.105,0.0,2.0,,1796.9400000000023,0.0,none,4.0,
366,69,251.67000001238193_90175,20.0,Female,ts-trial-spatial-span,ts-trial,123.0,472146.24,2.0,2.0,1.0,2645.1300000000047,0.0,none,4.0,
368,70,251.67000001238193_90175,20.0,Female,ts-trial-spatial-span,ts-trial,125.0,479315.33,2.0,2.0,1.0,1732.070000000007,0.0,none,4.0,
370,71,251.67000001238193_90175,20.0,Female,ts-trial-spatial-span,ts-trial,127.0,486078.495,0.0,2.0,,2261.2050000000163,0.0,none,4.0,
374,72,251.67000001238193_90175,20.0,Female,ts-trial-spatial-span,ts-trial,129.0,492409.72,1.0,1.0,1.0,1667.094999999972,0.0,none,4.0,
376,73,251.67000001238193_90175,20.0,Female,ts-trial-spatial-span,ts-trial,131.0,499214.37,2.0,1.0,,1923.0900000000256,0.0,none,4.0,
378,74,251.67000001238193_90175,20.0,Female,ts-trial-spatial-span,ts-trial,133.0,505513.37,2.0,2.0,1.0,2038.3400000000256,0.0,none,4.0,
2497,80,268.8400000006368_67932,20.0,female,ts-trial-spatial-span,ts-trial,143.0,456552.825,,2.0,,,1.0,SR-SS,4.0,
2498,81,268.8400000006368_67932,20.0,female,ts-trial-spatial-span,ts-trial,145.0,463554.675,2.0,1.0,,1123.9250000000466,0.0,none,4.0,
2499,82,268.8400000006368_67932,20.0,female,ts-trial-spatial-span,ts-trial,147.0,470281.91,1.0,0.0,,2657.2299999999814,0.0,none,4.0,
2500,83,268.8400000006368_67932,20.0,female,ts-trial-spatial-span,ts-trial,149.0,476838.115,,2.0,,,0.0,none,4.0,
2501,84,268.8400000006368_67932,20.0,female,ts-trial-spatial-span,ts-trial,151.0,483256.93,1.0,2.0,,1761.594999999972,0.0,none,4.0,
2502,85,268.8400000006368_67932,20.0,female,ts-trial-spatial-span,ts-trial,153.0,489885.34,,1.0,,,0.0,none,4.0,
2503,86,268.8400000006368_67932,20.0,female,ts-trial-spatial-span,ts-trial,155.0,496217.145,,2.0,,,0.0,none,4.0,
113,114,283.00000000000006_59779,20.0,Female,ts-trial-spatial-span,ts-trial,200.0,691557.0,0.0,0.0,1.0,1615.0,1.0,SR-SS,4.0,
114,115,283.00000000000006_59779,20.0,Female,ts-trial-spatial-span,ts-trial,202.0,698233.0,0.0,0.0,1.0,1683.0,0.0,none,4.0,
115,116,283.00000000000006_59779,20.0,Female,ts-trial-spatial-span,ts-trial,204.0,705134.0,2.0,2.0,1.0,1437.0,0.0,none,4.0,
116,117,283.00000000000006_59779,20.0,Female,ts-trial-spatial-span,ts-trial,206.0,711890.0,2.0,1.0,,1832.0,0.0,none,4.0,
117,118,283.00000000000006_59779,20.0,Female,ts-trial-spatial-span,ts-trial,208.0,718880.0,2.0,1.0,,1321.0,0.0,none,4.0,
118,119,283.00000000000006_59779,20.0,Female,ts-trial-spatial-span,ts-trial,210.0,725657.0,0.0,1.0,,1546.0,0.0,none,4.0,
119,120,283.00000000000006_59779,20.0,Female,ts-trial-spatial-span,ts-trial,212.0,732424.0,1.0,1.0,1.0,1038.0,0.0,none,4.0,
2290,83,293.7149999997928_80595,20.0,Female,ts-trial-spatial-span,ts-trial,149.0,512241.255,2.0,0.0,,1605.4100000000326,1.0,DS-SS,4.0,
2291,84,293.7149999997928_80595,20.0,Female,ts-trial-spatial-span,ts-trial,151.0,518879.48,0.0,1.0,,1331.2449999999953,0.0,none,4.0,
2292,85,293.7149999997928_80595,20.0,Female,ts-trial-spatial-span,ts-trial,153.0,525660.49,2.0,1.0,,1321.5999999999767,0.0,none,4.0,
2293,86,293.7149999997928_80595,20.0,Female,ts-trial-spatial-span,ts-trial,155.0,532378.425,0.0,1.0,,985.3000000000466,0.0,none,4.0,
2294,87,293.7149999997928_80595,20.0,Female,ts-trial-spatial-span,ts-trial,157.0,538870.915,1.0,0.0,,1136.3149999999441,0.0,none,4.0,
2295,88,293.7149999997928_80595,20.0,Female,ts-trial-spatial-span,ts-trial,159.0,545521.095,0.0,1.0,,1249.3349999999627,0.0,none,4.0,
2296,89,293.7149999997928_80595,20.0,Female,ts-trial-spatial-span,ts-trial,161.0,552693.68,2.0,0.0,,1156.655000000028,0.0,none,4.0,
4149,77,316_38703,21.0,Female,ts-trial-spatial-span,ts-trial,139.0,469556.0,1.0,0.0,,2187.0,1.0,DS-SS,4.0,
4150,78,316_38703,21.0,Female,ts-trial-spatial-span,ts-trial,141.0,476531.0,1.0,0.0,,1270.0,0.0,none,4.0,
4151,79,316_38703,21.0,Female,ts-trial-spatial-span,ts-trial,143.0,483292.0,0.0,2.0,,1155.0,0.0,none,4.0,
4152,80,316_38703,21.0,Female,ts-trial-spatial-span,ts-trial,145.0,490538.0,0.0,1.0,,2184.0,0.0,none,4.0,
4153,81,316_38703,21.0,Female,ts-trial-spatial-span,ts-trial,147.0,496967.0,2.0,0.0,,2077.0,0.0,none,4.0,
4154,82,316_38703,21.0,Female,ts-trial-spatial-span,ts-trial,149.0,503629.0,1.0,2.0,,1339.0,0.0,none,4.0,
4155,83,316_38703,21.0,Female,ts-trial-spatial-span,ts-trial,151.0,510555.0,2.0,2.0,1.0,1254.0,0.0,none,4.0,
4156,84,316_38703,21.0,Female,ts-trial-spatial-span,ts-trial,153.0,517690.0,0.0,0.0,1.0,2024.0,0.0,none,4.0,
3379,117,394_3084,20.0,female,ts-trial-spatial-span,ts-trial,206.0,672323.0,1.0,0.0,,1790.0,1.0,SR-SS,4.0,
3380,118,394_3084,20.0,female,ts-trial-spatial-span,ts-trial,208.0,679202.0,0.0,0.0,1.0,1164.0,0.0,none,4.0,
3381,119,394_3084,20.0,female,ts-trial-spatial-span,ts-trial,210.0,686222.0,1.0,0.0,,1467.0,0.0,none,4.0,
3382,120,394_3084,20.0,female,ts-trial-spatial-span,ts-trial,212.0,692551.0,2.0,0.0,,1752.0,0.0,none,4.0,
3383,121,394_3084,20.0,female,ts-trial-spatial-span,ts-trial,214.0,699610.0,0.0,1.0,,2318.0,0.0,none,4.0,
3384,122,394_3084,20.0,female,ts-trial-spatial-span,ts-trial,216.0,705960.0,2.0,2.0,1.0,1487.0,0.0,none,4.0,
3385,123,394_3084,20.0,female,ts-trial-spatial-span,ts-trial,218.0,712762.0,0.0,2.0,,2494.0,0.0,none,4.0,
3386,124,394_3084,20.0,female,ts-trial-spatial-span,ts-trial,220.0,719794.0,,2.0,,,0.0,none,4.0,
3387,125,394_3084,20.0,female,ts-trial-spatial-span,ts-trial,222.0,726750.0,1.0,1.0,1.0,1507.0,0.0,none,4.0,
4773,80,452.40499999999884_3732,20.0,Female,ts-trial-spatial-span,ts-trial,143.0,489512.535,1.0,1.0,1.0,2031.765000000014,1.0,SR-SS,4.0,
4774,81,452.40499999999884_3732,20.0,Female,ts-trial-spatial-span,ts-trial,145.0,496422.955,2.0,2.0,1.0,1992.25,0.0,none,4.0,
4775,82,452.40499999999884_3732,20.0,Female,ts-trial-spatial-span,ts-trial,147.0,503032.51,1.0,1.0,1.0,1731.1900000000023,0.0,none,4.0,
4776,83,452.40499999999884_3732,20.0,Female,ts-trial-spatial-span,ts-trial,149.0,510229.735,2.0,1.0,,2348.6749999999884,0.0,none,4.0,
4777,84,452.40499999999884_3732,20.0,Female,ts-trial-spatial-span,ts-trial,151.0,516979.185,1.0,1.0,1.0,1484.1300000000047,0.0,none,4.0,
4778,85,452.40499999999884_3732,20.0,Female,ts-trial-spatial-span,ts-trial,153.0,523894.285,1.0,1.0,1.0,2766.850000000093,0.0,none,4.0,
4779,86,452.40499999999884_3732,20.0,Female,ts-trial-spatial-span,ts-trial,155.0,530608.715,2.0,2.0,1.0,1489.7550000000047,0.0,none,4.0,
4365,85,4597.265000003972_15055,18.0,Female,ts-trial-spatial-span,ts-trial,151.0,542524.185,,0.0,,,1.0,SR-SS,4.0,
4366,86,4597.265000003972_15055,18.0,Female,ts-trial-spatial-span,ts-trial,153.0,549733.15,1.0,1.0,1.0,1083.6149999999907,0.0,none,4.0,
4367,87,4597.265000003972_15055,18.0,Female,ts-trial-spatial-span,ts-trial,155.0,556466.715,1.0,2.0,,915.1849999999395,0.0,none,4.0,
4368,88,4597.265000003972_15055,18.0,Female,ts-trial-spatial-span,ts-trial,157.0,562997.71,2.0,1.0,,1054.6599999999162,0.0,none,4.0,
4369,89,4597.265000003972_15055,18.0,Female,ts-trial-spatial-span,ts-trial,159.0,570124.965,0.0,2.0,,1974.6750000000466,0.0,none,4.0,
4370,90,4597.265000003972_15055,18.0,Female,ts-trial-spatial-span,ts-trial,161.0,576552.08,1.0,0.0,,1207.6500000000233,0.0,none,4.0,
4371,91,4597.265000003972_15055,18.0,Female,ts-trial-spatial-span,ts-trial,163.0,583691.865,0.0,2.0,,1417.655000000028,0.0,none,4.0,
4372,92,4597.265000003972_15055,18.0,Female,ts-trial-spatial-span,ts-trial,165.0,590103.585,2.0,0.0,,1337.5650000000605,0.0,none,4.0,
