,index_raw,auto_participant_id,participant_age,participant_gender,type,trial_type,trial_index,time_start,participant_ans,target_ans,accuracy,response_time,changed_shifted,switch_type,occurence
1350,61,1152.5099999271333_59120,20,Female,ts-trial-digit-span,ts-trial,111,355517.775,1,1,1,815.385,0,SS-DS,3
1359,70,1152.5099999271333_59120,20,Female,ts-trial-digit-span,ts-trial,125,404952.41,2,2,1,1166.46,1,SR-DS,4
1360,71,1152.5099999271333_59120,20,Female,ts-trial-digit-span,ts-trial,127,410335.825,0,0,1,822.935,0,SR-DS,4
1361,72,1152.5099999271333_59120,20,Female,ts-trial-digit-span,ts-trial,129,415598.18,2,2,1,1513.74,0,SR-DS,4
1362,73,1152.5099999271333_59120,20,Female,ts-trial-digit-span,ts-trial,131,421058.3,2,2,1,1223.05,0,SR-DS,4
1363,74,1152.5099999271333_59120,20,Female,ts-trial-digit-span,ts-trial,133,426291.89,2,2,1,1103.595,0,SR-DS,4
1364,75,1152.5099999271333_59120,20,Female,ts-trial-digit-span,ts-trial,135,431567.99,0,0,1,967.075,0,SR-DS,4
1375,86,1152.5099999271333_59120,20,Female,ts-trial-digit-span,ts-trial,153,497413.04,0,0,1,1014.23,1,SS-DS,5
1376,87,1152.5099999271333_59120,20,Female,ts-trial-digit-span,ts-trial,155,502442.06,1,1,1,1006.08,0,SS-DS,5
1377,88,1152.5099999271333_59120,20,Female,ts-trial-digit-span,ts-trial,157,507254.17,1,2,,775.36,0,SS-DS,5
1378,89,1152.5099999271333_59120,20,Female,ts-trial-digit-span,ts-trial,159,512042.945,0,0,1,968.14,0,SS-DS,5
1379,90,1152.5099999271333_59120,20,Female,ts-trial-digit-span,ts-trial,161,517760.585,0,0,1,905.525,0,SS-DS,5
1380,91,1152.5099999271333_59120,20,Female,ts-trial-digit-span,ts-trial,163,522889.64,1,1,1,1556.56,0,SS-DS,5
1381,92,1152.5099999271333_59120,20,Female,ts-trial-digit-span,ts-trial,165,527787.655,2,2,1,950.89,0,SS-DS,5
1382,93,1152.5099999271333_59120,20,Female,ts-trial-digit-span,ts-trial,167,532771.49,0,0,1,1142.36,0,SS-DS,5
1383,94,1152.5099999271333_59120,20,Female,ts-trial-digit-span,ts-trial,169,537596.04,1,1,1,1291.505,0,SS-DS,5
1392,103,1152.5099999271333_59120,20,Female,ts-trial-digit-span,ts-trial,183,587461.215,1,1,1,1731.155,1,SR-DS,6
1393,104,1152.5099999271333_59120,20,Female,ts-trial-digit-span,ts-trial,185,592302.205,1,1,1,1225.58,0,SR-DS,6
1394,105,1152.5099999271333_59120,20,Female,ts-trial-digit-span,ts-trial,187,597370.435,1,1,1,765.505,0,SR-DS,6
1395,106,1152.5099999271333_59120,20,Female,ts-trial-digit-span,ts-trial,189,602235.72,2,2,1,1333.07,0,SR-DS,6
1398,109,1152.5099999271333_59120,20,Female,ts-trial-digit-span,ts-trial,192,610914.56,2,2,1,1297.27,1,SR-DS,7
1399,110,1152.5099999271333_59120,20,Female,ts-trial-digit-span,ts-trial,194,616585.14,0,1,,1566.32,0,SR-DS,7
1400,111,1152.5099999271333_59120,20,Female,ts-trial-digit-span,ts-trial,196,622253.79,1,1,1,1039.485,0,SR-DS,7
1401,112,1152.5099999271333_59120,20,Female,ts-trial-digit-span,ts-trial,198,627393.735,2,2,1,1132.225,0,SR-DS,7
1434,145,1152.5099999271333_59120,20,Female,ts-trial-digit-span,ts-trial,254,821333.445,2,2,1,1863.89,1,SR-DS,8
1435,146,1152.5099999271333_59120,20,Female,ts-trial-digit-span,ts-trial,256,826945.19,2,2,1,1221.235,0,SR-DS,8
1436,147,1152.5099999271333_59120,20,Female,ts-trial-digit-span,ts-trial,258,832652.56,0,0,1,979.855,0,SR-DS,8
1437,148,1152.5099999271333_59120,20,Female,ts-trial-digit-span,ts-trial,260,838190.54,1,1,1,1288.11,0,SR-DS,8
1438,149,1152.5099999271333_59120,20,Female,ts-trial-digit-span,ts-trial,262,843625.66,2,2,1,910.835,0,SR-DS,8
1439,150,1152.5099999271333_59120,20,Female,ts-trial-digit-span,ts-trial,264,848897.82,1,1,1,899.635,0,SR-DS,8
1440,151,1152.5099999271333_59120,20,Female,ts-trial-digit-span,ts-trial,266,854632.53,2,2,1,1208.745,0,SR-DS,8
1441,152,1152.5099999271333_59120,20,Female,ts-trial-digit-span,ts-trial,268,859924.49,2,2,1,1087.1,0,SR-DS,8
1476,187,1152.5099999271333_59120,20,Female,ts-trial-digit-span,ts-trial,328,1071720.08,1,1,1,974.05,1,SR-DS,9
1477,188,1152.5099999271333_59120,20,Female,ts-trial-digit-span,ts-trial,330,1076932.485,0,0,1,782.145,0,SR-DS,9
1478,189,1152.5099999271333_59120,20,Female,ts-trial-digit-span,ts-trial,332,1081727.635,2,2,1,1525.88,0,SR-DS,9
1479,190,1152.5099999271333_59120,20,Female,ts-trial-digit-span,ts-trial,334,1087085.01,1,1,1,915.42,0,SR-DS,9
1480,191,1152.5099999271333_59120,20,Female,ts-trial-digit-span,ts-trial,336,1092064.625,2,2,1,1219.865,0,SR-DS,9
1481,192,1152.5099999271333_59120,20,Female,ts-trial-digit-span,ts-trial,338,1097006.51,2,2,1,1177.555,0,SR-DS,9
1482,193,1152.5099999271333_59120,20,Female,ts-trial-digit-span,ts-trial,340,1102532.685,0,0,1,1150.81,0,SR-DS,9
1493,204,1152.5099999271333_59120,20,Female,ts-trial-digit-span,ts-trial,358,1167178.59,2,2,1,998.435,1,SS-DS,10
1494,205,1152.5099999271333_59120,20,Female,ts-trial-digit-span,ts-trial,360,1172075.79,2,2,1,1108.205,0,SS-DS,10
1495,206,1152.5099999271333_59120,20,Female,ts-trial-digit-span,ts-trial,362,1177845.135,0,0,1,853.43,0,SS-DS,10
1496,207,1152.5099999271333_59120,20,Female,ts-trial-digit-span,ts-trial,364,1183041.87,1,1,1,1392.61,0,SS-DS,10
1298,9,1152.5099999271333_59120,20,Female,ts-trial-spatial-rotation,ts-trial,17,58964.695,0,0,1,2279.42,1,DS-SR,1
1299,10,1152.5099999271333_59120,20,Female,ts-trial-spatial-rotation,ts-trial,19,65892.37,1,1,1,2199.825,0,DS-SR,1
1300,11,1152.5099999271333_59120,20,Female,ts-trial-spatial-rotation,ts-trial,21,72710.155,0,0,1,2796.955,0,DS-SR,1
1301,12,1152.5099999271333_59120,20,Female,ts-trial-spatial-rotation,ts-trial,23,79968.725,0,1,,2104.895,0,DS-SR,1
1302,13,1152.5099999271333_59120,20,Female,ts-trial-spatial-rotation,ts-trial,25,87050.715,1,1,1,1804.155,0,DS-SR,1
1303,14,1152.5099999271333_59120,20,Female,ts-trial-spatial-rotation,ts-trial,27,94316.46,0,0,1,1482.725,0,DS-SR,1
1304,15,1152.5099999271333_59120,20,Female,ts-trial-spatial-rotation,ts-trial,29,100702.32,0,0,1,1925,0,DS-SR,1
1305,16,1152.5099999271333_59120,20,Female,ts-trial-spatial-rotation,ts-trial,31,107772.255,2,2,1,2182.95,0,DS-SR,1
1306,17,1152.5099999271333_59120,20,Female,ts-trial-spatial-rotation,ts-trial,33,114833.555,0,0,1,1508.92,0,DS-SR,1
1325,36,1152.5099999271333_59120,20,Female,ts-trial-spatial-rotation,ts-trial,65,208824.99,2,2,1,2491.24,1,DS-SR,2
1326,37,1152.5099999271333_59120,20,Female,ts-trial-spatial-rotation,ts-trial,67,215286.455,2,1,,2514.915,0,DS-SR,2
1327,38,1152.5099999271333_59120,20,Female,ts-trial-spatial-rotation,ts-trial,69,222205.63,2,2,1,2807.84,0,DS-SR,2
1328,39,1152.5099999271333_59120,20,Female,ts-trial-spatial-rotation,ts-trial,71,228539.65,0,0,1,1897.285,0,DS-SR,2
1329,40,1152.5099999271333_59120,20,Female,ts-trial-spatial-rotation,ts-trial,73,235432.51,1,1,1,1775.555,0,DS-SR,2
1330,41,1152.5099999271333_59120,20,Female,ts-trial-spatial-rotation,ts-trial,75,242148.415,0,0,1,1357.655,0,DS-SR,2
1352,63,1152.5099999271333_59120,20,Female,ts-trial-spatial-rotation,ts-trial,113,360683.78,2,1,,1628.765,1,DS-SR,3
1353,64,1152.5099999271333_59120,20,Female,ts-trial-spatial-rotation,ts-trial,115,367371.72,0,0,1,933.745,0,DS-SR,3
1354,65,1152.5099999271333_59120,20,Female,ts-trial-spatial-rotation,ts-trial,117,374141.125,0,0,1,1131.505,0,DS-SR,3
1355,66,1152.5099999271333_59120,20,Female,ts-trial-spatial-rotation,ts-trial,119,380629.51,0,0,1,1035.37,0,DS-SR,3
1356,67,1152.5099999271333_59120,20,Female,ts-trial-spatial-rotation,ts-trial,121,387746.815,0,0,1,1145.61,0,DS-SR,3
1357,68,1152.5099999271333_59120,20,Female,ts-trial-spatial-rotation,ts-trial,123,394781.57,1,1,1,1337.735,0,DS-SR,3
1385,96,1152.5099999271333_59120,20,Female,ts-trial-spatial-rotation,ts-trial,171,546270.62,1,1,1,1119.465,1,DS-SR,4
1386,97,1152.5099999271333_59120,20,Female,ts-trial-spatial-rotation,ts-trial,173,553148.105,0,2,,1757.44,0,DS-SR,4
1387,98,1152.5099999271333_59120,20,Female,ts-trial-spatial-rotation,ts-trial,175,559997.435,0,2,,1514.525,0,DS-SR,4
1388,99,1152.5099999271333_59120,20,Female,ts-trial-spatial-rotation,ts-trial,177,566633.265,0,0,1,1179.2,0,DS-SR,4
1389,100,1152.5099999271333_59120,20,Female,ts-trial-spatial-rotation,ts-trial,179,573523.33,1,1,1,1623.045,0,DS-SR,4
1390,101,1152.5099999271333_59120,20,Female,ts-trial-spatial-rotation,ts-trial,181,580791.165,1,1,1,1369.09,0,DS-SR,4
1412,123,1152.5099999271333_59120,20,Female,ts-trial-spatial-rotation,ts-trial,216,686942.315,0,1,,1461.75,1,SS-SR,5
1413,124,1152.5099999271333_59120,20,Female,ts-trial-spatial-rotation,ts-trial,218,693774.5,0,0,1,1224.365,0,SS-SR,5
1414,125,1152.5099999271333_59120,20,Female,ts-trial-spatial-rotation,ts-trial,220,701030.46,1,1,1,2128.235,0,SS-SR,5
1415,126,1152.5099999271333_59120,20,Female,ts-trial-spatial-rotation,ts-trial,222,708269.46,1,1,1,1925.545,0,SS-SR,5
1416,127,1152.5099999271333_59120,20,Female,ts-trial-spatial-rotation,ts-trial,224,714670.825,2,2,1,1706.22,0,SS-SR,5
1417,128,1152.5099999271333_59120,20,Female,ts-trial-spatial-rotation,ts-trial,226,721131.9,1,1,1,989.11,0,SS-SR,5
1418,129,1152.5099999271333_59120,20,Female,ts-trial-spatial-rotation,ts-trial,228,727564.65,2,0,,2104.105,0,SS-SR,5
1427,138,1152.5099999271333_59120,20,Female,ts-trial-spatial-rotation,ts-trial,242,781031.465,0,0,1,1584.395,1,SS-SR,6
1428,139,1152.5099999271333_59120,20,Female,ts-trial-spatial-rotation,ts-trial,244,787826.54,1,1,1,1317.76,0,SS-SR,6
1429,140,1152.5099999271333_59120,20,Female,ts-trial-spatial-rotation,ts-trial,246,794159.485,0,2,,2160.985,0,SS-SR,6
1430,141,1152.5099999271333_59120,20,Female,ts-trial-spatial-rotation,ts-trial,248,801294.18,2,1,,1899.27,0,SS-SR,6
1431,142,1152.5099999271333_59120,20,Female,ts-trial-spatial-rotation,ts-trial,250,807981.1,0,0,1,1544.85,0,SS-SR,6
1432,143,1152.5099999271333_59120,20,Female,ts-trial-spatial-rotation,ts-trial,252,814664.83,0,2,,2470.735,0,SS-SR,6
1451,162,1152.5099999271333_59120,20,Female,ts-trial-spatial-rotation,ts-trial,284,915553.585,0,0,1,1301.515,1,SS-SR,7
1452,163,1152.5099999271333_59120,20,Female,ts-trial-spatial-rotation,ts-trial,286,922731.71,0,1,,1030.86,0,SS-SR,7
1453,164,1152.5099999271333_59120,20,Female,ts-trial-spatial-rotation,ts-trial,288,929583.49,0,0,1,708.89,0,SS-SR,7
1454,165,1152.5099999271333_59120,20,Female,ts-trial-spatial-rotation,ts-trial,290,936105.66,2,2,1,1442.82,0,SS-SR,7
1455,166,1152.5099999271333_59120,20,Female,ts-trial-spatial-rotation,ts-trial,292,943153.78,1,1,1,343.145,0,SS-SR,7
1456,167,1152.5099999271333_59120,20,Female,ts-trial-spatial-rotation,ts-trial,294,950261.76,0,0,1,901.455,0,SS-SR,7
1457,168,1152.5099999271333_59120,20,Female,ts-trial-spatial-rotation,ts-trial,296,957481.79,0,1,,1915.855,0,SS-SR,7
1458,169,1152.5099999271333_59120,20,Female,ts-trial-spatial-rotation,ts-trial,298,964367.91,0,0,1,1823.44,0,SS-SR,7
1469,180,1152.5099999271333_59120,20,Female,ts-trial-spatial-rotation,ts-trial,316,1028190.17,1,0,,425.615,1,SS-SR,8
1470,181,1152.5099999271333_59120,20,Female,ts-trial-spatial-rotation,ts-trial,318,1034782.335,0,0,1,1103.42,0,SS-SR,8
1471,182,1152.5099999271333_59120,20,Female,ts-trial-spatial-rotation,ts-trial,320,1041539.89,0,2,,1204.66,0,SS-SR,8
1472,183,1152.5099999271333_59120,20,Female,ts-trial-spatial-rotation,ts-trial,322,1048470.16,1,2,,1300.885,0,SS-SR,8
1473,184,1152.5099999271333_59120,20,Female,ts-trial-spatial-rotation,ts-trial,324,1055259.035,0,0,1,1133.765,0,SS-SR,8
1474,185,1152.5099999271333_59120,20,Female,ts-trial-spatial-rotation,ts-trial,326,1061548.46,0,0,1,1884.11,0,SS-SR,8
1308,19,1152.5099999271333_59120,20,Female,ts-trial-spatial-span,ts-trial,35,121502.375,2,0,,1802.38,1,SR-SS,1
1309,20,1152.5099999271333_59120,20,Female,ts-trial-spatial-span,ts-trial,37,128327.22,0,1,,2277.465,0,SR-SS,1
1310,21,1152.5099999271333_59120,20,Female,ts-trial-spatial-span,ts-trial,39,135461.595,0,2,,2235.05,0,SR-SS,1
1311,22,1152.5099999271333_59120,20,Female,ts-trial-spatial-span,ts-trial,41,141772.82,1,2,,2815.415,0,SR-SS,1
1312,23,1152.5099999271333_59120,20,Female,ts-trial-spatial-span,ts-trial,43,148731.795,1,2,,2636.7,0,SR-SS,1
1313,24,1152.5099999271333_59120,20,Female,ts-trial-spatial-span,ts-trial,45,155111.52,1,1,1,2300.015,0,SR-SS,1
1332,43,1152.5099999271333_59120,20,Female,ts-trial-spatial-span,ts-trial,77,252317.05,2,2,1,1564.21,1,SR-SS,2
1333,44,1152.5099999271333_59120,20,Female,ts-trial-spatial-span,ts-trial,79,258887.62,2,2,1,1812.275,0,SR-SS,2
1334,45,1152.5099999271333_59120,20,Female,ts-trial-spatial-span,ts-trial,81,266085.505,1,1,1,2478.32,0,SR-SS,2
1335,46,1152.5099999271333_59120,20,Female,ts-trial-spatial-span,ts-trial,83,273004.68,1,1,1,2096.31,0,SR-SS,2
1336,47,1152.5099999271333_59120,20,Female,ts-trial-spatial-span,ts-trial,85,279575.795,1,1,1,2906.305,0,SR-SS,2
1337,48,1152.5099999271333_59120,20,Female,ts-trial-spatial-span,ts-trial,87,285880.89,1,0,,2532.98,0,SR-SS,2
1338,49,1152.5099999271333_59120,20,Female,ts-trial-spatial-span,ts-trial,89,292689.945,1,2,,1523.475,0,SR-SS,2
1339,50,1152.5099999271333_59120,20,Female,ts-trial-spatial-span,ts-trial,91,299789.545,1,1,1,2330.945,0,SR-SS,2
1340,51,1152.5099999271333_59120,20,Female,ts-trial-spatial-span,ts-trial,93,306842.72,1,0,,970.465,0,SR-SS,2
1366,77,1152.5099999271333_59120,20,Female,ts-trial-spatial-span,ts-trial,137,440235.39,0,2,,1533.63,1,DS-SS,3
1367,78,1152.5099999271333_59120,20,Female,ts-trial-spatial-span,ts-trial,139,446585.45,0,2,,1682.08,0,DS-SS,3
1368,79,1152.5099999271333_59120,20,Female,ts-trial-spatial-span,ts-trial,141,453503.925,1,1,1,1548.9,0,DS-SS,3
1369,80,1152.5099999271333_59120,20,Female,ts-trial-spatial-span,ts-trial,143,460111.34,1,1,1,2719.485,0,DS-SS,3
1370,81,1152.5099999271333_59120,20,Female,ts-trial-spatial-span,ts-trial,145,467118.415,2,0,,2513.455,0,DS-SS,3
1371,82,1152.5099999271333_59120,20,Female,ts-trial-spatial-span,ts-trial,147,473635.05,0,1,,1633.16,0,DS-SS,3
1372,83,1152.5099999271333_59120,20,Female,ts-trial-spatial-span,ts-trial,149,480342.195,0,2,,964.695,0,DS-SS,3
1373,84,1152.5099999271333_59120,20,Female,ts-trial-spatial-span,ts-trial,151,487244.39,1,0,,1684.4,0,DS-SS,3
1403,114,1152.5099999271333_59120,20,Female,ts-trial-spatial-span,ts-trial,200,632560.34,1,0,,1517.39,1,DS-SS,4
1404,115,1152.5099999271333_59120,20,Female,ts-trial-spatial-span,ts-trial,202,639346.525,0,1,,947.095,0,DS-SS,4
1405,116,1152.5099999271333_59120,20,Female,ts-trial-spatial-span,ts-trial,204,646415.765,1,1,1,1906.57,0,DS-SS,4
1406,117,1152.5099999271333_59120,20,Female,ts-trial-spatial-span,ts-trial,206,652689.665,0,0,1,1823.615,0,DS-SS,4
1407,118,1152.5099999271333_59120,20,Female,ts-trial-spatial-span,ts-trial,208,659327.46,0,2,,1024.735,0,DS-SS,4
1408,119,1152.5099999271333_59120,20,Female,ts-trial-spatial-span,ts-trial,210,666374.46,0,1,,2079.68,0,DS-SS,4
1409,120,1152.5099999271333_59120,20,Female,ts-trial-spatial-span,ts-trial,212,673329.47,0,2,,1724.11,0,DS-SS,4
1410,121,1152.5099999271333_59120,20,Female,ts-trial-spatial-span,ts-trial,214,680275.28,2,2,1,2472.32,0,DS-SS,4
1420,131,1152.5099999271333_59120,20,Female,ts-trial-spatial-span,ts-trial,230,737735.79,0,2,,1698.05,1,SR-SS,5
1421,132,1152.5099999271333_59120,20,Female,ts-trial-spatial-span,ts-trial,232,744172.92,0,0,1,1495.68,0,SR-SS,5
1422,133,1152.5099999271333_59120,20,Female,ts-trial-spatial-span,ts-trial,234,750943.765,2,2,1,1414.74,0,SR-SS,5
1423,134,1152.5099999271333_59120,20,Female,ts-trial-spatial-span,ts-trial,236,757338.86,2,2,1,1699.76,0,SR-SS,5
1424,135,1152.5099999271333_59120,20,Female,ts-trial-spatial-span,ts-trial,238,763821.645,0,1,,984.87,0,SR-SS,5
1425,136,1152.5099999271333_59120,20,Female,ts-trial-spatial-span,ts-trial,240,770861.835,1,1,1,1026.725,0,SR-SS,5
1443,154,1152.5099999271333_59120,20,Female,ts-trial-spatial-span,ts-trial,270,868591.375,0,2,,1464.285,1,DS-SS,6
1444,155,1152.5099999271333_59120,20,Female,ts-trial-spatial-span,ts-trial,272,875574.86,2,2,1,1742.935,0,DS-SS,6
1445,156,1152.5099999271333_59120,20,Female,ts-trial-spatial-span,ts-trial,274,882042.935,1,1,1,1368.42,0,DS-SS,6
1446,157,1152.5099999271333_59120,20,Female,ts-trial-spatial-span,ts-trial,276,889192.68,2,2,1,1877.715,0,DS-SS,6
1447,158,1152.5099999271333_59120,20,Female,ts-trial-spatial-span,ts-trial,278,895659.68,2,2,1,970.95,0,DS-SS,6
1448,159,1152.5099999271333_59120,20,Female,ts-trial-spatial-span,ts-trial,280,901932.72,0,2,,1316.84,0,DS-SS,6
1449,160,1152.5099999271333_59120,20,Female,ts-trial-spatial-span,ts-trial,282,908888.725,0,0,1,1255.63,0,DS-SS,6
1460,171,1152.5099999271333_59120,20,Female,ts-trial-spatial-span,ts-trial,300,971037.535,1,0,,548.845,1,SR-SS,7
1461,172,1152.5099999271333_59120,20,Female,ts-trial-spatial-span,ts-trial,302,978281.04,1,0,,1702.86,0,SR-SS,7
1462,173,1152.5099999271333_59120,20,Female,ts-trial-spatial-span,ts-trial,304,984604.45,0,1,,1672.335,0,SR-SS,7
1463,174,1152.5099999271333_59120,20,Female,ts-trial-spatial-span,ts-trial,306,990960.295,1,2,,1345.815,0,SR-SS,7
1464,175,1152.5099999271333_59120,20,Female,ts-trial-spatial-span,ts-trial,308,998034.765,1,0,,381.93,0,SR-SS,7
1465,176,1152.5099999271333_59120,20,Female,ts-trial-spatial-span,ts-trial,310,1004886.135,0,0,1,1140.885,0,SR-SS,7
1466,177,1152.5099999271333_59120,20,Female,ts-trial-spatial-span,ts-trial,312,1011718.42,0,2,,811.55,0,SR-SS,7
1467,178,1152.5099999271333_59120,20,Female,ts-trial-spatial-span,ts-trial,314,1018020.08,1,1,1,1166.385,0,SR-SS,7
1484,195,1152.5099999271333_59120,20,Female,ts-trial-spatial-span,ts-trial,342,1107698.51,0,2,,1840.515,1,DS-SS,8
1485,196,1152.5099999271333_59120,20,Female,ts-trial-spatial-span,ts-trial,344,1114961.34,0,0,1,490.435,0,DS-SS,8
1486,197,1152.5099999271333_59120,20,Female,ts-trial-spatial-span,ts-trial,346,1122205.745,0,0,1,1731.695,0,DS-SS,8
1487,198,1152.5099999271333_59120,20,Female,ts-trial-spatial-span,ts-trial,348,1129328.375,0,2,,1202.825,0,DS-SS,8
1488,199,1152.5099999271333_59120,20,Female,ts-trial-spatial-span,ts-trial,350,1136079.565,0,0,1,1881.905,0,DS-SS,8
1489,200,1152.5099999271333_59120,20,Female,ts-trial-spatial-span,ts-trial,352,1143251.695,1,1,1,1423.095,0,DS-SS,8
1490,201,1152.5099999271333_59120,20,Female,ts-trial-spatial-span,ts-trial,354,1149921.485,2,2,1,1188.93,0,DS-SS,8
1491,202,1152.5099999271333_59120,20,Female,ts-trial-spatial-span,ts-trial,356,1157005.6,0,2,,2397.99,0,DS-SS,8
4368,2,1168.1700000001456_40690,20,Male,ts-trial-digit-span,ts-trial,5,72988.25,1,1,1,1865.42,1,NONE-DS,1
4369,3,1168.1700000001456_40690,20,Male,ts-trial-digit-span,ts-trial,7,77983.62,0,0,1,2094.68,0,NONE-DS,1
4370,4,1168.1700000001456_40690,20,Male,ts-trial-digit-span,ts-trial,9,82813.74,1,1,1,1764.685,0,NONE-DS,1
4371,5,1168.1700000001456_40690,20,Male,ts-trial-digit-span,ts-trial,11,88421.625,1,1,1,2105.67,0,NONE-DS,1
4372,6,1168.1700000001456_40690,20,Male,ts-trial-digit-span,ts-trial,13,93566.84,2,2,1,1907.185,0,NONE-DS,1
4373,7,1168.1700000001456_40690,20,Male,ts-trial-digit-span,ts-trial,15,98798.8,2,2,1,1782.045,0,NONE-DS,1
4374,8,1168.1700000001456_40690,20,Male,ts-trial-digit-span,ts-trial,17,103799.455,2,2,1,1895.745,0,NONE-DS,1
4375,9,1168.1700000001456_40690,20,Male,ts-trial-digit-span,ts-trial,19,109466.435,,0,,,0,NONE-DS,1
4376,10,1168.1700000001456_40690,20,Male,ts-trial-digit-span,ts-trial,21,115052.36,2,2,1,1639.745,0,NONE-DS,1
4386,20,1168.1700000001456_40690,20,Male,ts-trial-digit-span,ts-trial,37,173094.27,,2,,,1,SS-DS,2
4387,21,1168.1700000001456_40690,20,Male,ts-trial-digit-span,ts-trial,39,178588.41,0,1,,1716.58,0,SS-DS,2
4388,22,1168.1700000001456_40690,20,Male,ts-trial-digit-span,ts-trial,41,183635.36,2,2,1,1285.01,0,SS-DS,2
4389,23,1168.1700000001456_40690,20,Male,ts-trial-digit-span,ts-trial,43,188584.68,1,1,1,1802.375,0,SS-DS,2
4390,24,1168.1700000001456_40690,20,Male,ts-trial-digit-span,ts-trial,45,194315.365,1,1,1,1968.715,0,SS-DS,2
4391,25,1168.1700000001456_40690,20,Male,ts-trial-digit-span,ts-trial,47,199609.215,2,2,1,2481.65,0,SS-DS,2
4392,26,1168.1700000001456_40690,20,Male,ts-trial-digit-span,ts-trial,49,204965.96,2,2,1,1353.21,0,SS-DS,2
4403,37,1168.1700000001456_40690,20,Male,ts-trial-digit-span,ts-trial,67,267364.305,1,1,1,2669.925,1,SR-DS,3
4404,38,1168.1700000001456_40690,20,Male,ts-trial-digit-span,ts-trial,69,272260.94,1,1,1,1643.015,0,SR-DS,3
4405,39,1168.1700000001456_40690,20,Male,ts-trial-digit-span,ts-trial,71,277638.675,0,0,1,1633.485,0,SR-DS,3
4406,40,1168.1700000001456_40690,20,Male,ts-trial-digit-span,ts-trial,73,282866.65,1,1,1,1436.48,0,SR-DS,3
4407,41,1168.1700000001456_40690,20,Male,ts-trial-digit-span,ts-trial,75,288122.65,0,0,1,1092.58,0,SR-DS,3
4408,42,1168.1700000001456_40690,20,Male,ts-trial-digit-span,ts-trial,77,293311.825,1,1,1,1936.29,0,SR-DS,3
4409,43,1168.1700000001456_40690,20,Male,ts-trial-digit-span,ts-trial,79,298137.87,0,0,1,2294.29,0,SR-DS,3
4410,44,1168.1700000001456_40690,20,Male,ts-trial-digit-span,ts-trial,81,303518.56,0,1,,1834.64,0,SR-DS,3
4448,82,1168.1700000001456_40690,20,Male,ts-trial-digit-span,ts-trial,147,531447.35,1,1,1,2337.94,1,SS-DS,4
4449,83,1168.1700000001456_40690,20,Male,ts-trial-digit-span,ts-trial,149,536446.82,2,0,,2989.37,0,SS-DS,4
4450,84,1168.1700000001456_40690,20,Male,ts-trial-digit-span,ts-trial,151,541234.06,,2,,,0,SS-DS,4
4451,85,1168.1700000001456_40690,20,Male,ts-trial-digit-span,ts-trial,153,546873.025,1,1,1,1351.315,0,SS-DS,4
4452,86,1168.1700000001456_40690,20,Male,ts-trial-digit-span,ts-trial,155,551829.7,0,0,1,1346.655,0,SS-DS,4
4453,87,1168.1700000001456_40690,20,Male,ts-trial-digit-span,ts-trial,157,557498.665,,2,,,0,SS-DS,4
4454,88,1168.1700000001456_40690,20,Male,ts-trial-digit-span,ts-trial,159,562843.305,0,0,1,1941.1,0,SS-DS,4
4455,89,1168.1700000001456_40690,20,Male,ts-trial-digit-span,ts-trial,161,568086.31,1,1,1,1387.29,0,SS-DS,4
4465,99,1168.1700000001456_40690,20,Male,ts-trial-digit-span,ts-trial,177,626489.32,0,0,1,2102.375,1,SS-DS,5
4466,100,1168.1700000001456_40690,20,Male,ts-trial-digit-span,ts-trial,179,631574.58,2,2,1,1773.97,0,SS-DS,5
4467,101,1168.1700000001456_40690,20,Male,ts-trial-digit-span,ts-trial,181,636607.13,0,0,1,1745.275,0,SS-DS,5
4468,102,1168.1700000001456_40690,20,Male,ts-trial-digit-span,ts-trial,183,641553.945,1,1,1,1404.54,0,SS-DS,5
