,type,occurence,index_raw,participant_id,participant_age,participant_gender,time_start,participant_ans,target_ans,response_time,changed_shifted,switch_type,first_switch_rt,accuracy
819,TrialSpatialRotation,2,65,jess_pilot,21,f,1051.7041279999999,2,1,2.6585229999999997,,none,,0
820,TrialSpatialRotation,2,66,jess_pilot,21,f,1067.113154,1,1,1.9894209999999999,,none,,1
821,TrialSpatialRotation,2,67,jess_pilot,21,f,1081.61465,1,1,2.727996,,none,,1
822,TrialSpatialRotation,2,68,jess_pilot,21,f,1096.9412539999998,2,2,2.493887,,none,,1
823,TrialSpatialRotation,2,87,jess_pilot,21,f,1369.89552,1,1,2.086671,,none,,1
824,TrialSpatialRotation,2,81,pete_pilot,31,m,1224.086104,1,1,1.827266,1.0,none,,1
825,TrialSpatialRotation,2,82,pete_pilot,31,m,1237.932886,0,0,2.38725,,none,,1
826,TrialSpatialRotation,2,83,pete_pilot,31,m,1252.926973,1,1,1.981023,,none,,1
827,TrialSpatialRotation,2,84,pete_pilot,31,m,1267.560474,2,2,2.551428,,none,,1
828,TrialSpatialRotation,2,85,pete_pilot,31,m,1283.099674,0,0,2.023682,,none,,1
829,TrialSpatialRotation,2,86,pete_pilot,31,m,1297.09482,2,2,1.52768,,none,,1
830,TrialSpatialRotation,2,87,pete_pilot,31,m,1310.478553,0,0,2.085156,,none,,1
831,TrialSpatialRotation,2,88,pete_pilot,31,m,1324.932993,2,1,2.92938,,none,,0
832,TrialSpatialRotation,2,89,pete_pilot,31,m,1340.69986,-1,0,,,none,,0
833,TrialSpatialRotation,2,90,pete_pilot,31,m,1351.136201,2,0,1.693841,,none,,0
834,TrialSpatialRotation,2,91,pete_pilot,31,m,1365.094645,0,0,2.189345,,none,,1
835,TrialSpatialRotation,2,92,pete_pilot,31,m,1379.479153,0,0,2.249859,,none,,1
836,TrialSpatialRotation,2,93,pete_pilot,31,m,1393.986502,2,2,2.548449,,none,,1
837,TrialSpatialRotation,2,94,pete_pilot,31,m,1409.004901,2,2,1.824784,,none,,1
838,TrialSpatialRotation,2,95,pete_pilot,31,m,1422.984741,1,1,2.940289,,none,,1
839,TrialSpatialRotation,2,96,pete_pilot,31,m,1439.031775,2,2,1.6849150000000002,,none,,1
840,TrialSpatialRotation,2,156,pete_pilot,31,m,2389.677997,1,2,1.497891,,none,,0
841,TrialSpatialRotation,2,93,rahul_pilot,20,m,1441.1273449999999,2,2,2.4552009999999997,1.0,none,,1
842,TrialSpatialRotation,2,94,rahul_pilot,20,m,1456.5564570000001,-1,1,,,none,,0
843,TrialSpatialRotation,2,95,rahul_pilot,20,m,1466.761642,1,1,2.4725599999999996,,none,,1
844,TrialSpatialRotation,2,96,rahul_pilot,20,m,1481.88519,0,0,2.668976,,none,,1
845,TrialSpatialRotation,2,97,rahul_pilot,20,m,1497.584597,-1,0,,,none,,0
846,TrialSpatialRotation,2,98,rahul_pilot,20,m,1507.501157,1,0,2.823729,,none,,0
847,TrialSpatialRotation,2,99,rahul_pilot,20,m,1523.276427,-1,0,,,none,,0
848,TrialSpatialRotation,2,100,rahul_pilot,20,m,1533.1592660000001,2,2,1.6199370000000002,,none,,1
849,TrialSpatialRotation,2,101,rahul_pilot,20,m,1547.186632,1,2,2.37882,,none,,0
850,TrialSpatialRotation,2,102,rahul_pilot,20,m,1561.879148,0,0,1.950768,,none,,1
851,TrialSpatialRotation,2,103,rahul_pilot,20,m,1575.7532720000002,-1,1,,,none,,0
852,TrialSpatialRotation,2,104,rahul_pilot,20,m,1585.803732,1,1,2.396705,,none,,1
853,TrialSpatialRotation,2,105,rahul_pilot,20,m,1601.312175,-1,0,,,none,,0
854,TrialSpatialRotation,2,106,rahul_pilot,20,m,1611.191519,2,0,2.5633310000000002,,none,,0
855,TrialSpatialRotation,2,107,rahul_pilot,20,m,1626.819499,2,2,2.246422,,none,,1
856,TrialSpatialRotation,2,108,rahul_pilot,20,m,1641.160356,1,1,2.7071709999999998,,none,,1
857,TrialSpatialRotation,2,109,rahul_pilot,20,m,1656.869186,0,1,2.335171,,none,,0
858,TrialSpatialRotation,2,110,rahul_pilot,20,m,1671.604862,1,1,1.768737,,none,,1
859,TrialSpatialRotation,2,111,rahul_pilot,20,m,1685.222556,1,1,1.483537,,none,,1
860,TrialSpatialRotation,2,112,rahul_pilot,20,m,1698.917127,1,1,2.404611,,none,,1
861,TrialSpatialRotation,2,128,rahul_pilot,20,m,2046.6189600000002,2,2,2.406097,,none,2.0370744,1
862,TrialSpatialRotation,3,90,aan_pilot,20,f,1430.5127519999999,1,1,2.262754,1.0,none,,1
863,TrialSpatialRotation,3,91,aan_pilot,20,f,1445.49542,-1,1,,,none,,0
864,TrialSpatialRotation,3,92,aan_pilot,20,f,1455.8801720000001,1,1,2.317809,,none,,1
865,TrialSpatialRotation,3,93,aan_pilot,20,f,1470.690771,2,2,2.497361,,none,,1
866,TrialSpatialRotation,3,94,aan_pilot,20,f,1485.855484,1,1,2.507284,,none,,1
867,TrialSpatialRotation,3,95,aan_pilot,20,f,1501.343597,0,0,2.667488,,none,,1
868,TrialSpatialRotation,3,96,aan_pilot,20,f,1516.944768,1,1,2.95269,,none,,1
869,TrialSpatialRotation,3,97,aan_pilot,20,f,1533.304869,-1,2,,,none,,0
870,TrialSpatialRotation,3,98,aan_pilot,20,f,1543.646454,1,0,2.251348,,none,,0
871,TrialSpatialRotation,3,99,aan_pilot,20,f,1558.26365,2,0,2.580691,,none,,0
872,TrialSpatialRotation,3,100,aan_pilot,20,f,1574.193137,0,1,2.45917,,none,,0
873,TrialSpatialRotation,3,101,aan_pilot,20,f,1589.15698,1,1,1.764275,,none,,1
874,TrialSpatialRotation,3,102,aan_pilot,20,f,1603.244875,0,0,2.941778,,none,,1
875,TrialSpatialRotation,3,103,aan_pilot,20,f,1619.567768,1,1,2.006323,,none,,1
876,TrialSpatialRotation,3,104,aan_pilot,20,f,1633.433445,2,2,2.901107,,none,,1
877,TrialSpatialRotation,3,177,aan_pilot,20,f,2929.153542,0,2,2.580691,,none,,0
878,TrialSpatialRotation,3,137,dan_pilot,24,m,2132.626237,2,2,2.059392,1.0,none,,1
879,TrialSpatialRotation,3,138,dan_pilot,24,m,2147.507721,2,2,1.883314,,none,,1
880,TrialSpatialRotation,3,139,dan_pilot,24,m,2161.553458,2,2,2.165539,,none,,1
881,TrialSpatialRotation,3,140,dan_pilot,24,m,2175.922607,2,2,1.34317,,none,,1
882,TrialSpatialRotation,3,141,dan_pilot,24,m,2188.497717,1,1,2.38973,,none,,1
883,TrialSpatialRotation,3,142,dan_pilot,24,m,2203.23684,2,0,1.670033,,none,,0
884,TrialSpatialRotation,3,143,dan_pilot,24,m,2217.1898260000003,1,1,2.521666,,none,,1
885,TrialSpatialRotation,3,144,dan_pilot,24,m,2232.073323,-1,0,,,none,,0
886,TrialSpatialRotation,3,145,dan_pilot,24,m,2242.297462,1,0,1.8252810000000002,,none,,0
887,TrialSpatialRotation,3,146,dan_pilot,24,m,2255.779748,1,1,1.633826,,none,,1
888,TrialSpatialRotation,3,147,dan_pilot,24,m,2269.3801489999996,2,0,1.573777,,none,,0
889,TrialSpatialRotation,3,148,dan_pilot,24,m,2282.557323,2,2,1.654657,,none,,1
890,TrialSpatialRotation,3,149,dan_pilot,24,m,2295.777721,2,2,1.3148959999999998,,none,,1
891,TrialSpatialRotation,3,150,dan_pilot,24,m,2308.333475,0,1,1.900177,,none,,0
892,TrialSpatialRotation,3,151,dan_pilot,24,m,2322.820169,2,2,2.5429939999999998,,none,,1
893,TrialSpatialRotation,3,152,dan_pilot,24,m,2338.606466,2,2,1.7791560000000002,,none,,1
894,TrialSpatialRotation,3,153,dan_pilot,24,m,2352.447855,1,1,1.797009,,none,,1
895,TrialSpatialRotation,3,154,dan_pilot,24,m,2366.440064,0,0,1.363504,,none,,1
896,TrialSpatialRotation,3,155,dan_pilot,24,m,2379.232909,1,1,2.192817,,none,,1
897,TrialSpatialRotation,3,174,dan_pilot,24,m,2756.097971,0,0,2.246384,,none,,1
898,TrialSpatialRotation,3,147,gus_pilot,26,m,2332.214016,1,0,2.854484,1.0,none,,0
899,TrialSpatialRotation,3,148,gus_pilot,26,m,2348.681241,2,2,1.847602,,none,,1
900,TrialSpatialRotation,3,149,gus_pilot,26,m,2362.643643,0,0,1.927457,,none,,1
901,TrialSpatialRotation,3,150,gus_pilot,26,m,2376.702279,1,1,1.9740810000000002,,none,,1
902,TrialSpatialRotation,3,151,gus_pilot,26,m,2390.895352,0,0,2.472065,,none,,1
903,TrialSpatialRotation,3,152,gus_pilot,26,m,2406.061043,2,2,2.1005599999999998,,none,,1
904,TrialSpatialRotation,3,153,gus_pilot,26,m,2420.301712,0,0,1.488497,,none,,1
905,TrialSpatialRotation,3,154,gus_pilot,26,m,2433.923867,-1,2,,,none,,0
906,TrialSpatialRotation,3,155,gus_pilot,26,m,2444.4797489999996,2,2,1.900145,,none,,1
907,TrialSpatialRotation,3,156,gus_pilot,26,m,2458.9044329999997,2,2,2.8653939999999998,,none,,1
908,TrialSpatialRotation,3,157,gus_pilot,26,m,2474.484311,1,1,2.12834,,none,,1
909,TrialSpatialRotation,3,158,gus_pilot,26,m,2489.2685899999997,0,0,2.167027,,none,,1
910,TrialSpatialRotation,3,159,gus_pilot,26,m,2503.858938,0,0,2.339634,,none,,1
911,TrialSpatialRotation,3,160,gus_pilot,26,m,2519.18039,0,0,2.0559529999999997,,none,,1
912,TrialSpatialRotation,3,161,gus_pilot,26,m,2533.939888,-1,2,,,none,,0
913,TrialSpatialRotation,3,162,gus_pilot,26,m,2543.753247,1,1,1.7250889999999999,,none,,1
914,TrialSpatialRotation,3,163,gus_pilot,26,m,2557.9205079999997,1,1,1.454273,,none,,1
915,TrialSpatialRotation,3,164,gus_pilot,26,m,2570.749557,1,2,2.264738,,none,,0
916,TrialSpatialRotation,3,165,gus_pilot,26,m,2586.0859,0,2,2.647155,,none,,0
917,TrialSpatialRotation,3,166,gus_pilot,26,m,2601.95394,2,2,2.165537,,none,,1
918,TrialSpatialRotation,3,203,gus_pilot,26,m,3239.681302,1,1,2.061875,,none,,1
919,TrialSpatialRotation,3,123,hazel_pilot,25,f,1995.5075160000001,2,2,1.973587,1.0,none,,1
920,TrialSpatialRotation,3,124,hazel_pilot,25,f,2009.331543,0,1,1.650691,,none,,0
921,TrialSpatialRotation,3,125,hazel_pilot,25,f,2023.4576359999999,2,1,1.9021310000000002,,none,,0
922,TrialSpatialRotation,3,126,hazel_pilot,25,f,2037.330834,1,1,1.323826,,none,,1
923,TrialSpatialRotation,3,127,hazel_pilot,25,f,2050.670205,1,1,1.961186,,none,,1
924,TrialSpatialRotation,3,128,hazel_pilot,25,f,2064.940129,1,1,1.781634,,none,,1
925,TrialSpatialRotation,3,129,hazel_pilot,25,f,2079.2993420000003,1,1,1.27968,,none,,1
926,TrialSpatialRotation,3,130,hazel_pilot,25,f,2091.894288,1,1,1.6427509999999999,,none,,1
927,TrialSpatialRotation,3,131,hazel_pilot,25,f,2105.85918,0,2,1.873891,,none,,0
928,TrialSpatialRotation,3,132,hazel_pilot,25,f,2119.6549579999996,0,0,1.645232,,none,,1
929,TrialSpatialRotation,3,133,hazel_pilot,25,f,2132.952126,1,1,1.603569,,none,,1
930,TrialSpatialRotation,3,134,hazel_pilot,25,f,2146.077317,2,2,1.7488990000000002,,none,,1
931,TrialSpatialRotation,3,135,hazel_pilot,25,f,2159.581906,2,2,2.120402,,none,,1
932,TrialSpatialRotation,3,136,hazel_pilot,25,f,2173.886055,2,1,2.0415360000000002,,none,,0
933,TrialSpatialRotation,3,137,hazel_pilot,25,f,2188.587027,1,0,1.486018,,none,,0
934,TrialSpatialRotation,3,138,hazel_pilot,25,f,2202.047964,2,2,1.8872810000000002,,none,,1
935,TrialSpatialRotation,3,139,hazel_pilot,25,f,2216.641295,0,2,1.8108970000000002,,none,,0
936,TrialSpatialRotation,3,140,hazel_pilot,25,f,2230.799628,1,1,1.461216,,none,,1
937,TrialSpatialRotation,3,196,hazel_pilot,25,f,3131.870675,0,1,2.143712,,none,,0
938,TrialSpatialRotation,3,161,henry_pilot,26,m,2462.3036829999996,2,2,1.4880000000000002,1.0,none,,1
939,TrialSpatialRotation,3,162,henry_pilot,26,m,2475.858879,0,0,2.281104,,none,,1
940,TrialSpatialRotation,3,163,henry_pilot,26,m,2490.885709,1,1,1.7320330000000002,,none,,1
941,TrialSpatialRotation,3,164,henry_pilot,26,m,2504.479096,1,1,2.3545119999999997,,none,,1
942,TrialSpatialRotation,3,165,henry_pilot,26,m,2519.255457,0,0,2.1700009999999996,,none,,1
943,TrialSpatialRotation,3,166,henry_pilot,26,m,2533.638469,0,0,2.3500509999999997,,none,,1
944,TrialSpatialRotation,3,167,henry_pilot,26,m,2669.553996,0,1,2.3138400000000003,,none,,0
945,TrialSpatialRotation,3,168,henry_pilot,26,m,2684.246533,0,0,2.191328,,none,,1
946,TrialSpatialRotation,3,169,henry_pilot,26,m,2699.272359,-1,0,,,none,,0
947,TrialSpatialRotation,3,170,henry_pilot,26,m,2709.348113,2,2,1.473121,,none,,1
948,TrialSpatialRotation,3,171,henry_pilot,26,m,2722.493612,1,1,2.563825,,none,,1
949,TrialSpatialRotation,3,172,henry_pilot,26,m,2738.159855,0,0,2.260275,,none,,1
950,TrialSpatialRotation,3,173,henry_pilot,26,m,2752.576075,0,0,2.217618,,none,,1
951,TrialSpatialRotation,3,174,henry_pilot,26,m,2767.864756,1,1,1.588193,,none,,1
952,TrialSpatialRotation,3,196,henry_pilot,26,m,3063.667021,0,0,1.7146740000000003,,none,,1
953,TrialSpatialRotation,3,88,jess_pilot,21,f,1384.3586289999998,2,1,2.792975,1.0,none,,0
954,TrialSpatialRotation,3,89,jess_pilot,21,f,1399.917648,2,2,2.863913,,none,,1
955,TrialSpatialRotation,3,90,jess_pilot,21,f,1415.811002,2,2,2.159582,,none,,1
956,TrialSpatialRotation,3,91,jess_pilot,21,f,1430.655052,1,1,1.912079,,none,,1
957,TrialSpatialRotation,3,92,jess_pilot,21,f,1445.250334,2,0,2.373357,,none,,0
958,TrialSpatialRotation,3,93,jess_pilot,21,f,1460.000944,2,0,2.7309740000000002,,none,,0
959,TrialSpatialRotation,3,94,jess_pilot,21,f,1475.4968820000001,0,0,2.5911009999999997,,none,,1
960,TrialSpatialRotation,3,95,jess_pilot,21,f,1490.595299,2,0,2.970046,,none,,0
961,TrialSpatialRotation,3,96,jess_pilot,21,f,1506.674138,2,2,1.814862,,none,,1
962,TrialSpatialRotation,3,97,jess_pilot,21,f,1520.852388,1,2,2.606975,,none,,0
963,TrialSpatialRotation,3,98,jess_pilot,21,f,1536.190983,-1,2,,,none,,0
964,TrialSpatialRotation,3,99,jess_pilot,21,f,1546.1190589999999,1,0,1.664078,,none,,0
965,TrialSpatialRotation,3,100,jess_pilot,21,f,1560.213444,2,2,1.762255,,none,,1
966,TrialSpatialRotation,3,101,jess_pilot,21,f,1573.807509,2,2,2.152637,,none,,1
967,TrialSpatialRotation,3,102,jess_pilot,21,f,1588.811551,2,2,2.4924880000000003,,none,,1
968,TrialSpatialRotation,3,103,jess_pilot,21,f,1604.3966039999998,2,2,1.9011669999999998,,none,,1
969,TrialSpatialRotation,3,104,jess_pilot,21,f,1618.147751,0,2,2.445774,,none,,0
970,TrialSpatialRotation,3,105,jess_pilot,21,f,1632.9636699999999,-1,1,,,none,,0
971,TrialSpatialRotation,3,196,jess_pilot,21,f,3161.8521600000004,2,2,1.7692450000000002,,none,,1
972,TrialSpatialRotation,3,157,pete_pilot,31,m,2402.599917,2,1,2.681377,1.0,none,,0
973,TrialSpatialRotation,3,158,pete_pilot,31,m,2418.356357,0,0,1.326799,,none,,1
974,TrialSpatialRotation,3,159,pete_pilot,31,m,2430.890784,1,1,1.9929299999999999,,none,,1
975,TrialSpatialRotation,3,160,pete_pilot,31,m,2445.352667,2,0,2.400643,,none,,0
976,TrialSpatialRotation,3,161,pete_pilot,31,m,2460.569504,2,2,1.8545759999999998,,none,,1
977,TrialSpatialRotation,3,162,pete_pilot,31,m,2474.423294,1,0,2.087666,,none,,0
978,TrialSpatialRotation,3,163,pete_pilot,31,m,2488.5553370000002,2,2,2.663522,,none,,1
979,TrialSpatialRotation,3,164,pete_pilot,31,m,2503.9129989999997,1,1,1.377394,,none,,1
980,TrialSpatialRotation,3,165,pete_pilot,31,m,2516.893826,1,1,2.201746,,none,,1
981,TrialSpatialRotation,3,166,pete_pilot,31,m,2531.140944,1,2,2.473059,,none,,0
982,TrialSpatialRotation,3,167,pete_pilot,31,m,2546.756527,1,1,1.357058,,none,,1
983,TrialSpatialRotation,3,168,pete_pilot,31,m,2559.4338079999998,2,2,2.227539,,none,,1
984,TrialSpatialRotation,3,169,pete_pilot,31,m,2574.062837,2,2,1.933411,,none,,1
985,TrialSpatialRotation,3,170,pete_pilot,31,m,2588.423541,2,2,1.8262720000000001,,none,,1
986,TrialSpatialRotation,3,171,pete_pilot,31,m,2602.407793,1,1,2.668484,,none,,1
987,TrialSpatialRotation,3,189,pete_pilot,31,m,2972.40328,1,1,2.170498,,none,,1
988,TrialSpatialRotation,3,129,rahul_pilot,20,m,2061.264368,2,2,2.106018,1.0,none,,1
989,TrialSpatialRotation,3,130,rahul_pilot,20,m,2076.205395,-1,0,,,none,,0
990,TrialSpatialRotation,3,131,rahul_pilot,20,m,2086.207259,2,2,1.9373770000000001,,none,,1
991,TrialSpatialRotation,3,132,rahul_pilot,20,m,2100.157247,2,2,2.39469,,none,,1
992,TrialSpatialRotation,3,133,rahul_pilot,20,m,2114.989153,2,2,1.514785,,none,,1
993,TrialSpatialRotation,3,134,rahul_pilot,20,m,2128.514114,0,0,2.708659,,none,,1
994,TrialSpatialRotation,3,135,rahul_pilot,20,m,2144.151001,2,2,1.725586,,none,,1
995,TrialSpatialRotation,3,136,rahul_pilot,20,m,2158.1342449999997,1,1,2.516707,,none,,1
996,TrialSpatialRotation,3,137,rahul_pilot,20,m,2173.050007,2,2,1.4875049999999999,,none,,1
997,TrialSpatialRotation,3,138,rahul_pilot,20,m,2185.9375489999998,1,1,2.014723,,none,,1
998,TrialSpatialRotation,3,139,rahul_pilot,20,m,2200.746752,0,0,2.504803,,none,,1
999,TrialSpatialRotation,3,140,rahul_pilot,20,m,2216.507059,0,0,2.679394,,none,,1
1000,TrialSpatialRotation,3,141,rahul_pilot,20,m,2232.1201739999997,1,1,1.43245,,none,,1
1001,TrialSpatialRotation,3,142,rahul_pilot,20,m,2245.444708,-1,2,,,none,,0
1002,TrialSpatialRotation,3,143,rahul_pilot,20,m,2255.651927,2,2,2.332195,,none,,1
1003,TrialSpatialRotation,3,144,rahul_pilot,20,m,2270.30772,1,1,2.463635,,none,,1
1004,TrialSpatialRotation,3,145,rahul_pilot,20,m,2285.402005,0,0,2.341616,,none,,1
1005,TrialSpatialRotation,3,146,rahul_pilot,20,m,2300.702151,0,0,2.38626,,none,,1
1006,TrialSpatialRotation,3,147,rahul_pilot,20,m,2315.579169,2,2,2.735938,,none,,1
1007,TrialSpatialRotation,3,148,rahul_pilot,20,m,2331.3589269999998,-1,1,,,none,,0
1008,TrialSpatialRotation,3,164,rahul_pilot,20,m,2569.400512,0,2,2.161569,,none,2.262754,0
1009,TrialSpatialRotation,4,178,aan_pilot,20,f,2944.883209,-1,2,,1.0,none,,0
1010,TrialSpatialRotation,4,179,aan_pilot,20,f,2954.781093,0,0,1.537601,,none,,1
1011,TrialSpatialRotation,4,180,aan_pilot,20,f,2967.721751,0,0,1.9993759999999998,,none,,1
1012,TrialSpatialRotation,4,181,aan_pilot,20,f,2982.513957,0,2,2.356993,,none,,0
1013,TrialSpatialRotation,4,182,aan_pilot,20,f,2997.9698350000003,0,0,2.507284,,none,,1
1014,TrialSpatialRotation,4,183,aan_pilot,20,f,3013.111727,-1,2,,,none,,0
1015,TrialSpatialRotation,4,184,aan_pilot,20,f,3023.193398,0,0,1.81933,,none,,1
1016,TrialSpatialRotation,4,185,aan_pilot,20,f,3036.721821,0,2,2.108499,,none,,0
1017,TrialSpatialRotation,4,186,aan_pilot,20,f,3051.55224,1,1,2.105027,,none,,1
1018,TrialSpatialRotation,4,187,aan_pilot,20,f,3065.902522,2,1,2.286562,,none,,0
1019,TrialSpatialRotation,4,188,aan_pilot,20,f,3081.029534,2,2,1.8996810000000002,,none,,1
1020,TrialSpatialRotation,4,189,aan_pilot,20,f,3095.00337,0,0,1.8267689999999999,,none,,1
1021,TrialSpatialRotation,4,190,aan_pilot,20,f,3109.484584,0,0,2.439332,,none,,1
1022,TrialSpatialRotation,4,191,aan_pilot,20,f,3124.517856,2,0,2.4978569999999998,,none,,0
1023,TrialSpatialRotation,4,192,aan_pilot,20,f,3140.061754,2,2,2.404114,,none,,1
1024,TrialSpatialRotation,4,193,aan_pilot,20,f,3155.664911,0,0,2.473027,,none,,1
1025,TrialSpatialRotation,4,194,aan_pilot,20,f,3171.0558079999996,1,1,1.8347060000000002,,none,,1
1026,TrialSpatialRotation,4,195,aan_pilot,20,f,3184.7251850000002,2,2,2.6942720000000002,,none,,1
1027,TrialSpatialRotation,4,196,aan_pilot,20,f,3200.202377,1,0,2.489922,,none,,0
1028,TrialSpatialRotation,4,212,aan_pilot,20,f,3434.893613,1,1,2.088162,,none,,1
1029,TrialSpatialRotation,4,175,dan_pilot,24,m,2770.918962,2,2,1.591167,1.0,none,,1
1030,TrialSpatialRotation,4,176,dan_pilot,24,m,2784.815902,1,1,2.405605,,none,,1
1031,TrialSpatialRotation,4,177,dan_pilot,24,m,2799.672105,1,0,2.0192189999999997,,none,,0
1032,TrialSpatialRotation,4,178,dan_pilot,24,m,2813.6191719999997,0,0,2.068818,,none,,1
1033,TrialSpatialRotation,4,179,dan_pilot,24,m,2827.870725,1,0,2.473554,,none,,0
1034,TrialSpatialRotation,4,180,dan_pilot,24,m,2843.081568,0,0,2.741891,,none,,1
1035,TrialSpatialRotation,4,181,dan_pilot,24,m,2858.905472,2,0,2.400144,,none,,0
1036,TrialSpatialRotation,4,182,dan_pilot,24,m,2873.52113,0,2,2.101058,,none,,0
1037,TrialSpatialRotation,4,183,dan_pilot,24,m,2888.178429,0,0,1.480532,,none,,1
1038,TrialSpatialRotation,4,184,dan_pilot,24,m,2901.907717,0,0,1.355075,,none,,1
1039,TrialSpatialRotation,4,185,dan_pilot,24,m,2915.237233,2,2,1.4061629999999998,,none,,1
1040,TrialSpatialRotation,4,186,dan_pilot,24,m,2928.0811670000003,0,2,2.471074,,none,,0
1041,TrialSpatialRotation,4,187,dan_pilot,24,m,2943.464682,0,0,1.676482,,none,,1
1042,TrialSpatialRotation,4,188,dan_pilot,24,m,2957.425568,2,2,1.957714,,none,,1
1043,TrialSpatialRotation,4,189,dan_pilot,24,m,2971.948437,2,0,1.854049,,none,,0
1044,TrialSpatialRotation,4,190,dan_pilot,24,m,2985.556215,1,2,2.2687049999999997,,none,,0
1045,TrialSpatialRotation,4,191,dan_pilot,24,m,3000.0919989999998,1,1,2.562337,,none,,1
1046,TrialSpatialRotation,4,204,gus_pilot,26,m,3253.8936949999998,0,0,1.5931549999999999,1.0,none,,1
1047,TrialSpatialRotation,4,205,gus_pilot,26,m,3267.0952429999998,1,1,2.130322,,none,,1
1048,TrialSpatialRotation,4,206,gus_pilot,26,m,3281.794215,0,0,1.596624,,none,,1
1049,TrialSpatialRotation,4,207,gus_pilot,26,m,3295.147043,0,0,2.848529,,none,,1
1050,TrialSpatialRotation,4,208,gus_pilot,26,m,3311.217022,2,2,2.0018580000000004,,none,,1
1051,TrialSpatialRotation,4,209,gus_pilot,26,m,3325.945203,0,0,2.0152509999999997,,none,,1
1052,TrialSpatialRotation,4,210,gus_pilot,26,m,3340.1908320000002,0,0,2.7012169999999998,,none,,1
1053,TrialSpatialRotation,4,211,gus_pilot,26,m,3355.462686,2,2,1.9716,,none,,1
1054,TrialSpatialRotation,4,212,gus_pilot,26,m,3370.132911,2,2,2.275122,,none,,1
1055,TrialSpatialRotation,4,213,gus_pilot,26,m,3384.550631,2,2,2.160577,,none,,1
1056,TrialSpatialRotation,4,214,gus_pilot,26,m,3398.9311909999997,0,0,2.0301299999999998,,none,,1
1057,TrialSpatialRotation,4,215,gus_pilot,26,m,3413.1505079999997,2,2,2.586675,,none,,1
1058,TrialSpatialRotation,4,216,gus_pilot,26,m,3428.843472,-1,2,,,none,,0
1059,TrialSpatialRotation,4,217,gus_pilot,26,m,3438.590878,0,0,1.8173439999999998,,none,,1
1060,TrialSpatialRotation,4,218,gus_pilot,26,m,3452.1639210000003,2,2,1.914561,,none,,1
1061,TrialSpatialRotation,4,219,gus_pilot,26,m,3466.6605270000005,0,0,1.683923,,none,,1
1062,TrialSpatialRotation,4,220,gus_pilot,26,m,3480.027241,2,2,2.460657,,none,,1
1063,TrialSpatialRotation,4,221,gus_pilot,26,m,3495.1210560000004,1,1,2.045505,,none,,1
1064,TrialSpatialRotation,4,222,gus_pilot,26,m,3509.9499549999996,0,0,1.541073,,none,,1
1065,TrialSpatialRotation,4,197,hazel_pilot,25,f,3146.491775,2,0,1.9100970000000002,1.0,none,,0
1066,TrialSpatialRotation,4,198,hazel_pilot,25,f,3160.976477,0,0,2.209682,,none,,1
1067,TrialSpatialRotation,4,199,hazel_pilot,25,f,3175.8406170000003,2,2,1.6655380000000002,,none,,1
1068,TrialSpatialRotation,4,200,hazel_pilot,25,f,3189.789142,0,0,2.202738,,none,,1
1069,TrialSpatialRotation,4,201,hazel_pilot,25,f,3204.649327,2,2,2.197781,,none,,1
1070,TrialSpatialRotation,4,202,hazel_pilot,25,f,3219.050192,2,0,1.381858,,none,,0
1071,TrialSpatialRotation,4,203,hazel_pilot,25,f,3231.87479,0,2,1.881331,,none,,0
1072,TrialSpatialRotation,4,204,hazel_pilot,25,f,3245.75654,0,0,1.731538,,none,,1
1073,TrialSpatialRotation,4,205,hazel_pilot,25,f,3259.373735,1,1,2.5712669999999997,,none,,1
1074,TrialSpatialRotation,4,206,hazel_pilot,25,f,3275.3042760000003,2,2,2.594579,,none,,1
1075,TrialSpatialRotation,4,207,hazel_pilot,25,f,3290.382193,2,2,2.3044189999999998,,none,,1
1076,TrialSpatialRotation,4,208,hazel_pilot,25,f,3305.709103,2,2,2.1407380000000003,,none,,1
1077,TrialSpatialRotation,4,209,hazel_pilot,25,f,3320.651612,1,1,0.972657,,none,,1
1078,TrialSpatialRotation,4,210,hazel_pilot,25,f,3333.322454,1,1,1.2970409999999999,,none,,1
1079,TrialSpatialRotation,4,211,hazel_pilot,25,f,3346.1465980000003,0,1,2.053441,,none,,0
1080,TrialSpatialRotation,4,212,hazel_pilot,25,f,3360.2880020000002,2,2,2.218112,,none,,1
1081,TrialSpatialRotation,4,213,hazel_pilot,25,f,3374.9567399999996,-1,2,,,none,,0
1082,TrialSpatialRotation,4,214,hazel_pilot,25,f,3385.50169,0,1,1.2300790000000001,,none,,0
1083,TrialSpatialRotation,4,215,hazel_pilot,25,f,3397.9443539999997,0,1,1.898193,,none,,0
1084,TrialSpatialRotation,4,197,henry_pilot,26,m,3077.7355780000003,0,0,1.485519,1.0,none,,1
1085,TrialSpatialRotation,4,198,henry_pilot,26,m,3090.7709649999997,0,0,1.612496,,none,,1
1086,TrialSpatialRotation,4,199,henry_pilot,26,m,3104.4521809999997,2,0,2.008307,,none,,0
1087,TrialSpatialRotation,4,200,henry_pilot,26,m,3118.7305100000003,1,0,2.634257,,none,,0
1088,TrialSpatialRotation,4,201,henry_pilot,26,m,3134.218619,0,0,2.5826740000000004,,none,,1
1089,TrialSpatialRotation,4,202,henry_pilot,26,m,3149.435444,2,2,1.846611,,none,,1
1090,TrialSpatialRotation,4,203,henry_pilot,26,m,3163.781261,-1,1,,,none,,0
