,index_raw,index,participant_id,block,type,target_ans,participant_ans,time_start,time_response_enabled,time_response_submitted,time_block,response_time,accuracy,changed,occurence
589,589,20,marta_pilot,1,TrialSpatialRotation,2,2,640.4336932,646.8618727,649.1709463999999,14.077242199999999,2.3090737,1,0,3
590,590,21,marta_pilot,1,TrialSpatialRotation,2,0,655.6752552999999,662.1216602000001,662.7519155,15.241562099999998,0.6302553000000001,0,0,3
591,591,22,marta_pilot,1,TrialSpatialRotation,1,2,667.5379592999999,673.9894667,675.0927455,11.862703999999999,1.1032788,0,0,3
592,592,23,marta_pilot,1,TrialSpatialRotation,2,1,679.6743593,686.1225642999999,687.0691152,12.1364,0.9465509,0,0,3
593,593,24,marta_pilot,1,TrialSpatialRotation,0,2,887.3360207000001,893.807369,895.4372175000001,15.066693099999998,1.6298485,0,1,4
594,594,25,marta_pilot,1,TrialSpatialRotation,1,1,900.6027657999999,907.0034734999999,909.1274791000001,13.2667451,2.1240056000000003,1,0,4
595,595,26,marta_pilot,1,TrialSpatialRotation,2,2,915.4244263,921.8584096000001,923.8864462000001,14.821660500000002,2.0280366,1,0,4
596,596,27,marta_pilot,1,TrialSpatialRotation,0,0,929.4303114,935.8921992999999,937.8508506000001,14.005885099999999,1.9586512999999999,1,0,4
597,597,28,marta_pilot,1,TrialSpatialRotation,2,2,943.4519707999999,949.8799441,952.6124127,14.0216594,2.7324686000000002,1,0,4
598,598,29,marta_pilot,1,TrialSpatialRotation,2,2,958.7957062999999,965.2547245,967.8928027000001,15.343735500000001,2.6380782000000003,1,0,4
599,599,30,marta_pilot,1,TrialSpatialRotation,1,1,974.7054081,981.161202,982.7089729,15.9097018,1.5477709,1,0,4
600,600,0,marta_pilot,1,TrialSpatialSpan,0,0,157.67404960000002,164.0575702,166.1800447,16.6662097,2.1224745,1,1,1
601,601,1,marta_pilot,1,TrialSpatialSpan,1,1,171.7654397,178.19049219999997,180.613379,14.091390099999998,2.4228867999999997,1,0,1
602,602,2,marta_pilot,1,TrialSpatialSpan,2,1,187.1865101,193.58551980000001,195.1610882,15.4210704,1.5755683999999999,0,0,1
603,603,3,marta_pilot,1,TrialSpatialSpan,2,2,200.98651669999998,207.38759140000002,209.8061616,13.8000066,2.4185702,1,0,1
604,604,4,marta_pilot,1,TrialSpatialSpan,1,1,215.8494494,222.2150779,224.25383309999998,14.862932699999998,2.0387551999999998,1,0,1
605,605,5,marta_pilot,1,TrialSpatialSpan,2,-1,229.89998219999998,236.33730010000002,-1.0,14.050532800000001,3.0,0,0,1
606,606,6,marta_pilot,1,TrialSpatialSpan,1,1,240.46974730000002,246.85691260000002,249.8152301,10.5697651,2.9583174999999997,1,0,1
607,607,7,marta_pilot,1,TrialSpatialSpan,2,2,256.4099729,262.8058479,264.1432588,15.9402256,1.3374108999999998,1,0,1
608,608,8,marta_pilot,1,TrialSpatialSpan,2,2,492.19122410000006,498.5740674,500.8269455,17.6516755,2.2528781,1,1,2
609,609,9,marta_pilot,1,TrialSpatialSpan,1,1,506.82038780000005,513.3164122,515.3489959,14.6291637,2.0325837,1,0,2
610,610,10,marta_pilot,1,TrialSpatialSpan,0,2,521.2952240000001,527.7039014999999,530.0851781,14.474836199999999,2.3812766,0,0,2
611,611,11,marta_pilot,1,TrialSpatialSpan,2,2,535.9669696999999,542.3947752,544.0755992,14.671745699999999,1.680824,1,0,2
612,612,12,marta_pilot,1,TrialSpatialSpan,1,1,549.4184964,555.8266014999999,558.222708,13.451526699999999,2.3961064999999997,1,0,2
613,613,13,marta_pilot,1,TrialSpatialSpan,2,0,564.1614387,570.5637119,572.6923459,14.742942300000001,2.128634,0,0,2
614,614,14,marta_pilot,1,TrialSpatialSpan,0,0,790.1298214999999,796.4890975999999,798.7245293,17.345676899999997,2.2354317000000004,1,1,3
615,615,15,marta_pilot,1,TrialSpatialSpan,2,2,804.8045635,811.218137,813.4608009,14.674742000000002,2.2426638999999997,1,0,3
616,616,16,marta_pilot,1,TrialSpatialSpan,2,2,819.0771344,825.4742751,827.4650707000001,14.2725709,1.9907956000000002,1,0,3
617,617,17,marta_pilot,1,TrialSpatialSpan,0,-1,833.1548131,839.5638803999999,-1.0,14.077678699999998,3.0,0,0,3
618,618,18,marta_pilot,1,TrialSpatialSpan,1,1,843.4939241000001,849.8830571000001,851.2906005000001,10.339111,1.4075434,1,0,3
619,619,19,marta_pilot,1,TrialSpatialSpan,1,0,856.7275386,863.118551,865.6063714,13.2336145,2.4878204,0,0,3
620,620,20,marta_pilot,1,TrialSpatialSpan,2,2,872.2693276,878.6571710000001,881.1136984999999,15.541789000000001,2.4565275,1,0,3
621,621,21,marta_pilot,1,TrialSpatialSpan,0,0,987.9609332,994.3922129000001,996.7608366000001,13.255525099999998,2.3686237,1,1,4
622,622,22,marta_pilot,1,TrialSpatialSpan,2,-1,1002.9451,1009.3169130000001,-1.0,14.9841668,3.0,0,0,4
623,623,23,marta_pilot,1,TrialSpatialSpan,1,1,1013.111974,1019.4927710000001,1022.001684,10.166874,2.508913,1,0,4
624,624,24,marta_pilot,1,TrialSpatialSpan,2,0,1028.306867,1034.713788,1037.1655,15.194892999999999,2.451712,0,0,4
625,625,0,marta_pilot,2,TrialDigitSpan,1,0,1352.3471,1358.7062310000001,1361.529832,15.635638,2.823601,0,1,1
626,626,1,marta_pilot,2,TrialDigitSpan,2,0,1367.9098210000002,1374.350807,1376.193443,15.562721,1.8426360000000002,0,0,1
627,627,2,marta_pilot,2,TrialDigitSpan,2,2,1382.11306,1388.5011650000001,1390.1607470000001,14.203239000000002,1.659582,1,0,1
628,628,3,marta_pilot,2,TrialDigitSpan,2,2,1395.177038,1401.555272,1403.226236,13.063978,1.670964,1,0,1
629,629,4,marta_pilot,2,TrialDigitSpan,0,-1,1408.6331480000001,1415.036806,-1.0,13.45611,3.0,0,0,1
630,630,5,marta_pilot,2,TrialDigitSpan,0,0,1418.293222,1424.730567,1427.566326,9.660074,2.835759,1,0,1
631,631,6,marta_pilot,2,TrialDigitSpan,1,1,1434.517042,1440.92491,1442.649089,16.22382,1.7241790000000001,1,0,1
632,632,7,marta_pilot,2,TrialDigitSpan,1,-1,1448.658295,1455.0778710000002,-1.0,14.141253,3.0,0,0,1
633,633,8,marta_pilot,2,TrialDigitSpan,1,0,1458.604257,1464.984956,1467.704286,9.945962,2.71933,0,0,1
634,634,9,marta_pilot,2,TrialDigitSpan,0,-1,1808.183643,1814.576264,-1.0,14.883301999999999,3.0,0,1,2
635,635,10,marta_pilot,2,TrialDigitSpan,0,0,1818.034648,1824.4397379999998,1826.4432559999998,9.851005,2.003518,1,0,2
636,636,11,marta_pilot,2,TrialDigitSpan,1,1,1832.31477,1838.723145,1840.5102399999998,14.280122,1.787095,1,0,2
637,637,12,marta_pilot,2,TrialDigitSpan,1,1,1846.441695,1852.858985,1855.109452,14.126925,2.250467,1,0,2
638,638,13,marta_pilot,2,TrialDigitSpan,1,1,1861.6168440000001,1867.999653,1869.7320000000002,15.175149,1.732347,1,0,2
639,639,14,marta_pilot,2,TrialDigitSpan,2,2,1875.0247140000001,1881.448477,1884.335715,13.40787,2.887238,1,0,2
640,640,15,marta_pilot,2,TrialDigitSpan,1,1,1999.335239,2005.754566,2008.3658890000002,13.104013,2.611323,1,1,3
641,641,16,marta_pilot,2,TrialDigitSpan,2,2,2014.486252,2020.885464,2022.326861,15.151013,1.441397,1,0,3
642,642,17,marta_pilot,2,TrialDigitSpan,1,1,2027.2342219999998,2033.636664,2035.0328510000002,12.74797,1.396187,1,0,3
643,643,18,marta_pilot,2,TrialDigitSpan,2,2,2040.059225,2046.471433,2048.77385,12.825003,2.3024169999999997,1,0,3
644,644,19,marta_pilot,2,TrialDigitSpan,2,2,2055.131638,2061.511111,2063.7834589999998,15.072413000000001,2.272348,1,0,3
645,645,20,marta_pilot,2,TrialDigitSpan,0,1,2070.233002,2076.632662,2078.6770469999997,15.101364000000002,2.0443849999999997,0,0,3
646,646,21,marta_pilot,2,TrialDigitSpan,2,-1,2084.760995,2091.1360210000003,-1.0,14.527992999999999,3.0,0,0,3
647,647,22,marta_pilot,2,TrialDigitSpan,0,0,2094.978826,2101.3958789999997,2104.2614989999997,10.217831,2.8656200000000003,1,0,3
648,648,23,marta_pilot,2,TrialDigitSpan,2,2,2110.8821199999998,2117.323528,2119.125466,15.903294,1.801938,1,0,3
649,649,0,marta_pilot,2,TrialSpatialRotation,2,2,1236.088938,1242.5476449999999,1245.244874,15.386744,2.697229,1,1,1
650,650,1,marta_pilot,2,TrialSpatialRotation,1,1,1251.676942,1258.1035630000001,1259.568817,15.588004000000002,1.465254,1,0,1
651,651,2,marta_pilot,2,TrialSpatialRotation,0,2,1264.5384099999999,1271.0156769999999,1273.946106,12.861467999999999,2.930429,0,0,1
652,652,3,marta_pilot,2,TrialSpatialRotation,0,0,1280.4859119999999,1286.960075,1289.6127490000001,15.947501999999998,2.652674,1,0,1
653,653,4,marta_pilot,2,TrialSpatialRotation,0,0,1296.445419,1302.889367,1304.835776,15.959507,1.946409,1,0,1
654,654,5,marta_pilot,2,TrialSpatialRotation,2,-1,1310.439608,1316.867981,-1.0,13.994189000000002,3.0,0,0,1
655,655,6,marta_pilot,2,TrialSpatialRotation,2,1,1320.829526,1327.268628,1330.056973,10.389918,2.788345,0,0,1
656,656,7,marta_pilot,2,TrialSpatialRotation,0,0,1336.711462,1343.156765,1345.8844689999999,15.881935999999998,2.727704,1,0,1
657,657,8,marta_pilot,2,TrialSpatialRotation,1,2,1600.976027,1607.437842,1609.218917,14.739532,1.781075,0,1,2
658,658,9,marta_pilot,2,TrialSpatialRotation,2,2,1614.579043,1621.032038,1623.236612,13.603016,2.204574,1,0,2
659,659,10,marta_pilot,2,TrialSpatialRotation,0,-1,1629.44264,1635.864875,-1.0,14.863597,3.0,0,0,2
660,660,11,marta_pilot,2,TrialSpatialRotation,0,0,1639.0491140000001,1645.4842939999999,1647.704759,9.606474,2.2204650000000004,1,0,2
661,661,12,marta_pilot,2,TrialSpatialRotation,0,0,1653.903476,1660.354787,1662.2566880000002,14.854362,1.9019009999999998,1,0,2
662,662,13,marta_pilot,2,TrialSpatialRotation,0,2,1668.4208449999999,1674.864307,1677.366912,14.517369,2.502605,0,0,2
663,663,14,marta_pilot,2,TrialSpatialRotation,1,0,1683.997807,1690.4145879999999,1692.917743,15.576962,2.503155,0,0,2
664,664,15,marta_pilot,2,TrialSpatialRotation,2,-1,1699.265542,1705.718625,-1.0,15.267735,3.0,0,0,2
665,665,16,marta_pilot,2,TrialSpatialRotation,0,0,1709.087163,1715.532343,1716.672091,9.821621,1.139748,1,0,2
666,666,0,marta_pilot,2,TrialSpatialSpan,1,1,1167.362147,1173.780454,1174.970053,139.05528,1.189599,1,1,1
667,667,1,marta_pilot,2,TrialSpatialSpan,2,2,1179.727719,1186.112453,1187.282248,12.365572,1.1697950000000001,1,0,1
668,668,2,marta_pilot,2,TrialSpatialSpan,1,1,1191.816239,1198.212137,1200.042864,12.088519999999999,1.830727,1,0,1
669,669,3,marta_pilot,2,TrialSpatialSpan,0,2,1205.737643,1212.1866380000001,1214.488784,13.921404,2.302146,0,0,1
670,670,4,marta_pilot,2,TrialSpatialSpan,0,0,1220.702194,1227.109651,1229.702648,14.964551,2.592997,1,0,1
671,671,5,marta_pilot,2,TrialSpatialSpan,0,0,1477.692262,1484.074193,1486.688686,19.088005,2.614493,1,1,2
672,672,6,marta_pilot,2,TrialSpatialSpan,0,-1,1493.3379419999999,1499.75089,-1.0,15.645679999999999,3.0,0,0,2
673,673,7,marta_pilot,2,TrialSpatialSpan,1,2,1502.9218119999998,1509.319715,1510.8679650000001,9.58387,1.54825,0,0,2
674,674,8,marta_pilot,2,TrialSpatialSpan,1,1,1515.980248,1522.365669,1524.091743,13.058436,1.726074,1,0,2
675,675,9,marta_pilot,2,TrialSpatialSpan,0,1,1529.943213,1536.323857,1537.586709,13.962964999999999,1.262852,0,0,2
676,676,10,marta_pilot,2,TrialSpatialSpan,0,0,1542.64014,1549.032521,1551.457678,12.696927,2.425157,1,0,2
677,677,11,marta_pilot,2,TrialSpatialSpan,2,1,1558.140599,1564.5337630000001,1566.517562,15.500459,1.983799,0,0,2
678,678,12,marta_pilot,2,TrialSpatialSpan,1,2,1571.946133,1578.350745,1580.568244,13.805534,2.217499,0,0,2
679,679,13,marta_pilot,2,TrialSpatialSpan,0,0,1586.2364949999999,1592.638219,1594.9169669999999,14.290362,2.2787479999999998,1,0,2
680,680,14,marta_pilot,2,TrialSpatialSpan,1,0,1721.5400149999998,1727.932711,1730.029641,12.452852,2.09693,0,1,3
681,681,15,marta_pilot,2,TrialSpatialSpan,2,2,1736.276999,1742.6667539999999,1744.725341,14.736984,2.0585869999999997,1,0,3
682,682,16,marta_pilot,2,TrialSpatialSpan,2,2,1750.485113,1756.882957,1758.783248,14.208114000000002,1.900291,1,0,3
683,683,17,marta_pilot,2,TrialSpatialSpan,1,1,1764.2207440000002,1770.6664920000003,1772.8698949999998,13.735631,2.203403,1,0,3
684,684,18,marta_pilot,2,TrialSpatialSpan,0,2,1779.1009420000003,1785.5000850000001,1787.5054480000001,14.880198000000002,2.005363,0,0,3
685,685,19,marta_pilot,2,TrialSpatialSpan,0,0,1793.3003410000001,1799.738961,1802.098919,14.199399,2.3599580000000002,1,0,3
686,686,20,marta_pilot,2,TrialSpatialSpan,0,0,1890.94942,1897.377798,1898.7443050000002,15.924706,1.366507,1,1,4
687,687,21,marta_pilot,2,TrialSpatialSpan,1,1,1903.7022760000002,1910.1268010000001,1912.7463089999999,12.752856,2.619508,1,0,4
688,688,22,marta_pilot,2,TrialSpatialSpan,2,2,1919.5045690000002,1925.9242600000002,1928.304951,15.802292999999999,2.380691,1,0,4
689,689,23,marta_pilot,2,TrialSpatialSpan,1,1,1935.0224030000002,1941.42273,1943.682837,15.517833999999999,2.260107,1,0,4
690,690,24,marta_pilot,2,TrialSpatialSpan,2,2,1949.517342,1955.8727620000002,1957.391796,14.494939000000002,1.519034,1,0,4
691,691,25,marta_pilot,2,TrialSpatialSpan,2,2,1963.214001,1969.614487,1971.1924809999998,13.696659,1.5779940000000001,1,0,4
692,692,26,marta_pilot,2,TrialSpatialSpan,0,-1,1976.472929,1982.907845,-1.0,13.258928,3.0,0,0,4
693,693,27,marta_pilot,2,TrialSpatialSpan,2,2,1986.231226,1992.649386,1994.110239,9.758297,1.460853,1,0,4
694,694,28,marta_pilot,2,TrialSpatialSpan,1,1,2124.679719,2131.0914780000003,2132.192255,13.797599,1.1007770000000001,1,1,5
695,695,29,marta_pilot,2,TrialSpatialSpan,0,0,2137.609253,2144.011444,2146.094933,12.929534,2.083489,1,0,5
696,696,30,marta_pilot,2,TrialSpatialSpan,0,0,2151.868957,2158.300261,2159.91432,14.259704000000001,1.614059,1,0,5
697,697,31,marta_pilot,2,TrialSpatialSpan,0,1,2165.0946719999997,2171.52674,2173.8493780000003,13.225715,2.322638,0,0,5
698,698,0,marta_pilot,3,TrialDigitSpan,0,0,2375.916491,2382.372018,2384.252952,17.852493,1.880934,1,1,1
699,699,1,marta_pilot,3,TrialDigitSpan,2,1,2389.6869850000003,2396.107609,2397.991304,13.770494,1.8836950000000001,0,0,1
700,700,2,marta_pilot,3,TrialDigitSpan,1,1,2403.402224,2409.810614,2411.443678,13.715239000000002,1.6330639999999998,1,0,1
701,701,3,marta_pilot,3,TrialDigitSpan,0,0,2416.980716,2423.386235,2424.834049,13.578492,1.447814,1,0,1
702,702,4,marta_pilot,3,TrialDigitSpan,1,1,2430.256822,2436.649367,2438.942442,13.276106,2.293075,1,0,1
703,703,5,marta_pilot,3,TrialDigitSpan,0,0,2445.440724,2451.851159,2453.649275,15.183902,1.798116,1,0,1
704,704,6,marta_pilot,3,TrialDigitSpan,1,1,2459.183912,2465.5846579999998,2468.1594609999997,13.743188,2.5748029999999997,1,0,1
705,705,7,marta_pilot,3,TrialDigitSpan,0,0,2474.074763,2480.493799,2482.561234,14.890851000000001,2.0674349999999997,1,0,1
706,706,8,marta_pilot,3,TrialDigitSpan,0,0,2609.4306,2615.806706,2617.544868,15.206782,1.738162,1,1,2
707,707,9,marta_pilot,3,TrialDigitSpan,2,2,2623.0249489999997,2629.424966,2631.584905,13.594349,2.159939,1,0,2
708,708,10,marta_pilot,3,TrialDigitSpan,2,2,2638.039534,2644.409515,2645.927256,15.014585,1.517741,1,0,2
709,709,11,marta_pilot,3,TrialDigitSpan,0,0,2650.7759170000004,2657.180716,2658.4362300000003,12.736383,1.255514,1,0,2
710,710,12,marta_pilot,3,TrialDigitSpan,2,2,2663.108391,2669.572695,2671.2556289999998,12.332474000000001,1.682934,1,0,2
711,711,13,marta_pilot,3,TrialDigitSpan,1,1,2677.0771170000003,2683.477382,2685.385706,13.968726,1.9083240000000001,1,0,2
712,712,14,marta_pilot,3,TrialDigitSpan,1,1,2691.4290260000002,2697.848486,2699.633536,14.351909,1.78505,1,0,2
713,713,15,marta_pilot,3,TrialDigitSpan,0,0,2704.756782,2711.168291,2712.923954,13.327755999999999,1.7556630000000002,1,0,2
714,714,16,marta_pilot,3,TrialDigitSpan,2,2,2718.232713,2724.6399579999998,2726.678823,13.475931,2.038865,1,0,2
715,715,17,marta_pilot,3,TrialDigitSpan,0,0,2846.129607,2852.532067,2853.745903,16.825637,1.2138360000000001,1,1,3
716,716,18,marta_pilot,3,TrialDigitSpan,1,1,2858.611829,2865.035025,2866.786366,12.482222,1.751341,1,0,3
717,717,19,marta_pilot,3,TrialDigitSpan,0,0,2872.149405,2878.563451,2880.696838,13.537576000000001,2.133387,1,0,3
718,718,20,marta_pilot,3,TrialDigitSpan,2,2,2886.703773,2893.100782,2895.250986,14.554367999999998,2.150204,1,0,3
719,719,21,marta_pilot,3,TrialDigitSpan,2,2,2901.426166,2907.8300440000003,2910.033618,14.722392999999999,2.203574,1,0,3
720,720,22,marta_pilot,3,TrialDigitSpan,2,0,2916.113987,2922.522979,2925.255934,14.687821,2.732955,0,0,3
721,721,23,marta_pilot,3,TrialDigitSpan,2,-1,3038.7060690000003,3045.078998,-1.0,17.258429,3.0,0,1,4
722,722,24,marta_pilot,3,TrialDigitSpan,1,1,3048.7823710000002,3055.1843440000002,3057.031274,10.076302,1.84693,1,0,4
723,723,25,marta_pilot,3,TrialDigitSpan,1,-1,3062.863885,3069.253643,-1.0,14.081514000000002,3.0,0,0,4
724,724,26,marta_pilot,3,TrialDigitSpan,1,1,3072.4351690000003,3078.8384309999997,3080.617134,9.571284,1.778703,1,0,4
725,725,27,marta_pilot,3,TrialDigitSpan,2,2,3086.29811,3092.700355,3094.9118989999997,13.862941000000001,2.211544,1,0,4
726,726,28,marta_pilot,3,TrialDigitSpan,1,1,3101.2663629999997,3107.665184,3109.269182,14.968253,1.603998,1,0,4
727,727,29,marta_pilot,3,TrialDigitSpan,2,2,3114.690128,3121.086691,3122.531626,13.423765,1.444935,1,0,4
728,728,30,marta_pilot,3,TrialDigitSpan,1,1,3127.816374,3134.217818,3135.553368,13.126245999999998,1.33555,1,0,4
729,729,0,marta_pilot,3,TrialSpatialRotation,2,2,2732.432356,2738.888882,2740.697174,14.199643,1.8082919999999998,1,1,1
730,730,1,marta_pilot,3,TrialSpatialRotation,2,2,2745.9182,2752.370805,2755.079604,13.485844,2.708799,1,0,1
731,731,2,marta_pilot,3,TrialSpatialRotation,1,1,2761.556921,2768.022669,2770.099013,15.638720999999999,2.0763439999999997,1,0,1
732,732,3,marta_pilot,3,TrialSpatialRotation,2,0,2776.478496,2782.922289,2785.449697,14.921575,2.5274080000000003,0,0,1
733,733,4,marta_pilot,3,TrialSpatialRotation,1,1,2791.835509,2798.281144,2799.722079,15.357013,1.440935,1,0,1
734,734,5,marta_pilot,3,TrialSpatialRotation,1,0,2804.735632,2811.200757,2813.441835,12.900122999999999,2.241078,0,0,1
735,735,6,marta_pilot,3,TrialSpatialRotation,1,-1,2819.424042,2825.876893,-1.0,14.688410000000001,3.0,0,0,1
736,736,7,marta_pilot,3,TrialSpatialRotation,2,2,2829.30397,2835.746028,2837.310236,9.879928,1.564208,1,0,1
737,737,8,marta_pilot,3,TrialSpatialRotation,1,1,2935.263461,2941.703151,2944.211049,19.149473999999998,2.507898,1,1,2
738,738,9,marta_pilot,3,TrialSpatialRotation,0,0,2950.529416,2956.99238,2959.540783,15.265954999999998,2.548403,1,0,2
739,739,10,marta_pilot,3,TrialSpatialRotation,2,2,2965.547223,2972.006602,2973.751643,15.017807000000001,1.745041,1,0,2
740,740,11,marta_pilot,3,TrialSpatialRotation,2,2,2979.098898,2985.551365,2986.9259,13.551675,1.374535,1,0,2
741,741,12,marta_pilot,3,TrialSpatialRotation,2,2,2992.058928,2998.493101,3000.220148,12.96003,1.7270470000000002,1,0,2
742,742,13,marta_pilot,3,TrialSpatialRotation,1,2,3005.9639039999997,3012.419837,3014.933426,13.904976000000001,2.513589,0,0,2
743,743,14,marta_pilot,3,TrialSpatialRotation,2,2,3021.44764,3027.9106269999997,3029.694816,15.483735999999999,1.784189,1,0,2
744,744,15,marta_pilot,3,TrialSpatialRotation,0,1,3144.1720579999997,3150.673916,3152.9615559999997,16.355684,2.28764,0,1,3
745,745,16,marta_pilot,3,TrialSpatialRotation,2,0,3158.851207,3165.26997,3167.3913620000003,14.679148999999999,2.1213919999999997,0,0,3
746,746,17,marta_pilot,3,TrialSpatialRotation,2,2,3173.788266,3180.245962,3182.642159,14.937059,2.396197,1,0,3
747,747,18,marta_pilot,3,TrialSpatialRotation,2,2,3188.373877,3194.846666,3197.2043,14.585610999999998,2.357634,1,0,3
748,748,19,marta_pilot,3,TrialSpatialRotation,0,0,3203.426627,3209.871962,3211.71378,15.05275,1.841818,1,0,3
749,749,20,marta_pilot,3,TrialSpatialRotation,0,0,3217.002442,3223.4626510000003,3225.497998,13.575814999999999,2.0353470000000002,1,0,3
750,750,0,marta_pilot,3,TrialSpatialSpan,2,2,2304.083377,2310.497997,2312.4025030000003,138.988705,1.904506,1,1,1
751,751,1,marta_pilot,3,TrialSpatialSpan,2,2,2318.159032,2324.5672050000003,2325.8816100000004,14.075655,1.3144049999999998,1,0,1
752,752,2,marta_pilot,3,TrialSpatialSpan,1,1,2331.10432,2337.487639,2338.782259,12.945288,1.29462,1,0,1
753,753,3,marta_pilot,3,TrialSpatialSpan,2,2,2344.00788,2350.493934,2352.346306,12.90356,1.8523720000000001,1,0,1
754,754,4,marta_pilot,3,TrialSpatialSpan,2,2,2358.063998,2364.476393,2366.575233,14.056118,2.09884,1,0,1
755,755,5,marta_pilot,3,TrialSpatialSpan,2,0,2491.895854,2498.314778,2500.508139,17.821091,2.193361,0,1,2
756,756,6,marta_pilot,3,TrialSpatialSpan,0,0,2506.557077,2512.963462,2514.891647,14.661223000000001,1.9281849999999998,1,0,2
757,757,7,marta_pilot,3,TrialSpatialSpan,1,1,2520.8899300000003,2527.313643,2529.7380239999998,14.332853,2.4243810000000003,1,0,2
758,758,8,marta_pilot,3,TrialSpatialSpan,2,2,2535.995679,2542.400442,2544.294823,15.105749,1.894381,1,0,2
759,759,9,marta_pilot,3,TrialSpatialSpan,2,2,2549.994307,2556.360075,2559.050131,13.998628,2.6900560000000002,1,0,2
760,760,10,marta_pilot,3,TrialSpatialSpan,0,0,2565.629516,2572.023263,2574.117712,15.635209,2.094449,1,0,2
761,761,11,marta_pilot,3,TrialSpatialSpan,0,0,2579.765682,2586.1587440000003,2588.357571,14.136166000000001,2.198827,1,0,2
762,762,12,marta_pilot,3,TrialSpatialSpan,1,1,2594.223818,2600.670266,2603.165743,14.458135999999998,2.495477,1,0,2
763,763,13,marta_pilot,3,TrialSpatialSpan,0,1,3234.749081,3241.135314,3242.382352,17.746639000000002,1.2470379999999999,0,1,3
764,764,14,marta_pilot,3,TrialSpatialSpan,0,2,3247.606412,3254.083493,3256.494256,12.857331,2.410763,0,0,3
765,765,15,marta_pilot,3,TrialSpatialSpan,2,2,3262.455139,3268.826654,3270.612332,14.848726999999998,1.7856779999999999,1,0,3
766,766,0,marta_pilot,4,TrialDigitSpan,0,0,3443.636071,3450.0191579999996,3451.2573090000005,16.384594,1.238151,1,1,1
767,767,1,marta_pilot,4,TrialDigitSpan,2,2,3455.907593,3462.3169310000003,3464.638667,12.271522000000001,2.321736,1,0,1
768,768,2,marta_pilot,4,TrialDigitSpan,2,2,3470.63657,3477.0507840000005,3478.839747,14.728976999999999,1.788963,1,0,1
769,769,3,marta_pilot,4,TrialDigitSpan,2,2,3484.4448469999998,3490.809112,3492.5072619999996,13.808276999999999,1.69815,1,0,1
770,770,4,marta_pilot,4,TrialDigitSpan,2,2,3498.1511020000003,3504.503789,3506.281672,13.706254999999999,1.777883,1,0,1
771,771,5,marta_pilot,4,TrialDigitSpan,1,1,3511.9475799999996,3518.3308079999997,3520.2131219999997,13.796478,1.882314,1,0,1
772,772,6,marta_pilot,4,TrialDigitSpan,2,2,3525.9348700000005,3532.329325,3534.4857159999997,13.98729,2.156391,1,0,1
773,773,7,marta_pilot,4,TrialDigitSpan,0,0,3540.2354170000003,3546.64578,3548.9267560000003,14.300547,2.280976,1,0,1
774,774,8,marta_pilot,4,TrialDigitSpan,1,1,3554.690532,3561.102089,3563.423611,14.455115,2.3215220000000003,1,0,1
775,775,9,marta_pilot,4,TrialDigitSpan,1,1,3881.022714,3887.4227659999997,3889.808866,16.822715,2.3861,1,1,2
776,776,10,marta_pilot,4,TrialDigitSpan,1,1,3895.565114,3901.961474,3903.3576299999995,14.5424,1.396156,1,0,2
777,777,11,marta_pilot,4,TrialDigitSpan,2,2,3908.599608,3915.016571,3916.877256,13.034494,1.860685,1,0,2
778,778,12,marta_pilot,4,TrialDigitSpan,2,2,3922.677513,3929.0468200000005,3931.916164,14.077905,2.869344,1,0,2
779,779,13,marta_pilot,4,TrialDigitSpan,2,2,3938.8862630000003,3945.306204,3946.832215,16.20875,1.526011,1,0,2
780,780,14,marta_pilot,4,TrialDigitSpan,0,0,3951.9217590000003,3958.298667,3959.8214590000002,13.035496,1.522792,1,0,2
781,781,15,marta_pilot,4,TrialDigitSpan,0,-1,3965.2857630000003,3971.6970020000003,-1.0,13.364004000000001,3.0,0,0,2
782,782,16,marta_pilot,4,TrialDigitSpan,0,0,3975.1927020000003,3981.6041990000003,3983.470999,9.906939,1.8668,1,0,2
783,783,17,marta_pilot,4,TrialDigitSpan,2,2,4199.531226,4205.957407,4207.298164,13.917798000000001,1.340757,1,1,3
784,784,18,marta_pilot,4,TrialDigitSpan,2,2,4212.742178,4219.1061740000005,4220.696855,13.210951999999999,1.590681,1,0,3
785,785,19,marta_pilot,4,TrialDigitSpan,0,0,4226.468301,4232.869895000001,4234.456055,13.726123000000001,1.58616,1,0,3
786,786,20,marta_pilot,4,TrialDigitSpan,1,1,4239.813091,4246.208163,4247.457335,13.34479,1.249172,1,0,3
787,787,21,marta_pilot,4,TrialDigitSpan,0,0,4252.301423,4258.6835200000005,4259.977165,12.488332000000002,1.2936450000000002,1,0,3
788,788,22,marta_pilot,4,TrialDigitSpan,2,2,4264.813378,4271.268228,4273.920049,12.511955,2.651821,1,0,3
789,789,23,marta_pilot,4,TrialDigitSpan,2,2,4279.990929,4286.402258,4288.299772,15.177551000000001,1.897514,1,0,3
790,790,24,marta_pilot,4,TrialDigitSpan,1,1,4293.917163,4300.317650999999,4302.677154999999,13.926234,2.3595040000000003,1,0,3
791,791,25,marta_pilot,4,TrialDigitSpan,0,0,4309.185024,4315.568643,4316.610401,15.267860999999998,1.041758,1,0,3
792,792,0,marta_pilot,4,TrialSpatialRotation,1,1,3569.5083229999996,3575.9520420000003,3578.488011,14.817791,2.5359689999999997,1,1,1
