,index_raw,participant_id,participant_age,participant_gender,type,time_start,time_response_submitted,participant_ans,target_ans
573,75,henry_pilot,26,m,TrialSpatialRotation,581.643357,2.6491384,0,1
648,76,henry_pilot,26,m,TrialSpatialRotation,597.5138787999999,,-1,0
649,77,henry_pilot,26,m,TrialSpatialRotation,607.6977596,2.6923217999999998,2,1
650,78,henry_pilot,26,m,TrialSpatialRotation,623.7042537000001,1.7394730999999999,1,1
651,79,henry_pilot,26,m,TrialSpatialRotation,637.7370352999999,1.8485613,1,1
652,80,henry_pilot,26,m,TrialSpatialRotation,651.8298998,1.458241,2,2
653,81,henry_pilot,26,m,TrialSpatialRotation,665.0915329,1.7850724999999998,2,2
654,82,henry_pilot,26,m,TrialSpatialRotation,679.2701302,2.445282,1,0
655,83,henry_pilot,26,m,TrialSpatialRotation,694.9744954,2.5474565,1,1
656,84,henry_pilot,26,m,TrialSpatialRotation,710.4323916000001,2.1714900000000004,1,1
657,85,henry_pilot,26,m,TrialSpatialRotation,724.9686333999999,2.7151063,1,1
658,86,henry_pilot,26,m,TrialSpatialRotation,740.3729341,,-1,2
659,87,henry_pilot,26,m,TrialSpatialRotation,750.6123986,1.8347049,2,2
660,88,henry_pilot,26,m,TrialSpatialRotation,764.8437085,1.8495851000000003,0,0
661,89,henry_pilot,26,m,TrialSpatialRotation,778.4460299,1.6045625,2,2
662,90,henry_pilot,26,m,TrialSpatialRotation,791.8331057999999,2.0469934,0,0
663,91,henry_pilot,26,m,TrialSpatialRotation,1152.4149830000001,1.947297,2,2
792,92,henry_pilot,26,m,TrialSpatialRotation,1166.216195,2.195794,0,0
793,93,henry_pilot,26,m,TrialSpatialRotation,1181.447873,1.8307360000000001,0,0
794,94,henry_pilot,26,m,TrialSpatialRotation,1195.019471,2.250355,1,1
795,95,henry_pilot,26,m,TrialSpatialRotation,1210.0447900000001,2.090114,1,1
796,96,henry_pilot,26,m,TrialSpatialRotation,1224.9009859999999,2.529602,1,1
797,97,henry_pilot,26,m,TrialSpatialRotation,1240.23831,2.730483,0,1
798,98,henry_pilot,26,m,TrialSpatialRotation,1256.037108,2.522623,1,2
799,99,henry_pilot,26,m,TrialSpatialRotation,1271.143793,2.262755,1,1
800,100,henry_pilot,26,m,TrialSpatialRotation,1285.899827,1.7940349999999998,1,0
801,101,henry_pilot,26,m,TrialSpatialRotation,1300.135023,1.321345,1,0
802,102,henry_pilot,26,m,TrialSpatialRotation,1312.844535,2.43685,2,2
803,103,henry_pilot,26,m,TrialSpatialRotation,1328.090612,1.03813,1,1
804,104,henry_pilot,26,m,TrialSpatialRotation,1340.27584,2.039555,1,0
805,105,henry_pilot,26,m,TrialSpatialRotation,1354.291846,1.6159700000000001,0,0
806,106,henry_pilot,26,m,TrialSpatialRotation,1368.322185,1.9750740000000002,0,2
807,107,henry_pilot,26,m,TrialSpatialRotation,2446.991654,2.536051,2,2
938,108,henry_pilot,26,m,TrialSpatialRotation,2462.3036829999996,1.4880000000000002,2,2
939,109,henry_pilot,26,m,TrialSpatialRotation,2475.858879,2.281104,0,0
940,110,henry_pilot,26,m,TrialSpatialRotation,2490.885709,1.7320330000000002,1,1
941,111,henry_pilot,26,m,TrialSpatialRotation,2504.479096,2.3545119999999997,1,1
942,112,henry_pilot,26,m,TrialSpatialRotation,2519.255457,2.1700009999999996,0,0
943,113,henry_pilot,26,m,TrialSpatialRotation,2533.638469,2.3500509999999997,0,0
944,114,henry_pilot,26,m,TrialSpatialRotation,2669.553996,2.3138400000000003,0,1
945,115,henry_pilot,26,m,TrialSpatialRotation,2684.246533,2.191328,0,0
946,116,henry_pilot,26,m,TrialSpatialRotation,2699.272359,,-1,0
947,117,henry_pilot,26,m,TrialSpatialRotation,2709.348113,1.473121,2,2
948,118,henry_pilot,26,m,TrialSpatialRotation,2722.493612,2.563825,1,1
949,119,henry_pilot,26,m,TrialSpatialRotation,2738.159855,2.260275,0,0
950,120,henry_pilot,26,m,TrialSpatialRotation,2752.576075,2.217618,0,0
951,121,henry_pilot,26,m,TrialSpatialRotation,2767.864756,1.588193,1,1
952,122,henry_pilot,26,m,TrialSpatialRotation,3063.667021,1.7146740000000003,0,0
1084,123,henry_pilot,26,m,TrialSpatialRotation,3077.7355780000003,1.485519,0,0
1085,124,henry_pilot,26,m,TrialSpatialRotation,3090.7709649999997,1.612496,0,0
1086,125,henry_pilot,26,m,TrialSpatialRotation,3104.4521809999997,2.008307,2,0
1087,126,henry_pilot,26,m,TrialSpatialRotation,3118.7305100000003,2.634257,1,0
1088,127,henry_pilot,26,m,TrialSpatialRotation,3134.218619,2.5826740000000004,0,0
1089,128,henry_pilot,26,m,TrialSpatialRotation,3149.435444,1.846611,2,2
1090,129,henry_pilot,26,m,TrialSpatialRotation,3163.781261,,-1,1
1091,130,henry_pilot,26,m,TrialSpatialRotation,3174.3148,2.5603540000000002,2,2
1092,131,henry_pilot,26,m,TrialSpatialRotation,3189.716629,1.511312,0,1
1093,132,henry_pilot,26,m,TrialSpatialRotation,3202.927094,1.710707,0,0
1094,133,henry_pilot,26,m,TrialSpatialRotation,3216.765494,1.951234,2,2
1095,134,henry_pilot,26,m,TrialSpatialRotation,3231.484307,1.836689,2,2
1096,135,henry_pilot,26,m,TrialSpatialRotation,3245.859888,1.665571,1,1
1097,136,henry_pilot,26,m,TrialSpatialRotation,3260.027161,2.020705,0,1
1098,137,henry_pilot,26,m,TrialSpatialRotation,3274.304522,1.908609,0,0
1099,138,henry_pilot,26,m,TrialSpatialRotation,3288.98663,1.4880010000000001,2,2
1100,139,henry_pilot,26,m,TrialSpatialRotation,3302.202562,1.985984,1,1
1101,140,henry_pilot,26,m,TrialSpatialRotation,3316.5285440000002,2.199763,0,2
1102,141,henry_pilot,26,m,TrialSpatialRotation,3331.575709,2.098579,2,2
1103,142,henry_pilot,26,m,TrialSpatialRotation,3346.0272019999998,1.9939209999999998,0,0
1201,143,henry_pilot,26,m,TrialSpatialSpan,45.81705236,2.22456169,2,0
1202,144,henry_pilot,26,m,TrialSpatialSpan,60.1350944,2.38229012,1,1
1203,145,henry_pilot,26,m,TrialSpatialSpan,75.60988092,,-1,0
1204,146,henry_pilot,26,m,TrialSpatialSpan,85.76840687,1.42203235,0,0
1205,147,henry_pilot,26,m,TrialSpatialSpan,98.9555912,1.7226099999999998,0,0
1206,148,henry_pilot,26,m,TrialSpatialSpan,112.7810781,2.0698096,0,1
1207,149,henry_pilot,26,m,TrialSpatialSpan,126.78812959999999,1.6735060000000002,0,2
1208,150,henry_pilot,26,m,TrialSpatialSpan,140.88297749999998,1.359041,0,0
1209,151,henry_pilot,26,m,TrialSpatialSpan,153.75624390000002,1.5033789,1,1
1210,152,henry_pilot,26,m,TrialSpatialSpan,167.0088065,1.4185937,1,1
1211,153,henry_pilot,26,m,TrialSpatialSpan,179.82248090000002,2.108993,2,2
1212,154,henry_pilot,26,m,TrialSpatialSpan,193.8637707,1.4488172,0,0
1213,155,henry_pilot,26,m,TrialSpatialSpan,207.45317859999997,2.1923217999999998,0,0
1214,156,henry_pilot,26,m,TrialSpatialSpan,221.63836719999998,1.5371048,2,2
1215,157,henry_pilot,26,m,TrialSpatialSpan,235.36262659999997,2.1531390999999998,0,0
1216,158,henry_pilot,26,m,TrialSpatialSpan,249.61325380000002,2.3078904,0,0
1217,159,henry_pilot,26,m,TrialSpatialSpan,264.4024625,1.4810558,2,1
1218,160,henry_pilot,26,m,TrialSpatialSpan,277.3664258,1.9527533,1,1
1219,161,henry_pilot,26,m,TrialSpatialSpan,291.3273587,2.2379549,0,0
1220,162,henry_pilot,26,m,TrialSpatialSpan,306.0080075,2.7800827,0,1
1221,163,henry_pilot,26,m,TrialSpatialSpan,806.1729452999999,1.1606396,0,1
1298,164,henry_pilot,26,m,TrialSpatialSpan,819.2584352000001,1.1194741000000001,1,2
1299,165,henry_pilot,26,m,TrialSpatialSpan,832.1465361,1.3848333000000002,0,0
1300,166,henry_pilot,26,m,TrialSpatialSpan,844.8188207000001,1.5147853,2,2
1301,167,henry_pilot,26,m,TrialSpatialSpan,858.0535996,,-1,0
1302,168,henry_pilot,26,m,TrialSpatialSpan,868.2846030999999,1.6863999,1,1
1303,169,henry_pilot,26,m,TrialSpatialSpan,882.325892,2.0946095000000002,1,0
1304,170,henry_pilot,26,m,TrialSpatialSpan,896.9484769999999,1.6660666000000002,0,0
1305,171,henry_pilot,26,m,TrialSpatialSpan,1031.409265,0.707791,1,2
1306,172,henry_pilot,26,m,TrialSpatialSpan,1043.30136,1.3828479999999999,0,0
1307,173,henry_pilot,26,m,TrialSpatialSpan,1056.662595,0.701839,1,0
1308,174,henry_pilot,26,m,TrialSpatialSpan,1068.728796,1.275711,0,0
1309,175,henry_pilot,26,m,TrialSpatialSpan,1081.508247,1.277696,0,1
1310,176,henry_pilot,26,m,TrialSpatialSpan,1094.348743,0.967201,0,0
1311,177,henry_pilot,26,m,TrialSpatialSpan,1106.919344,1.4542709999999999,0,0
1312,178,henry_pilot,26,m,TrialSpatialSpan,1120.188918,1.7920479999999999,1,2
1313,179,henry_pilot,26,m,TrialSpatialSpan,1134.482101,2.117424,2,2
1314,180,henry_pilot,26,m,TrialSpatialSpan,1621.801513,1.496434,1,1
1442,181,henry_pilot,26,m,TrialSpatialSpan,1634.947509,1.879345,1,1
1443,182,henry_pilot,26,m,TrialSpatialSpan,1648.65003,1.666064,0,0
1444,183,henry_pilot,26,m,TrialSpatialSpan,1661.9115800000002,2.5712669999999997,2,2
1445,184,henry_pilot,26,m,TrialSpatialSpan,1677.056955,2.666995,2,0
1446,185,henry_pilot,26,m,TrialSpatialSpan,1692.559946,1.417569,1,1
1447,186,henry_pilot,26,m,TrialSpatialSpan,1705.220373,1.6179540000000001,0,2
1448,187,henry_pilot,26,m,TrialSpatialSpan,1718.605425,1.7702240000000002,0,1
1449,188,henry_pilot,26,m,TrialSpatialSpan,1853.4381829999998,1.1908969999999999,0,0
1450,189,henry_pilot,26,m,TrialSpatialSpan,1866.120421,1.8337139999999998,0,1
1451,190,henry_pilot,26,m,TrialSpatialSpan,1880.554033,2.8703540000000003,0,2
1452,191,henry_pilot,26,m,TrialSpatialSpan,1897.0023989999997,2.046001,0,2
1453,192,henry_pilot,26,m,TrialSpatialSpan,1911.2703620000002,2.1159369999999997,2,2
1454,193,henry_pilot,26,m,TrialSpatialSpan,1925.29632,1.6953310000000001,2,2
1455,194,henry_pilot,26,m,TrialSpatialSpan,1938.995785,1.6725130000000001,2,0
1456,195,henry_pilot,26,m,TrialSpatialSpan,1952.9537269999998,2.519152,0,1
1457,196,henry_pilot,26,m,TrialSpatialSpan,1967.761837,1.476593,0,0
1458,197,henry_pilot,26,m,TrialSpatialSpan,2170.619067,1.118481,2,2
1587,198,henry_pilot,26,m,TrialSpatialSpan,2182.733871,1.57133,1,1
1588,199,henry_pilot,26,m,TrialSpatialSpan,2195.963195,1.863473,0,1
1589,200,henry_pilot,26,m,TrialSpatialSpan,2210.09375,1.7384810000000002,0,0
1590,201,henry_pilot,26,m,TrialSpatialSpan,2223.569606,1.415585,0,0
1591,202,henry_pilot,26,m,TrialSpatialSpan,2236.883229,1.953746,0,0
1592,203,henry_pilot,26,m,TrialSpatialSpan,2251.12043,1.7439360000000002,2,2
1593,204,henry_pilot,26,m,TrialSpatialSpan,2265.283719,1.785106,2,2
1594,205,henry_pilot,26,m,TrialSpatialSpan,2278.820566,1.417074,0,0
1595,206,henry_pilot,26,m,TrialSpatialSpan,2292.1654559999997,1.774691,0,0
1596,207,henry_pilot,26,m,TrialSpatialSpan,2305.55846,2.862915,2,2
1597,208,henry_pilot,26,m,TrialSpatialSpan,2321.841326,1.38781,2,2
1598,209,henry_pilot,26,m,TrialSpatialSpan,2335.335011,2.281603,0,2
1599,210,henry_pilot,26,m,TrialSpatialSpan,2350.222,2.122385,2,2
1600,211,henry_pilot,26,m,TrialSpatialSpan,2364.4904109999998,1.5643850000000001,0,0
1601,212,henry_pilot,26,m,TrialSpatialSpan,2378.396288,1.785106,1,1
1602,213,henry_pilot,26,m,TrialSpatialSpan,2392.3696059999997,1.934402,1,1
1603,214,henry_pilot,26,m,TrialSpatialSpan,2406.625153,1.643745,1,1
1604,215,henry_pilot,26,m,TrialSpatialSpan,2420.42984,1.334737,0,1
1605,216,henry_pilot,26,m,TrialSpatialSpan,2433.721658,1.542562,1,1
1606,217,henry_pilot,26,m,TrialSpatialSpan,3363.7775439999996,2.003843,1,2
1717,218,henry_pilot,26,m,TrialSpatialSpan,3377.946293,1.97805,1,1
1718,219,henry_pilot,26,m,TrialSpatialSpan,3392.341732,1.4150909999999999,1,1
1719,220,henry_pilot,26,m,TrialSpatialSpan,3405.939085,1.8441310000000002,1,1
1720,221,henry_pilot,26,m,TrialSpatialSpan,3420.363465,1.677473,2,2
1721,222,henry_pilot,26,m,TrialSpatialSpan,3434.065471,2.368402,2,2
1722,223,henry_pilot,26,m,TrialSpatialSpan,3449.442986,1.7231400000000001,0,2
5,1,jess_pilot,21,f,TrialDigitSpan,524.0893991,1.6174538,2,2
99,2,jess_pilot,21,f,TrialDigitSpan,538.2617581000001,1.9566881999999999,1,1
100,3,jess_pilot,21,f,TrialDigitSpan,552.8163691000001,,-1,0
101,4,jess_pilot,21,f,TrialDigitSpan,563.0396426,1.3317549,0,0
102,5,jess_pilot,21,f,TrialDigitSpan,577.0076091,1.523212,0,0
103,6,jess_pilot,21,f,TrialDigitSpan,590.7757087,,-1,0
104,7,jess_pilot,21,f,TrialDigitSpan,601.4322698,1.790556,0,0
105,8,jess_pilot,21,f,TrialDigitSpan,615.8276775,1.6105065,2,2
106,9,jess_pilot,21,f,TrialDigitSpan,629.9279292,1.6239063999999999,0,1
107,10,jess_pilot,21,f,TrialDigitSpan,643.5547025000001,1.7483952,2,2
108,11,jess_pilot,21,f,TrialDigitSpan,657.6206612999999,,-1,2
109,12,jess_pilot,21,f,TrialDigitSpan,668.3659138999999,2.2200944,1,1
110,13,jess_pilot,21,f,TrialDigitSpan,683.5258667,2.1313400000000002,1,1
111,14,jess_pilot,21,f,TrialDigitSpan,698.1360998,2.6962523,0,0
112,15,jess_pilot,21,f,TrialDigitSpan,714.6979312999999,2.5186851000000003,0,0
113,16,jess_pilot,21,f,TrialDigitSpan,730.4964745,1.3932612,1,1
114,17,jess_pilot,21,f,TrialDigitSpan,743.6280375,,-1,1
115,18,jess_pilot,21,f,TrialDigitSpan,1646.49113,2.09117,0,0
241,19,jess_pilot,21,f,TrialDigitSpan,1661.470264,2.372861,2,2
242,20,jess_pilot,21,f,TrialDigitSpan,1676.132781,1.999687,0,0
243,21,jess_pilot,21,f,TrialDigitSpan,1690.168698,1.8719080000000001,0,0
244,22,jess_pilot,21,f,TrialDigitSpan,1704.386163,1.426005,1,1
245,23,jess_pilot,21,f,TrialDigitSpan,1717.8263370000002,2.0901419999999997,0,0
246,24,jess_pilot,21,f,TrialDigitSpan,1732.0070329999999,1.329775,2,2
247,25,jess_pilot,21,f,TrialDigitSpan,1745.2887640000001,,-1,0
248,26,jess_pilot,21,f,TrialDigitSpan,1879.384328,2.390221,0,0
249,27,jess_pilot,21,f,TrialDigitSpan,1894.3258440000002,1.586575,1,1
250,28,jess_pilot,21,f,TrialDigitSpan,1907.500385,2.433911,1,1
251,29,jess_pilot,21,f,TrialDigitSpan,1923.279778,1.823791,2,2
252,30,jess_pilot,21,f,TrialDigitSpan,1936.787082,,-1,2
253,31,jess_pilot,21,f,TrialDigitSpan,1946.489239,1.671052,1,1
254,32,jess_pilot,21,f,TrialDigitSpan,1959.7585600000002,,-1,0
255,33,jess_pilot,21,f,TrialDigitSpan,1969.9847320000001,2.898124,0,1
256,34,jess_pilot,21,f,TrialDigitSpan,1986.100398,2.205214,0,0
257,35,jess_pilot,21,f,TrialDigitSpan,2301.59515,2.577709,0,0
384,36,jess_pilot,21,f,TrialDigitSpan,2317.248234,1.93982,0,0
385,37,jess_pilot,21,f,TrialDigitSpan,2331.747475,,-1,2
386,38,jess_pilot,21,f,TrialDigitSpan,2341.381335,1.7469119999999998,0,0
387,39,jess_pilot,21,f,TrialDigitSpan,2354.999153,1.3992149999999999,1,1
388,40,jess_pilot,21,f,TrialDigitSpan,2368.087581,2.239934,1,1
389,41,jess_pilot,21,f,TrialDigitSpan,2383.191478,2.433389,2,2
390,42,jess_pilot,21,f,TrialDigitSpan,2398.1556570000002,2.729484,2,0
391,43,jess_pilot,21,f,TrialDigitSpan,2413.45796,2.183389,1,1
392,44,jess_pilot,21,f,TrialDigitSpan,2427.769214,1.65267,1,0
393,45,jess_pilot,21,f,TrialDigitSpan,2441.7271960000003,2.767677,0,0
394,46,jess_pilot,21,f,TrialDigitSpan,2457.01018,2.28755,2,2
395,47,jess_pilot,21,f,TrialDigitSpan,2471.554369,,-1,2
396,48,jess_pilot,21,f,TrialDigitSpan,2481.626632,1.920982,0,0
397,49,jess_pilot,21,f,TrialDigitSpan,2495.7380420000004,1.79003,2,2
398,50,jess_pilot,21,f,TrialDigitSpan,2916.265906,2.385757,1,1
516,51,jess_pilot,21,f,TrialDigitSpan,2930.84723,2.072283,2,2
517,52,jess_pilot,21,f,TrialDigitSpan,2945.259171,,-1,0
518,53,jess_pilot,21,f,TrialDigitSpan,2955.531143,1.305968,1,1
519,54,jess_pilot,21,f,TrialDigitSpan,2968.5392269999998,2.817244,1,0
520,55,jess_pilot,21,f,TrialDigitSpan,2984.642369,2.290028,1,1
521,56,jess_pilot,21,f,TrialDigitSpan,2999.552501,2.827209,1,1
522,57,jess_pilot,21,f,TrialDigitSpan,3015.172376,,-1,2
523,58,jess_pilot,21,f,TrialDigitSpan,3025.023534,2.1873549999999997,0,0
524,59,jess_pilot,21,f,TrialDigitSpan,3039.350904,1.583726,1,1
525,60,jess_pilot,21,f,TrialDigitSpan,3052.544725,,-1,2
526,61,jess_pilot,21,f,TrialDigitSpan,3063.0601309999997,1.8664450000000001,2,2
527,62,jess_pilot,21,f,TrialDigitSpan,3077.4569420000003,2.1987669999999997,1,1
528,63,jess_pilot,21,f,TrialDigitSpan,3091.929346,2.2354700000000003,2,2
529,64,jess_pilot,21,f,TrialDigitSpan,3106.913218,1.536575,2,2
530,65,jess_pilot,21,f,TrialDigitSpan,3120.061558,1.9755669999999999,1,2
531,66,jess_pilot,21,f,TrialDigitSpan,3134.533133,1.601583,0,0
532,67,jess_pilot,21,f,TrialDigitSpan,3148.389459,,-1,1
574,68,jess_pilot,21,f,TrialSpatialRotation,267.3240552,2.6783672000000003,1,0
664,69,jess_pilot,21,f,TrialSpatialRotation,283.42602989999995,2.1828964,0,0
665,70,jess_pilot,21,f,TrialSpatialRotation,298.9166512,2.3773596,1,2
666,71,jess_pilot,21,f,TrialSpatialRotation,314.3845389,2.3376115,0,0
667,72,jess_pilot,21,f,TrialSpatialRotation,330.53066129999996,2.6719142999999996,2,2
668,73,jess_pilot,21,f,TrialSpatialRotation,346.42893530000003,2.5836639,2,2
669,74,jess_pilot,21,f,TrialSpatialRotation,362.6640155,2.8748104,0,0
670,75,jess_pilot,21,f,TrialSpatialRotation,379.2626164,2.1729748,2,2
671,76,jess_pilot,21,f,TrialSpatialRotation,394.8058794,2.2692002999999996,1,1
672,77,jess_pilot,21,f,TrialSpatialRotation,409.81528230000004,2.5454687999999996,2,0
673,78,jess_pilot,21,f,TrialSpatialRotation,425.9626458000001,2.1695029999999997,2,2
674,79,jess_pilot,21,f,TrialSpatialRotation,440.82760999999994,,-1,2
675,80,jess_pilot,21,f,TrialSpatialRotation,451.02432230000005,2.0712618999999997,2,0
676,81,jess_pilot,21,f,TrialSpatialRotation,465.77126910000004,1.986475,0,2
677,82,jess_pilot,21,f,TrialSpatialRotation,480.60462879999994,,-1,1
678,83,jess_pilot,21,f,TrialSpatialRotation,490.9912143,2.7627201,0,0
679,84,jess_pilot,21,f,TrialSpatialRotation,507.580725,2.8653903,2,2
680,85,jess_pilot,21,f,TrialSpatialRotation,753.8770411,1.5961258,1,0
808,86,jess_pilot,21,f,TrialSpatialRotation,768.1709321000001,2.0435171000000003,0,1
809,87,jess_pilot,21,f,TrialSpatialRotation,783.3779314,2.4790042000000003,0,0
810,88,jess_pilot,21,f,TrialSpatialRotation,799.7242622,1.6983008999999998,0,0
811,89,jess_pilot,21,f,TrialSpatialRotation,814.1127607999999,2.099066,1,1
812,90,jess_pilot,21,f,TrialSpatialRotation,829.4762897,2.4640896,0,2
813,91,jess_pilot,21,f,TrialSpatialRotation,845.4445024,,-1,0
814,92,jess_pilot,21,f,TrialSpatialRotation,855.7365587000002,2.0812145,0,1
815,93,jess_pilot,21,f,TrialSpatialRotation,991.4091243999999,2.2255481,2,2
816,94,jess_pilot,21,f,TrialSpatialRotation,1005.901359,1.9041419999999998,1,2
817,95,jess_pilot,21,f,TrialSpatialRotation,1020.4564449999999,2.626843,1,2
818,96,jess_pilot,21,f,TrialSpatialRotation,1036.318485,2.576715,2,1
819,97,jess_pilot,21,f,TrialSpatialRotation,1051.7041279999999,2.6585229999999997,2,1
820,98,jess_pilot,21,f,TrialSpatialRotation,1067.113154,1.9894209999999999,1,1
821,99,jess_pilot,21,f,TrialSpatialRotation,1081.61465,2.727996,1,1
822,100,jess_pilot,21,f,TrialSpatialRotation,1096.9412539999998,2.493887,2,2
823,101,jess_pilot,21,f,TrialSpatialRotation,1369.89552,2.086671,1,1
953,102,jess_pilot,21,f,TrialSpatialRotation,1384.3586289999998,2.792975,2,1
954,103,jess_pilot,21,f,TrialSpatialRotation,1399.917648,2.863913,2,2
955,104,jess_pilot,21,f,TrialSpatialRotation,1415.811002,2.159582,2,2
956,105,jess_pilot,21,f,TrialSpatialRotation,1430.655052,1.912079,1,1
957,106,jess_pilot,21,f,TrialSpatialRotation,1445.250334,2.373357,2,0
958,107,jess_pilot,21,f,TrialSpatialRotation,1460.000944,2.7309740000000002,2,0
959,108,jess_pilot,21,f,TrialSpatialRotation,1475.4968820000001,2.5911009999999997,0,0
960,109,jess_pilot,21,f,TrialSpatialRotation,1490.595299,2.970046,2,0
961,110,jess_pilot,21,f,TrialSpatialRotation,1506.674138,1.814862,2,2
962,111,jess_pilot,21,f,TrialSpatialRotation,1520.852388,2.606975,1,2
963,112,jess_pilot,21,f,TrialSpatialRotation,1536.190983,,-1,2
964,113,jess_pilot,21,f,TrialSpatialRotation,1546.1190589999999,1.664078,1,0
965,114,jess_pilot,21,f,TrialSpatialRotation,1560.213444,1.762255,2,2
966,115,jess_pilot,21,f,TrialSpatialRotation,1573.807509,2.152637,2,2
967,116,jess_pilot,21,f,TrialSpatialRotation,1588.811551,2.4924880000000003,2,2
968,117,jess_pilot,21,f,TrialSpatialRotation,1604.3966039999998,1.9011669999999998,2,2
969,118,jess_pilot,21,f,TrialSpatialRotation,1618.147751,2.445774,0,2
970,119,jess_pilot,21,f,TrialSpatialRotation,1632.9636699999999,,-1,1
971,120,jess_pilot,21,f,TrialSpatialRotation,3161.8521600000004,1.7692450000000002,2,2
1104,121,jess_pilot,21,f,TrialSpatialRotation,3175.677108,1.700782,1,1
1105,122,jess_pilot,21,f,TrialSpatialRotation,3189.232817,2.298467,1,0
1106,123,jess_pilot,21,f,TrialSpatialRotation,3204.27696,1.710207,0,0
1107,124,jess_pilot,21,f,TrialSpatialRotation,3217.642636,1.7925419999999999,2,2
1108,125,jess_pilot,21,f,TrialSpatialRotation,3231.288079,2.631773,2,0
1109,126,jess_pilot,21,f,TrialSpatialRotation,3247.126636,2.632766,2,1
1110,127,jess_pilot,21,f,TrialSpatialRotation,3262.479067,2.057872,1,1
1111,128,jess_pilot,21,f,TrialSpatialRotation,3277.002437,,-1,0
1112,129,jess_pilot,21,f,TrialSpatialRotation,3286.7713710000003,1.830734,0,0
1113,130,jess_pilot,21,f,TrialSpatialRotation,3301.148718,2.625854,0,2
1114,131,jess_pilot,21,f,TrialSpatialRotation,3317.176172,2.4830200000000002,1,1
1222,132,jess_pilot,21,f,TrialSpatialSpan,15.97615099,2.76123119,2,0
1315,133,jess_pilot,21,f,TrialSpatialSpan,32.15019584,,-1,1
1316,134,jess_pilot,21,f,TrialSpatialSpan,42.69079661,2.28999757,1,0
1317,135,jess_pilot,21,f,TrialSpatialSpan,58.48583508,,-1,2
1318,136,jess_pilot,21,f,TrialSpatialSpan,68.96196651,1.33671856,1,0
1319,137,jess_pilot,21,f,TrialSpatialSpan,82.26798272,1.74988532,0,0
1320,138,jess_pilot,21,f,TrialSpatialSpan,96.28652549,1.8778538,0,2
1321,139,jess_pilot,21,f,TrialSpatialSpan,111.067297,1.4403806000000001,1,1
1322,140,jess_pilot,21,f,TrialSpatialSpan,125.10080359999998,2.0038404,2,2
1323,141,jess_pilot,21,f,TrialSpatialSpan,139.88354089999999,2.3143349,0,2
1324,142,jess_pilot,21,f,TrialSpatialSpan,155.31279540000003,2.3401252999999995,1,1
1325,143,jess_pilot,21,f,TrialSpatialSpan,170.8628755,,-1,2
1326,144,jess_pilot,21,f,TrialSpatialSpan,181.5640645,1.9560394,2,2
1327,145,jess_pilot,21,f,TrialSpatialSpan,196.23820969999997,,-1,0
1328,146,jess_pilot,21,f,TrialSpatialSpan,206.1641507,1.6809425,1,0
1329,147,jess_pilot,21,f,TrialSpatialSpan,220.8556612,2.0420303,2,2
1330,148,jess_pilot,21,f,TrialSpatialSpan,235.9072466,2.3014376,0,1
1331,149,jess_pilot,21,f,TrialSpatialSpan,251.16842749999998,2.6928095,1,1
1332,150,jess_pilot,21,f,TrialSpatialSpan,1115.624028,2.028517,0,1
1459,151,jess_pilot,21,f,TrialSpatialSpan,1130.06684,1.84958,2,2
1460,152,jess_pilot,21,f,TrialSpatialSpan,1143.756228,2.617917,1,1
1461,153,jess_pilot,21,f,TrialSpatialSpan,1159.496247,1.7017740000000001,1,1
1462,154,jess_pilot,21,f,TrialSpatialSpan,1173.333417,2.901102,2,0
1463,155,jess_pilot,21,f,TrialSpatialSpan,1189.742884,,-1,1
1464,156,jess_pilot,21,f,TrialSpatialSpan,1199.957355,2.443293,1,1
1465,157,jess_pilot,21,f,TrialSpatialSpan,1215.62331,1.748398,2,2
1466,158,jess_pilot,21,f,TrialSpatialSpan,1229.47716,2.326765,0,0
1467,159,jess_pilot,21,f,TrialSpatialSpan,1244.593265,2.931359,2,2
1468,160,jess_pilot,21,f,TrialSpatialSpan,1260.455742,,-1,1
1469,161,jess_pilot,21,f,TrialSpatialSpan,1270.4922470000001,1.63478,2,2
1470,162,jess_pilot,21,f,TrialSpatialSpan,1283.571741,1.549964,0,0
1471,163,jess_pilot,21,f,TrialSpatialSpan,1297.258478,2.0008310000000002,0,0
1472,164,jess_pilot,21,f,TrialSpatialSpan,1311.391511,1.629834,0,0
1473,165,jess_pilot,21,f,TrialSpatialSpan,1324.471884,1.586206,2,2
1474,166,jess_pilot,21,f,TrialSpatialSpan,1337.524586,1.9869740000000002,2,2
1475,167,jess_pilot,21,f,TrialSpatialSpan,1352.1216550000001,2.050959,1,2
1476,168,jess_pilot,21,f,TrialSpatialSpan,2000.68822,2.164015,2,2
1607,169,jess_pilot,21,f,TrialSpatialSpan,2014.8874289999999,2.101518,1,2
1608,170,jess_pilot,21,f,TrialSpatialSpan,2028.9735100000003,2.287023,0,0
1609,171,jess_pilot,21,f,TrialSpatialSpan,2043.64766,2.502812,0,0
1610,172,jess_pilot,21,f,TrialSpatialSpan,2058.754316,2.0648150000000003,1,2
1611,173,jess_pilot,21,f,TrialSpatialSpan,2072.7677940000003,2.281567,0,0
1612,174,jess_pilot,21,f,TrialSpatialSpan,2087.087357,2.0450060000000003,1,0
1613,175,jess_pilot,21,f,TrialSpatialSpan,2101.662938,1.718607,1,1
1614,176,jess_pilot,21,f,TrialSpatialSpan,2115.125279,1.568958,0,0
